Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Apples. They don't have caffeine but the natural sugar and vitamins release slowly and make you feel more awake. ,5,Whice fruit is effective than coffee at waking you up in the morning?,454,0.983,35,157330.1000000015,q,S,2645.2999999970198,161481.70000000298,HRV,HRV_0208,2022-11-30 18:52:00
The sky,2,The Linke Scale is used to measure the blueness of what?,101,1.419,36,161481.79999999702,q,S,2470.10000000149,165894.0,HRV,HRV_0208,2022-11-30 18:52:00
Pieces of Skylab fell there,7,"Why did the Shire of Esperance, in Western Australia, issue the United States a $400 fine for littering in 1979?",391,1.236,37,165894.0,q,S,2561.7000000029802,170218.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
New Jersey's Rutgers,2,Which U.S. state's leading public university is the only one not to be named for the state?  ,357,0.843,38,170218.5,q,S,3109.5,174692.79999999702,HRV,HRV_0208,2022-11-30 18:52:00
Rod Serling ,4,What famed TV personality wrote the screenplay for 1968's Planet of the Apes? ,175,1.017,39,174692.8999999985,q,S,2905.89999999851,179128.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
A Spoonful of Sugar ,1,What classic Disney song was inspired by lyricist Robert Sherman's fiver-year old son receiving the Sabin polio vaccine at school?,420,1.747,40,179128.3999999985,q,S,4655.39999999851,186059.20000000298,HRV,HRV_0208,2022-11-30 18:52:00
Buck,3,"What's the name of the dog who is the hero of Jack London's ""The Call of the Wild""?   ",305,1.407,41,186059.20000000298,q,S,2908.1999999955297,190892.79999999702,HRV,HRV_0208,2022-11-30 18:52:00
Prairie dogs,6,"In 1900, Texas biologist Vernon Bailey discovered a network of tunnels the size of the state of Maryland. What had dug them?",51,1.502,42,190892.79999999702,q,S,3890.9000000059605,196811.0,HRV,HRV_0208,2022-11-30 18:52:00
Orca (Killer Whale) ,7,Which is the largest species of dolphin? ,343,1.518,43,196811.0,q,S,1604.2999999970198,200451.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
Come by her,6,"The title of the song ""Kumbaya"" is actually a distortion of what three-word phrase?",106,1.771,44,200451.70000000298,q,S,5132.29999999702,207885.29999999702,HRV,HRV_0208,2022-11-30 18:52:00
Ronin,2,"What Japanese word for ""wave person"" refers to a masterless samurai?  ",219,1.754,45,207885.29999999702,q,S,3345.8000000044703,213516.29999999702,HRV,HRV_0208,2022-11-30 18:52:00
Shark,1,"What animal is thought to be immune to most all diseases, including cancer? ",132,0.727,46,213516.3999999985,q,S,3123.5,217880.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
The Big Bang,2,"Arno Penzias and Robert Wilson shared a Nobel Prize for accidentally discovering ""CMB,"" leftover radiation from what?",22,1.604,47,217880.3999999985,q,S,4055.0,224066.79999999702,HRV,HRV_0208,2022-11-30 18:52:00
The I Ching,1,"Pink Floyd's ""Chapter 24"" was inspired by what literary work?",80,1.385,48,224066.8999999985,q,S,3460.89999999851,229448.1000000015,HRV,HRV_0208,2022-11-30 18:52:00
Bling bling ,1,What term does rapper B.G. say he wishes he'd patented when he used it for the title of his massive 1999 hit?,264,1.086,49,229448.1000000015,,,,238973.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
Shaving,2,"The average male spends 2,965 hours doing what over the course of his lifetime?",92,0.642,50,238973.6000000015,q,S,2529.0,242672.20000000298,HRV,HRV_0208,2022-11-30 18:52:00
There was a pound of every ingredient in the original reciipe. ,1,How did the pound cake get its name?,460,1.185,51,242672.20000000298,q,S,1598.3999999985099,245972.5,HRV,HRV_0208,2022-11-30 18:52:00
citrus fruit (scurvy is caused by a lack of vitamin c),5,Sailors used to suffer from a horrible illness called scurvy. Which food prevents scurvy?,441,1.066,52,245972.6000000015,p,K,2819.2999999970198,250388.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
lobster,6,Which expensive restaurant item used to be fed to pisinors and servants?,449,1.863,53,250388.6000000015,p,K,3410.6999999955297,256193.79999999702,HRV,HRV_0208,2022-11-30 18:52:00
Radar,3,What was developed thanks to Christian Hulsmeyer's 1904 invention of the telemobiloscope?  ,275,1.102,54,256193.79999999702,q,S,3038.2000000029802,260854.79999999702,HRV,HRV_0208,2022-11-30 18:52:00
Smoke,5,"in 1908, New York City passed the Sullivan Ordinance which made it illegal for women to do what in public?",52,1.171,55,260854.8999999985,q,S,3176.39999999851,265719.1000000015,HRV,HRV_0208,2022-11-30 18:52:00
Ginseng ,2,"What plant takes its name for the Chinese words for ""man root""? ",245,0.583,56,265719.1000000015,q,S,3128.1999999955297,269963.5,HRV,HRV_0208,2022-11-30 18:52:00
A soccer ball,7,What common item is usually made up of twelve pentagons and twenty hexagons?,154,0.797,57,269963.5,q,S,3684.60000000149,274961.5,HRV,HRV_0208,2022-11-30 18:52:00
Stratosphere,5,"In what layer of the Earth's atmosphere is Antarctica's famed ""ozone hole""? ",64,1.725,58,274961.5,q,S,2502.0,279710.8999999985,HRV,HRV_0208,2022-11-30 18:52:00
The nock,3,What slot on the back of an arrow's shaft keeps it on the bowstring? ,259,1.09,59,279710.8999999985,q,S,2944.39999999851,284268.5,HRV,HRV_0208,2022-11-30 18:52:00
Chitty Chitty Bang Bang ,5,What was the only children's story ever published by James Bond creator Ian Fleming? ,292,0.815,60,284268.5,q,S,3139.5,288752.299999997,HRV,HRV_0208,2022-11-30 18:52:00
Canadian Oil,3,What is canola an abbreviation for?,436,0.681,61,288752.3999999985,q,S,2711.0,292674.1000000015,HRV,HRV_0208,2022-11-30 18:52:00
The Korean War,3,"What 20th-century conflict was dubbed the ""forgotten war"" despite over 50,000 U.S. deaths?",126,0.666,62,292674.1000000015,q,S,3205.1999999955297,297064.8999999985,HRV,HRV_0208,2022-11-30 18:52:00
Owl,7,"Which animal has tubular shaped eyeballs, which therefore cannot move?  ",325,0.972,63,297065.0,q,S,2846.2999999970198,301409.5,HRV,HRV_0208,2022-11-30 18:52:00
Haricot beans,3,Baked beans are made from what type of bean?,443,0.516,64,301409.5,q,S,2349.5,304791.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
Latex. This is known as the latex-fruit syndrome. ,2,Allergy to which material is associated with allergy to fruit such as papaya and banana? ,462,1.755,65,304791.5,q,S,3319.89999999851,310388.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
Sao Paulo,3,What's the most populous city in the Southern Hemisphere?,304,0.775,66,310388.6000000015,q,S,1803.0,313495.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
Oxygen,6,"By a wide margin (more than 3:2), what's the most abundant element in the Earth's crust?",28,0.876,67,313495.6000000015,q,S,2479.6999999955297,317373.1000000015,HRV,HRV_0208,2022-11-30 18:52:00
Charles Babbage ,4,"What inventor of the Difference Engine once baked himself in an oven for five minutes, ""to see what would happen""?",192,0.851,68,317373.1000000015,q,S,2530.39999999851,321274.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
over 10 billion donuts. ,5,How many donuts are concumed in the US every year?,463,1.961,69,321274.6000000015,q,S,1901.8999999985099,325656.0,HRV,HRV_0208,2022-11-30 18:52:00
Paper,7,"What invention should make Ts'ai Lun, a second-century inventor, a household name? ",191,1.999,70,325656.0,q,S,2111.39999999851,330288.8999999985,HRV,HRV_0208,2022-11-30 18:52:00
"Third finger, left hand ",1,What part of his body did Keith Richards insure for a million pounds?,243,1.423,71,330288.8999999985,q,S,2158.5,334385.700000003,HRV,HRV_0208,2022-11-30 18:52:00
Yellow,2,What color is insect blood? ,150,0.932,72,334385.799999997,q,S,1829.5,337662.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
Botany Bay,2,"What Pacific inlet was called ""Stingray Bay"" until Captain Cook renamed it for ""the great quantity of plants"" his scientists had discovered?",242,1.958,73,337662.5,q,S,3224.89999999851,343359.700000003,HRV,HRV_0208,2022-11-30 18:52:00
Gecko,1,What is the only type of lizard that has a voice? ,213,0.868,74,343359.700000003,q,S,1839.5999999940395,346577.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
Eisenhower ,7,Who was president when the first U.S. presidential news conference was filmed for TV?,378,1.351,75,346577.6000000015,q,S,2511.0,350950.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
Uncle Tom's Cabin ,1,What was the first American novel to sell one million copies? ,281,0.627,76,350950.5,q,S,1752.7999999970198,353845.700000003,HRV,HRV_0208,2022-11-30 18:52:00
The old-fashioned,7,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,1.058,77,353845.700000003,q,S,2857.7999999970198,358292.5,HRV,HRV_0208,2022-11-30 18:52:00
potein,2,"What nutrient comes from meat, eggs, and fish?",433,1.098,78,358292.5,p,K,2547.2000000029802,362450.0,HRV,HRV_0208,2022-11-30 18:52:00
A truce ,7,What was put in place by the Ancient Greeks before and during all Olympic festivals? ,278,0.968,79,362450.0,q,S,2645.60000000149,366594.299999997,HRV,HRV_0208,2022-11-30 18:52:00
Tuxedo Club ,4,What New York country club lent its name to the kind of dinner jacket first worn there in 1886?  ,238,0.779,80,366594.299999997,q,S,2397.2000000029802,370298.200000003,HRV,HRV_0208,2022-11-30 18:52:00
Kiwi,3,"Which bird species has survived more than 70 million years, despite the fact that it lays one egg a year and is nearly blind?",331,0.706,81,370298.200000003,q,S,2733.39999999851,374263.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
James Brown,6,"When asked to define ""cool,"" what two words did James Brown use? ",312,1.921,82,374263.6000000015,p,K,2975.7999999970198,379692.299999997,HRV,HRV_0208,2022-11-30 18:52:00
Eric the Red,2,"According to Norse sagas, who gave Greenland its misleading name in order to attract settlers? ",12,1.721,83,379692.3999999985,q,S,2850.5,384793.200000003,HRV,HRV_0208,2022-11-30 18:52:00
Pride and Prejudice,3,"""An Assembly Such as This"" was a retelling of what famous literary work from a different character's point of view?",1,1.436,84,384793.5,q,S,2454.89999999851,389198.799999997,HRV,HRV_0208,2022-11-30 18:52:00
A Hawaiian goose,2,What is a nene?,195,0.703,85,389198.799999997,q,S,1928.7000000029802,392358.700000003,HRV,HRV_0208,2022-11-30 18:52:00
Escape,1,"What word is the actual title of the 1979 hit usually called ""The Pina Colada Song""?   ",299,1.371,86,392358.700000003,q,S,2960.5,397219.1000000015,HRV,HRV_0208,2022-11-30 18:52:00
"the white flesh that houses the seeds, known as the placenta",5,What is the hottest part of a chili?,432,0.963,87,397219.1000000015,p,K,2253.0,400944.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
The Mona Lisa,3,Pablo Picasso was one of the suspects questioned when what item was stolen in Paris in 1911? ,78,1.24,88,400944.3999999985,q,S,2942.8000000044703,405652.700000003,HRV,HRV_0208,2022-11-30 18:52:00
Ciabatta,3,"What sandwich bread, because of its shape, takes its name from the Italian for ""carpet slipper""? ",406,0.77,89,405652.799999997,q,S,2938.5,409896.299999997,HRV,HRV_0208,2022-11-30 18:52:00
Louie Louie,5,What 1963 song led to a thirty-one month FBI investigation into supposed obscenities hidden in its unintelligible lyrics?,122,1.995,90,409896.299999997,q,S,2751.9000000059605,415159.799999997,HRV,HRV_0208,2022-11-30 18:52:00
"The code is ""SUX"" ",3,Why has Sioux Falls Regional Airport in South Dakota been trying to change its three-letter airport designation for years?,392,1.807,91,415159.799999997,q,S,3543.8000000044703,421042.299999997,HRV,HRV_0208,2022-11-30 18:52:00
Gabriele Falloppio ,1,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,217,1.236,92,421042.299999997,q,S,2869.2000000029802,425674.299999997,HRV,HRV_0208,2022-11-30 18:52:00
Peanuts ,1,What snack food is an ingredient in the explosive dynamite?  ,408,0.554,93,425674.3999999985,q,S,2485.0,429244.299999997,HRV,HRV_0208,2022-11-30 18:52:00
Marriage,1,Gamophobia is the fear of what?,42,0.972,94,429244.3999999985,q,S,1658.6000000014901,432403.799999997,HRV,HRV_0208,2022-11-30 18:52:00
Sic semper tyrannis ,7,What state motto of Virginia did John Wilkes Booth shout as he jumped from Lincoln's box to the stage of Ford's Theatre? ,262,1.101,95,432403.799999997,q,S,3444.4000000059605,437465.8999999985,HRV,HRV_0208,2022-11-30 18:52:00
coca-cola,1,Which famous soft drink was invented in 1892?,425,0.873,96,437465.8999999985,q,S,1749.3000000044703,440615.0,HRV,HRV_0208,2022-11-30 18:52:00
Plumbing,6,"What common English word derives from the Latin for ""lead"", for the Roman practice of making water pipes out of lead?",153,0.976,97,440615.0,q,S,2888.39999999851,444991.0,HRV,HRV_0208,2022-11-30 18:52:00
Pandemonium,3,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",239,1.061,98,444991.0,q,S,2401.0,448972.8999999985,HRV,HRV_0208,2022-11-30 18:52:00
Japan ,6,What nation is home to the only tunnel in the world longer than the Chunnel?  ,236,0.574,99,448973.0,q,S,2242.39999999851,452330.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
Michael Dell,1,What founder of PCs Limited went on to become the youngest Fortune 500 CEO in history?,180,1.196,100,452330.5,q,S,2997.0,457060.200000003,HRV,HRV_0208,2022-11-30 18:52:00
Haddock,3,"If you ordered an Omelet Arnold Bennett, what fish would you find in it?",429,1.096,101,457060.299999997,q,S,3267.7000000029802,461943.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
Copperhead snake,6,Which poisonous snake smells like fresh cut cucumbers? ,350,1.841,102,461943.3999999985,q,S,2272.0,466572.299999997,HRV,HRV_0208,2022-11-30 18:52:00
Espresso,3,The Italian government regulates the price of what beverage?,399,1.756,103,466572.299999997,q,S,2266.7000000029802,471118.5,HRV,HRV_0208,2022-11-30 18:52:00
Hawaii,4,Where is the only royal palace in the United States? ,321,0.545,104,471118.5,q,S,2361.39999999851,474544.700000003,HRV,HRV_0208,2022-11-30 18:52:00
"Gail Borden, Jr. ",6,Who invented condensed milk in 1856? ,414,0.584,105,474544.700000003,q,S,1886.7999999970198,477527.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
It causes sour foods subsequently consumed to taste sweet. ,4,Why is the Synsepalum dulcificum berry called the miracle fruit?,464,1.328,106,477527.6000000015,q,S,2160.0,481548.5,HRV,HRV_0208,2022-11-30 18:52:00
Jose Castro ,1,"What Mexican general, who governed California for four months in 1835, would probably be surprised by how he's remembered in San Francisco today?",231,0.731,107,481548.6000000015,q,S,3459.39999999851,486249.5,HRV,HRV_0208,2022-11-30 18:52:00
Orville Wright,2,Who was flying the plane in which the first US airplane fatality occurred? ,377,1.676,108,486249.5,q,S,2013.8999999985099,490458.299999997,HRV,HRV_0208,2022-11-30 18:52:00
The U.S. Air Force,6,What current branch of the U.S. military was a corps of only 50 soldiers when World War I broke out?,161,1.225,109,490458.299999997,q,S,1741.2000000029802,493947.0,HRV,HRV_0208,2022-11-30 18:52:00
Dragees,5,"What are the sugared almonds, traditionally thrown over the bride and groom at a wedding, called?",430,1.841,110,493947.0,q,S,2924.89999999851,499238.299999997,HRV,HRV_0208,2022-11-30 18:52:00
Tea leaves,3,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.496,111,499238.3999999985,q,S,2137.2000000029802,503393.200000003,HRV,HRV_0208,2022-11-30 18:52:00
Giant squid,4,Which animal can have eyes that are a foot in diameter? ,324,0.632,112,503393.200000003,q,S,1782.3999999985099,506346.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
Gilbert Van Camp ,6,What Indianapolis grocer made his name by selling canned pork and beans to U.S. troops during the Civil War?,187,1.952,113,506346.3999999985,q,S,2509.5,511327.799999997,HRV,HRV_0208,2022-11-30 18:52:00
Death,2,"In ancient Egypt, what was the penalty for killing a cat?",58,1.547,114,511327.799999997,q,S,1839.7000000029802,515239.299999997,HRV,HRV_0208,2022-11-30 18:52:00
The Ritz (Hotel),6,"F. Scott Fitzgerald wrote a famous short story about ""A Diamond as Big as"" what New York landmark?",39,0.869,115,515239.3999999985,q,S,2800.10000000149,519436.799999997,HRV,HRV_0208,2022-11-30 18:52:00
Delaware,7,"Excepting Alaska and Louisiana, what US state is divided into the fewest counties, with only three?",38,1.32,116,519436.8999999985,q,S,2779.89999999851,524056.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
The Guinness Book of World Records,4,What did Ross and Norris McWhirter compile as a promotional giveaway in 1955? ,164,1.401,117,524056.6000000015,q,S,2167.7999999970198,528135.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
Snoopy's,4,"Whose doghouse apparently contains a basement, a pool table, an Andrew Wyeth painting, and a Jacuzzi?",387,0.956,118,528135.5,q,S,2631.60000000149,532231.799999997,HRV,HRV_0208,2022-11-30 18:52:00
Lava lamp ,7,What was first made by suspending paraffin in a solution of water and antifreeze? ,276,1.218,119,532231.799999997,q,S,2760.0,536727.200000003,HRV,HRV_0208,2022-11-30 18:52:00
Aluminum,5,Bauxite ore is mined so it can be processed into what metal?,25,1.353,120,536727.200000003,q,S,1856.2999999970198,540459.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
Bookkeeper,5,What is the only English word with three consecutive double letters?  ,209,1.771,121,540459.3999999985,q,S,2324.10000000149,545079.799999997,HRV,HRV_0208,2022-11-30 18:52:00
Giant squid,3,What is the largest creature without a backbone? ,203,0.908,122,545079.8999999985,q,S,1816.2000000029802,548320.299999997,HRV,HRV_0208,2022-11-30 18:52:00
Hong Kong ,7,What city's harbor is overlooked by Victoria Peak? ,185,1.773,123,548320.299999997,q,S,1903.2000000029802,552511.0,HRV,HRV_0208,2022-11-30 18:52:00
Jamaica Bay,3,"What lagoon south of Queens, New York, is named for a local Indian tribe and has nothing to do Caribbean?",226,1.329,124,552511.0,q,S,1992.5,556346.700000003,HRV,HRV_0208,2022-11-30 18:52:00
Every jar of peanut butter must be at least 90% peanuts,2,What percentage of peanuts is found in a standard jar of peanut butter?,423,0.939,125,556346.799999997,q,S,1741.3000000044703,559544.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
at least 97%,3,How much caffeine needs to be taken out of coffee for it to be described as decaffeinated?,427,1.38,126,559544.6000000015,q,S,2118.5,563580.8999999985,HRV,HRV_0208,2022-11-30 18:52:00
Ampersand (&),7,"What began as a ligature of the letters ""e"" and ""t""?",144,1.417,127,563580.8999999985,q,S,2082.2000000029802,567613.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
Coca-cola,7,What popular drink was first marketed as a brain tonic?,405,1.073,128,567613.6000000015,q,S,2066.2999999970198,571276.0,HRV,HRV_0208,2022-11-30 18:52:00
San Francisco Bay ,5,"What bay is Otis Redding serenading in ""(Sittin' on) the Dock of the Bay""? ",142,1.039,129,571276.1000000015,q,S,2499.5,575331.700000003,HRV,HRV_0208,2022-11-30 18:52:00
A Cheeta born in 1932,1,Who is the world's oldest (non-human) primate on record?  ,369,1.502,130,575331.700000003,q,S,1948.0,579299.700000003,HRV,HRV_0208,2022-11-30 18:52:00
It sits beside the Finger Lakes ,1,"Why is Oneida Lake, near Syracuse, New York, sometimes called ""the thumb""?",393,0.876,131,579299.700000003,q,S,2268.2999999970198,582976.6000000015,HRV,HRV_0208,2022-11-30 18:52:00
Monday,4,The risk of heart attack is highest on which day of the week?,104,0.646,132,582976.6000000015,q,S,1999.1999999955297,586145.5,HRV,HRV_0208,2022-11-30 18:52:00
Bright red,6,Vitamin A is largely available in natural food sources with which colour?,448,0.957,133,586145.6000000015,q,S,2934.0,590561.299999997,HRV,HRV_0208,2022-11-30 18:52:00
Columbia,2,What company introduced the first LP record albums?  ,155,1.579,134,590561.3999999985,q,S,1654.6000000014901,594330.799999997,HRV,HRV_0208,2022-11-30 18:52:00
Thomas Nast ,7,Which cartoonist is famous for creating the popular image of Santa Claus? ,333,1.159,135,594330.799999997,q,S,2268.8000000044703,598272.3999999985,HRV,HRV_0208,2022-11-30 18:52:00
General Electric ,4,What's the only stock from the original Dow Jones Industrial Average that's still used in computing the index?,310,1.963,136,598272.3999999985,q,S,2551.2000000029802,603301.1000000015,HRV,HRV_0208,2022-11-30 18:52:00
