Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_AnswerPresent,C_WorthPresent,C_Worth,C_Worth_rt,C_TrialEnd,exp,subjectId,date
Darwin's,7,"For his tenacity, 19th century biologist Thomas Huxley was nicknamed whose ""bulldog""?",40,1.985,22,280133,t,W,4563,287205.0,291215.0,4,1845.0,295557,HRV,HRV_0178,2022-11-30 18:34:49
Zinfindel,1,"What grape, used to make a popular California wine, is called Primitivo in Europe?  ",403,0.686,23,295557,t,W,4006,302077.0,306087.0,3,2118.0,309413,HRV,HRV_0178,2022-11-30 18:34:49
Bling bling ,6,What term does rapper B.G. say he wishes he'd patented when he used it for the title of his massive 1999 hit?,264,0.968,24,309413,t,W,4519,316445.0,320456.0,2,1192.0,323125,HRV,HRV_0178,2022-11-30 18:34:49
The sky,5,The Linke Scale is used to measure the blueness of what?,101,1.809,25,323125,t,W,3410,329045.0,333054.0,2,1081.0,336479,HRV,HRV_0178,2022-11-30 18:34:49
Charles ,7,What river runs through Boston? ,252,0.563,26,336479,p,K,2145,,,,,339693,HRV,HRV_0178,2022-11-30 18:34:49
lobster,7,Which expensive restaurant item used to be fed to pisinors and servants?,449,1.964,27,339693,t,W,4523,346724.0,350728.0,1,523.0,353725,HRV,HRV_0178,2022-11-30 18:34:49
Let's spend some time together,3,"In 1967, what did The Ed Sullivan Show force the Rolling Stones to sing instead of the title of their song ""Let's Spend the Night Together""?",54,1.657,28,353725,t,W,5471,361709.0,365719.0,3,2204.0,370093,HRV,HRV_0178,2022-11-30 18:34:49
State quarters ,3,What's been released five times a year from January 1999 to fall 2008?,300,0.614,29,370093,t,W,5103,377709.0,381720.0,3,1323.0,384165,HRV,HRV_0178,2022-11-30 18:34:49
Haddock,5,"If you ordered an Omelet Arnold Bennett, what fish would you find in it?",429,1.94,30,384165,t,W,4987,391661.0,395672.0,4,591.0,398709,HRV,HRV_0178,2022-11-30 18:34:49
Louie Louie,6,What 1963 song led to a thirty-one month FBI investigation into supposed obscenities hidden in its unintelligible lyrics?,122,1.2,31,398709,t,W,4051,405269.0,409280.0,4,624.0,411613,HRV,HRV_0178,2022-11-30 18:34:49
Monrovia,3,What African capital city is named after a U.S. president? ,128,1.292,32,411613,t,W,3263,417389.0,421399.0,4,1508.0,424709,HRV,HRV_0178,2022-11-30 18:34:49
A Hawaiian goose,1,What is a nene?,195,0.963,33,424709,t,W,2055,429277.0,433287.0,4,804.0,435565,HRV,HRV_0178,2022-11-30 18:34:49
Paris,6,"What city is home to the world's very first pet cemetery, in which Rin Tin Tin is buried?",148,1.224,34,435565,t,W,4967,443045.0,447056.0,4,607.0,449397,HRV,HRV_0178,2022-11-30 18:34:49
Great Britain,4,"Of the world's seven most populous islands, what's the only one not in Asia? ",76,1.028,35,449397,t,W,5106,457021.0,461032.0,4,911.0,463485,HRV,HRV_0178,2022-11-30 18:34:49
Equal Employment Opportunity Commission ,1,"What federal agency, which targets workplace discrimination, was chaired by Clarence Thomas for most of the 1980s?",176,1.018,36,463485,p,K,5082,,,,,470093,HRV,HRV_0178,2022-11-30 18:34:49
Arthur Conan Doyle,4,"What gullible author believed that Harry Houdini had ""wonderful powers"" after Houdini showed him the child's trick of pretending to remove his thumb? ",184,0.973,37,470093,t,W,5611,478213.0,482216.0,4,1652.0,485349,HRV,HRV_0178,2022-11-30 18:34:49
The Pope,7,"Currently, only the queen of Spain and Belgium and the grand duchess of Luxembourg hold the privlege of wearing white when they visit whom?",32,1.541,38,485349,t,W,5678,493541.0,497553.0,2,722.0,500325,HRV,HRV_0178,2022-11-30 18:34:49
Robert Lincoln ,6,Who was the only person to be nearby at three different presidential assassinations? ,382,0.813,39,500325,t,W,4129,506965.0,510976.0,4,517.0,512813,HRV,HRV_0178,2022-11-30 18:34:49
Mickey Finn,5,What owner-bartender of Chicago's Lone Star Saloon was famous for his drug-laced drinks? ,241,0.99,40,512813,t,W,4154,519477.0,523489.0,4,1422.0,526405,HRV,HRV_0178,2022-11-30 18:34:49
UFOs,1,What was studied by Project Blue Book?   ,279,1.224,41,526405,p,K,3187,,,,,531325,HRV,HRV_0178,2022-11-30 18:34:49
cooking,5,"If you suffer from Mageirocophobia, what are you scared of?",438,1.586,42,531325,t,W,3827,537660.0,541664.0,3,727.0,544484,HRV,HRV_0178,2022-11-30 18:34:49
Apples. They don't have caffeine but the natural sugar and vitamins release slowly and make you feel more awake. ,5,Whice fruit is effective than coffee at waking you up in the morning?,454,1.086,43,544484,t,W,4215,551213.0,555216.0,4,1875.0,558684,HRV,HRV_0178,2022-11-30 18:34:49
Pepper and Mustard,7,What are the top two most popular spices in the world?,422,1.519,44,558684,t,W,4375,565573.0,569583.0,5,1244.0,572853,HRV,HRV_0178,2022-11-30 18:34:49
Jose Castro ,7,"What Mexican general, who governed California for four months in 1835, would probably be surprised by how he's remembered in San Francisco today?",231,1.151,45,572853,t,W,5003,580365.0,584375.0,4,704.0,586732,HRV,HRV_0178,2022-11-30 18:34:49
Tea leaves,7,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.712,46,586732,t,W,4626,593869.0,597880.0,3,1193.0,601301,HRV,HRV_0178,2022-11-30 18:34:49
