Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,trialEvents,exp,subjectId,date
Andy Kaufman,7,Who was banned from Saturday Night Live by viewer phone vote in 1982? ,376,0.994,10,47407.59999999963,q,S,1938.0,50863.200000000186,,HRV,HRV_0307,2022-11-30 22:17:17
Sao Paulo,6,What's the most populous city in the Southern Hemisphere?,304,1.77,11,50863.200000000186,q,S,1882.5,55032.90000000037,,HRV,HRV_0307,2022-11-30 22:17:17
Toledo,6,"The world's first ""sister cities"" were what Spanish city and its midwestern namesake?",110,1.846,12,55033.0,q,S,1848.7999999998137,59259.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Louisiana's,4,What U.S. state's civil law is most closely based on the Napoleonic Code?  ,272,1.381,13,59259.700000000186,q,S,2589.899999999441,63757.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
coca-cola,1,Which famous soft drink was invented in 1892?,425,1.115,14,63757.700000000186,q,S,2147.899999999441,67546.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
George Washington,1,Who is pictured on a US Purple Heart medal? ,368,1.823,15,67546.59999999963,q,S,2143.4000000003725,72038.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Penny Marshall,7,Who was the first woman film director to have a film take in more than $100 million at the box office? ,380,1.739,16,72038.59999999963,q,S,4963.0,79270.90000000037,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 78416.59999999963, 'date time': 1669846110048}]",HRV,HRV_0307,2022-11-30 22:17:17
Radioactivity,5,What is measured in becquerels? ,201,0.834,17,79270.90000000037,q,S,1946.8999999994412,82574.20000000019,"[{'event': 'onfocus', 'details': 'in focus', 'performance time': 80171.79999999981, 'date time': 1669846111804}]",HRV,HRV_0307,2022-11-30 22:17:17
Teapot Dome scandal,5,Albert Fall became the first US cabinet officer to serve jail time for his part in what scandal? ,19,1.527,18,82574.29999999981,q,S,2795.4000000003725,87405.20000000019,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 86698.29999999981, 'date time': 1669846118330}]",HRV,HRV_0307,2022-11-30 22:17:17
Theodore Roosevelt ,4,"What former president coined the phrase ""lunatic fringe"" to refer to the wackos in his own reform movement?",178,1.076,19,87405.20000000019,q,S,4660.5,93662.59999999963,"[{'event': 'onfocus', 'details': 'in focus', 'performance time': 87797.70000000019, 'date time': 1669846119430}]",HRV,HRV_0307,2022-11-30 22:17:17
Avocado,4,Pet parrots can eat most human foods except chocolate and which pitted food?  ,398,1.147,20,93662.59999999963,q,S,4315.100000000559,99646.0,,HRV,HRV_0307,2022-11-30 22:17:17
School buses were painted yellow,1,A conference on safety held at Columbia University's Teacher College in 1939 led to what change? ,9,0.993,21,99646.09999999963,q,S,2419.9000000003725,103584.79999999981,,HRV,HRV_0307,2022-11-30 22:17:17
Love Me Do ,4,What was The Beatles's first song to hit the UK charts?,280,1.108,22,103584.79999999981,q,S,1680.9000000003725,106899.0,,HRV,HRV_0307,2022-11-30 22:17:17
Apple sauce,2,What was the first food eaten in space?,435,1.757,23,106899.09999999963,q,S,2958.7000000001863,112144.5,,HRV,HRV_0307,2022-11-30 22:17:17
"The code is ""SUX"" ",5,Why has Sioux Falls Regional Airport in South Dakota been trying to change its three-letter airport designation for years?,392,1.935,24,112144.5,q,S,1729.5,116318.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
The Ritz (Hotel),5,"F. Scott Fitzgerald wrote a famous short story about ""A Diamond as Big as"" what New York landmark?",39,1.789,25,116318.70000000019,q,S,2491.0999999996275,121121.90000000037,,HRV,HRV_0307,2022-11-30 22:17:17
Broccoli! ,3,Whice vegeteable has more vitamin C than an orange and as much calcium as whole milk?,456,0.697,26,121121.90000000037,q,S,3608.0999999996275,125957.70000000019,,HRV,HRV_0307,2022-11-30 22:17:17
Woodrow Wilson,3,Which U.S. president's home was named Shadow Lawn?,356,0.55,27,125957.70000000019,q,S,2084.0999999996275,129115.79999999981,,HRV,HRV_0307,2022-11-30 22:17:17
The Discovery,6,Which space shuttle is named for the ship on which Robert Scott first sailed to Antarctica? ,352,0.802,28,129115.90000000037,q,S,3389.899999999441,133835.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Adding olive juice,4,What turns a plain martini into a dirty martini?,440,1.016,29,133835.59999999963,p,K,3342.5,138723.0,,HRV,HRV_0307,2022-11-30 22:17:17
Criss-Cross ,6,What was the game of Scrabble originally called? ,286,1.255,30,138723.0,q,S,3398.7999999998137,143904.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Bono ,3,What singer took his stage name from a Dublin hearing aid billboard?  ,257,0.937,31,143904.59999999963,q,S,2657.4000000003725,148036.2000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Yellow,5,What color is insect blood? ,150,0.515,32,148036.2000000002,q,S,1838.0,150925.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Speed of wind,5,What does an anemometer measure? ,168,0.761,33,150925.59999999963,p,K,4388.300000000745,156589.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
It sits beside the Finger Lakes ,1,"Why is Oneida Lake, near Syracuse, New York, sometimes called ""the thumb""?",393,0.704,34,156589.59999999963,q,S,4932.600000000559,162759.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Marriage,4,Gamophobia is the fear of what?,42,0.984,35,162759.59999999963,q,S,3266.300000000745,167528.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Tea leaves,7,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.364,36,167528.7000000002,q,S,2953.2000000001863,172372.0,,HRV,HRV_0307,2022-11-30 22:17:17
Koala,4,"What animal, which eighteenth century settlers called a ""native bear"" has two opposable thumbs on each hand?",134,1.723,37,172372.0,q,S,3606.0999999996275,178235.2000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Espresso,1,The Italian government regulates the price of what beverage?,399,0.545,38,178235.2000000002,q,S,2558.7000000001863,181865.5,,HRV,HRV_0307,2022-11-30 22:17:17
Grace Kelly ,1,What was the name of the American actress who was first to appear on a postage stamp?  ,288,1.813,39,181865.5,q,S,3400.4000000003725,187614.09999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Odor Eaters ,5,What product did Herbert Lapidus invent in 1974 by impregnanting latex rubber with coconut charcoal?,248,1.952,40,187614.2000000002,q,S,4796.0,194889.7000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Abraham Lincoln,4,Who was the only U.S. president to also hold a patent for an invention?,384,1.911,41,194889.7000000002,q,S,2968.2999999998137,200304.7000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Apples. They don't have caffeine but the natural sugar and vitamins release slowly and make you feel more awake. ,3,Whice fruit is effective than coffee at waking you up in the morning?,454,1.04,42,200304.7000000002,q,S,3609.5999999996275,205476.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
pastry,3,Choux and filo are two types of what food product?,446,1.243,43,205476.59999999963,q,S,3325.300000000745,210577.2000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Coca-Cola,4,"""Project Kansas"" was the name for the top secret 1985 attempt to revamp what product?",416,0.594,44,210577.2000000002,q,S,1776.7999999998137,213481.2999999998,,HRV,HRV_0307,2022-11-30 22:17:17
lobster,7,Which expensive restaurant item used to be fed to pisinors and servants?,449,1.807,45,213481.2999999998,q,S,3625.100000000559,219447.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Anne Hathaway,4,What was the name of William Shakespeare's wife?  ,290,1.109,46,219447.59999999963,q,S,1546.4000000003725,222629.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Tuxedo Club ,7,What New York country club lent its name to the kind of dinner jacket first worn there in 1886?  ,238,1.054,47,222629.59999999963,q,S,2532.300000000745,226743.7000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Hong Kong ,7,What city's harbor is overlooked by Victoria Peak? ,185,1.807,48,226743.7000000002,q,S,1938.5999999996275,231014.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Haddock,1,"If you ordered an Omelet Arnold Bennett, what fish would you find in it?",429,1.579,49,231014.59999999963,q,S,2827.4000000003725,235948.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Nutmeg,5,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,407,1.978,50,235948.59999999963,q,S,2789.7000000001863,241246.59999999963,,HRV,HRV_0307,2022-11-30 22:17:17
Pumpkin,3,Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?,360,0.929,51,241246.59999999963,q,S,4003.4000000003725,246701.2000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Echinoderms,4,"Starfish belong to what animal phylum, whose name means ""spiny skin""? ",85,1.05,52,246701.2000000002,q,S,4605.200000000186,252890.40000000037,,HRV,HRV_0307,2022-11-30 22:17:17
Texas,1,"What state's motto is ""friendship"" since that's supposed to have been the meaning of the state's Caddo Indian name?",263,0.971,53,252890.40000000037,q,S,3431.699999999255,257817.0,,HRV,HRV_0307,2022-11-30 22:17:17
Honey,3,"What food, still edible, was found by archaeologists in the tombs of Egyptian pharaohs? ",402,1.983,54,257817.0,p,K,3937.4000000003725,264267.2000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Pieces of Skylab fell there,6,"Why did the Shire of Esperance, in Western Australia, issue the United States a $400 fine for littering in 1979?",391,1.441,55,264267.2000000002,q,S,3078.899999999441,269303.2000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Paris,2,"What city is home to the world's very first pet cemetery, in which Rin Tin Tin is buried?",148,1.318,56,269303.2000000002,q,S,2571.2000000001863,273722.5,,HRV,HRV_0307,2022-11-30 22:17:17
Coca-Cola,3,"The BBC once banned the Beatles' ""Come Together"" for ""advertising"" what product in the lyrics?",93,1.232,57,273722.5,q,S,3463.5999999996275,278939.2000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Cayenne pepper ,3,What spice is named for the capital of French Guiana? ,409,1.422,58,278939.2000000002,q,S,2215.0,283100.2000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Butt,3,The adjective callipygian refers to someone who has a beautiful what? ,88,0.956,59,283100.2000000002,q,S,4286.299999999814,288875.9000000004,,HRV,HRV_0307,2022-11-30 22:17:17
PayPal,7,YouTube.com is the brainchild of three former employees of what other major website? ,396,1.7,60,288875.9000000004,q,S,3406.2999999998137,294508.4000000004,,HRV,HRV_0307,2022-11-30 22:17:17
Temple Prostitute,4,"Anciently, what was the job description of a ""hierodule""?",21,0.826,61,294508.5,q,S,4022.0,299883.4000000004,,HRV,HRV_0307,2022-11-30 22:17:17
Walt Disney,6,Which person has been awarded the most Oscars ever? ,349,1.424,62,299883.4000000004,q,S,1854.8999999994412,303687.9000000004,,HRV,HRV_0307,2022-11-30 22:17:17
Sweden,4,What nation's dyslexic king Carl XVI Gustaf misspelled his own name on the accession document that gave him the throne?,237,0.957,63,303687.9000000004,q,S,6018.5999999996275,311202.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
Adlai Stevenson,6,Who twice lost presidential elections to Dwight Eisenhower in the 1950s?  ,375,1.213,64,311202.5999999996,q,S,3175.600000000559,316132.2999999998,,HRV,HRV_0307,2022-11-30 22:17:17
World War I,4,"During which war was ""The African Queen"" set?",34,1.813,65,316132.4000000004,q,S,3022.0,321500.0,,HRV,HRV_0307,2022-11-30 22:17:17
Pen(n)sylvania ,7,What proper name is spelled unusually with a single 'n' both on the Liberty Bell and in the U.S. Constitution? ,249,1.789,66,321500.0,q,S,8278.5,332083.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
Pressure,2,What is measured in millibars? ,202,0.93,67,332083.5999999996,q,S,2670.600000000559,336217.2999999998,,HRV,HRV_0307,2022-11-30 22:17:17
Mars,7,Where did the Beagle 2 crash and disappear on Christmas Day 2003?  ,316,0.872,68,336217.2999999998,q,S,3841.2999999998137,341458.2000000002,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 341109, 'date time': 1669846372740}]",HRV,HRV_0307,2022-11-30 22:17:17
Haricot beans,1,Baked beans are made from what type of bean?,443,1.251,69,341458.2000000002,p,K,7736.0999999996275,350965.5999999996,"[{'event': 'onfocus', 'details': 'in focus', 'performance time': 347544.2999999998, 'date time': 1669846379175}]",HRV,HRV_0307,2022-11-30 22:17:17
Happy Birthday,2,What was the first song ever performed in outer space? ,285,1.024,70,350965.5999999996,q,S,2300.7000000001863,354813.7999999998,,HRV,HRV_0307,2022-11-30 22:17:17
Anaconda,5,Which species of snake gives birth to its young instead of laying eggs?  ,353,1.107,71,354813.7999999998,q,S,5508.600000000559,361939.2999999998,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 361703.0999999996, 'date time': 1669846393334}]",HRV,HRV_0307,2022-11-30 22:17:17
Ostrich,4,Which animal's eyes are bigger than its brain?   ,327,1.849,72,361939.2999999998,q,S,4023.100000000559,368334.7000000002,"[{'event': 'onfocus', 'details': 'in focus', 'performance time': 362800.5, 'date time': 1669846394432}]",HRV,HRV_0307,2022-11-30 22:17:17
Canada,7,What's the only country to have hosted a Summer Olympics in which it didn't win a single medal?   ,308,0.512,73,368334.7999999998,q,S,2307.5,371678.4000000004,,HRV,HRV_0307,2022-11-30 22:17:17
Chicago,3,What city has the only drive-thru post office in the world? ,147,1.276,74,371678.5,q,S,4204.200000000186,377684.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
Owl,2,"Which animal has tubular shaped eyeballs, which therefore cannot move?  ",325,1.233,75,377684.5999999996,q,S,2125.800000000745,381558.5,,HRV,HRV_0307,2022-11-30 22:17:17
Utah,5,"What US state advertised ""The Greatest Snow on Earth"" on its license plates? ",273,0.958,76,381558.5,q,S,2939.9000000003725,385973.7999999998,,HRV,HRV_0307,2022-11-30 22:17:17
The Netherlands,3,In 1568 the Catholic Church sentenced the entire population of which nation to death as heretics?,47,0.727,77,385973.9000000004,q,S,3684.7999999998137,390914.7000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Latex. This is known as the latex-fruit syndrome. ,1,Allergy to which material is associated with allergy to fruit such as papaya and banana? ,462,1.652,78,390914.7000000002,q,S,5607.799999999814,398698.5,,HRV,HRV_0307,2022-11-30 22:17:17
Monrovia,5,What African capital city is named after a U.S. president? ,128,1.195,79,398698.5999999996,q,S,2207.800000000745,402635.0999999996,,HRV,HRV_0307,2022-11-30 22:17:17
It's stamped on the coin's edge.,2,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",215,0.937,80,402635.0999999996,q,S,3207.4000000003725,407312.9000000004,,HRV,HRV_0307,2022-11-30 22:17:17
Stratosphere,1,"In what layer of the Earth's atmosphere is Antarctica's famed ""ozone hole""? ",64,1.1,81,407312.9000000004,q,S,2617.5999999996275,411563.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
Liberia,5,"Before his ears were cut off in 1990 by a political rival, what nation was ruled by dictator Samuel Doe?",27,1.359,82,411563.5999999996,q,S,3847.300000000745,417305.0999999996,,HRV,HRV_0307,2022-11-30 22:17:17
Brigham Young University,1,What is the most sober school according to The Princeton Review? ,206,1.484,83,417305.0999999996,q,S,3081.4000000003725,422404.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
cheese ,3,What item of food holds the world record for being the most stolen item of food in the world?,444,1.448,84,422404.5999999996,q,S,3398.100000000559,427769.0,,HRV,HRV_0307,2022-11-30 22:17:17
Dorito is Spanish for little golden things,4,What does Dorito actually mean?,434,1.414,85,427769.0999999996,q,S,1937.4000000003725,431660.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
Spanish,4,Which language is spoken in the Canary Islands?   ,346,0.7,86,431660.5999999996,q,S,1966.0,434840.2000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Cheetah,7,Which is the only cat that cannot retract its claws? ,344,1.782,87,434840.2999999998,q,S,2658.600000000559,439802.0,,HRV,HRV_0307,2022-11-30 22:17:17
Buck,4,"What's the name of the dog who is the hero of Jack London's ""The Call of the Wild""?   ",305,0.974,88,439802.0,q,S,3320.5,444624.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
Darwin's,2,"For his tenacity, 19th century biologist Thomas Huxley was nicknamed whose ""bulldog""?",40,1.453,89,444624.5999999996,q,S,3202.300000000745,449794.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
Cricket,5,"What sport used the term ""home run"" long before baseball?  ",260,0.916,90,449794.5999999996,q,S,4608.0,455838.2999999998,,HRV,HRV_0307,2022-11-30 22:17:17
at least 97%,5,How much caffeine needs to be taken out of coffee for it to be described as decaffeinated?,427,1.427,91,455838.2999999998,q,S,4564.5,462350.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
The Big Bang,5,"Arno Penzias and Robert Wilson shared a Nobel Prize for accidentally discovering ""CMB,"" leftover radiation from what?",22,1.135,92,462350.5999999996,p,K,8188.4000000003725,472207.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
Gone with the Wind,6,The first swear word on the big screen was in what movie?,100,0.774,93,472207.5999999996,q,S,6987.0,480496.2999999998,,HRV,HRV_0307,2022-11-30 22:17:17
Gabriele Falloppio ,6,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,217,0.928,94,480496.2999999998,q,S,3354.600000000559,485304.2999999998,,HRV,HRV_0307,2022-11-30 22:17:17
Phosphorus,6,"What element did alchemist Hennig Brand discover in 1669 when, boiling his own urine in the hopes of making gold, he observed glowing fumes?",169,1.652,95,485304.2999999998,q,S,6010.299999999814,493490.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
a spit,1,"If something is described as rotisserie, what has it been cooked on?",428,0.96,96,493490.5999999996,p,K,4800.300000000745,499785.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
citrus fruit (scurvy is caused by a lack of vitamin c),5,Sailors used to suffer from a horrible illness called scurvy. Which food prevents scurvy?,441,0.648,97,499785.5999999996,p,K,5057.0,506017.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
Czechoslovakia,5,Shirley Temple Black was the U.S. ambassador to what nation at the time of its 1989 revolution?,83,1.427,98,506017.5999999996,q,S,7265.5,515234.0,,HRV,HRV_0307,2022-11-30 22:17:17
What do women want? ,5,"What was the one question Sigmund Freud said he was unable to answer, despite 30 years of research?",291,1.085,99,515234.0,q,S,3264.7000000001863,520103.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
San Fancisco,7,"""Dear Abby"" first appeared in a newspaper of what city?",2,1.672,100,520103.5999999996,q,S,1955.2000000001863,524268.5,,HRV,HRV_0307,2022-11-30 22:17:17
Sic semper tyrannis ,7,What state motto of Virginia did John Wilkes Booth shout as he jumped from Lincoln's box to the stage of Ford's Theatre? ,262,1.755,101,524268.5,q,S,2302.5999999996275,528840.9000000004,,HRV,HRV_0307,2022-11-30 22:17:17
Sapphire,4,What type of stone is referred to as the Star of India?  ,270,1.001,102,528840.9000000004,q,S,2058.0,532421.9000000004,,HRV,HRV_0307,2022-11-30 22:17:17
Peter Pan ,1,What was the first English play to be written especially for children? ,283,0.705,103,532421.9000000004,q,S,4173.299999999814,537823.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
Graham Greene,2,"Which British novelist said, ""Fame is a powerful aphrodisiac""?",332,1.816,104,537823.5999999996,q,S,2459.2000000001863,542622.4000000004,,HRV,HRV_0307,2022-11-30 22:17:17
Thomas Nast ,7,Which cartoonist is famous for creating the popular image of Santa Claus? ,333,1.962,105,542622.4000000004,q,S,3284.399999999441,548402.2999999998,,HRV,HRV_0307,2022-11-30 22:17:17
It causes sour foods subsequently consumed to taste sweet. ,2,Why is the Synsepalum dulcificum berry called the miracle fruit?,464,1.942,106,548402.2999999998,p,K,6456.9000000003725,557324.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
The Mini Cooper,4,"With over 5.3 million sold since 1959, what's by far the most successful British car of all time?",394,1.777,107,557324.5999999996,q,S,5846.200000000186,565475.2999999998,,HRV,HRV_0307,2022-11-30 22:17:17
"A peanut is a legume, not a nut",7,What type of food is a peanut?,447,0.615,108,565475.2999999998,q,S,2255.9000000003725,568869.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
Paris,5,"Student protests in which capital city inspired John Lennon's song  ""Revolution""? ",86,1.217,109,568869.5999999996,q,S,4973.200000000186,575582.0999999996,,HRV,HRV_0307,2022-11-30 22:17:17
The guppy,6,What common aquarium fish is named for the naturalist who discovered it in Trinidad in 1876? ,152,1.805,110,575582.0999999996,q,S,3773.2000000001863,581681.0999999996,,HRV,HRV_0307,2022-11-30 22:17:17
The Korean War,2,"What 20th-century conflict was dubbed the ""forgotten war"" despite over 50,000 U.S. deaths?",126,1.59,111,581681.0999999996,q,S,2441.9000000003725,586237.2999999998,,HRV,HRV_0307,2022-11-30 22:17:17
Albert Einstein,1,Who beat out FDR and Gandhi to be named Time's Person of the Century in 1999? ,361,0.93,112,586237.2999999998,q,S,3061.7000000001863,590755.5,,HRV,HRV_0307,2022-11-30 22:17:17
Endeavour ,6,What is the name of the ship that carried Captain Cook to Australia?  ,208,1.407,113,590755.5,q,S,2223.5999999996275,594910.7000000002,,HRV,HRV_0307,2022-11-30 22:17:17
Kiwi,1,"Which bird species has survived more than 70 million years, despite the fact that it lays one egg a year and is nearly blind?",331,0.528,114,594910.7000000002,q,S,2764.2999999998137,598721.0,,HRV,HRV_0307,2022-11-30 22:17:17
A soccer ball,7,What common item is usually made up of twelve pentagons and twenty hexagons?,154,1.233,115,598721.0,q,S,5418.200000000186,605900.5999999996,,HRV,HRV_0307,2022-11-30 22:17:17
