Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_AnswerPresent,C_WorthPresent,C_Worth,C_Worth_rt,C_TrialEnd,exp,subjectId,date
Honey,7,"What food, still edible, was found by archaeologists in the tombs of Egyptian pharaohs? ",402,1.799,17,193498.0,t,W,3423.5,199425.8999999985,203432.79999999888,3,872.9000000003725,206624.5,HRV,HRV_0189,2022-11-30 18:20:31
Espresso,7,The Italian government regulates the price of what beverage?,399,1.187,18,206624.5,p,K,3642.89999999851,,,,,211959.19999999925,HRV,HRV_0189,2022-11-30 18:20:31
Cornea,6,What is the only part of the body that has no blood supply? ,211,0.969,19,211959.19999999925,t,W,2879.5999999996275,217343.0,221350.79999999888,5,654.5,223478.3999999985,HRV,HRV_0189,2022-11-30 18:20:31
Andy Kaufman,7,Who was banned from Saturday Night Live by viewer phone vote in 1982? ,376,0.701,20,223478.3999999985,t,W,2634.5,228617.19999999925,232621.0,5,651.2999999988824,234477.59999999963,HRV,HRV_0189,2022-11-30 18:20:31
Bookkeeper,6,What is the only English word with three consecutive double letters?  ,209,0.53,21,234477.59999999963,t,W,2037.5,239019.79999999888,243027.09999999963,4,919.4000000003725,244980.09999999963,HRV,HRV_0189,2022-11-30 18:20:31
Coca-Cola,4,"The BBC once banned the Beatles' ""Come Together"" for ""advertising"" what product in the lyrics?",93,1.601,22,244980.19999999925,t,W,1820.4000000003725,249304.3999999985,253310.0,3,541.6999999992549,255957.5,HRV,HRV_0189,2022-11-30 18:20:31
Pandemonium,2,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",239,1.104,23,255957.5,t,W,3127.699999999255,261589.69999999925,265597.0,5,531.7999999988824,267737.0,HRV,HRV_0189,2022-11-30 18:20:31
Cayenne pepper ,7,What spice is named for the capital of French Guiana? ,409,1.839,24,267737.0,t,W,2597.5,272838.3999999985,276842.19999999925,4,1157.5,280342.7999999989,HRV,HRV_0189,2022-11-30 18:20:31
"A peanut is a legume, not a nut",6,What type of food is a peanut?,447,1.876,25,280342.7999999989,t,W,2293.7000000011176,285141.2999999989,289148.69999999925,2,1841.800000000745,293370.7999999989,HRV,HRV_0189,2022-11-30 18:20:31
Jim Lovell,5,Alan Shepard was scheduled to command the ill-fated Apollo 13 before switching missions with what astronaut?,18,1.224,26,293370.7999999989,t,W,2839.800000000745,298715.0999999996,302722.2999999989,3,664.0999999996275,305114.8999999985,HRV,HRV_0189,2022-11-30 18:20:31
The paper clip,7,"""Gem"" is the trade name for the most common, three-loop design of what?",4,1.739,27,305115.0,t,W,1901.5,309520.5,313527.8999999985,4,678.4000000003725,316448.19999999925,HRV,HRV_0189,2022-11-30 18:20:31
popscicle,7,What food was invented by an 11 year old in 1905?,450,1.596,28,316448.2999999989,t,W,1505.800000000745,320458.2999999989,324465.3999999985,3,564.4000000003725,327129.3999999985,HRV,HRV_0189,2022-11-30 18:20:31
Broccoli! ,4,Whice vegeteable has more vitamin C than an orange and as much calcium as whole milk?,456,1.336,29,327129.5,t,W,2936.39999999851,332569.8999999985,336577.19999999925,5,518.6999999992549,338936.0999999996,HRV,HRV_0189,2022-11-30 18:20:31
Gerald Ford ,6,What president was shot while walking to California Governor Jerry Brown's office?  ,247,1.24,30,338936.0999999996,p,K,5962.199999999255,,,,,346643.0,HRV,HRV_0189,2022-11-30 18:20:31
Bling bling ,7,What term does rapper B.G. say he wishes he'd patented when he used it for the title of his massive 1999 hit?,264,1.794,31,346643.0,t,W,2927.199999999255,352074.3999999985,356081.8999999985,5,545.6000000014901,358925.7999999989,HRV,HRV_0189,2022-11-30 18:20:31
Tooth,7,What is the only part of the body that can't repair itself? ,210,1.119,32,358925.7999999989,p,K,3221.0,,,,,363769.8999999985,HRV,HRV_0189,2022-11-30 18:20:31
Mountain Dew,2,"What was first marketed with hillbilly-themed advertising, since its name is a euphemism for moonshine?",421,0.549,33,363770.0,t,W,2568.199999999255,368842.5999999996,372849.2999999989,4,680.3000000007451,374582.7999999989,HRV,HRV_0189,2022-11-30 18:20:31
Avocado,7,Pet parrots can eat most human foods except chocolate and which pitted food?  ,398,1.504,34,374582.8999999985,t,W,2755.4000000003725,379842.69999999925,383850.3999999985,5,958.1000000014901,386816.69999999925,HRV,HRV_0189,2022-11-30 18:20:31
Haricot beans,3,Baked beans are made from what type of bean?,443,1.794,35,386816.69999999925,t,W,2264.0999999996275,391585.0,395592.69999999925,5,668.9000000003725,398560.3999999985,HRV,HRV_0189,2022-11-30 18:20:31
Spanish,7,Which language is spoken in the Canary Islands?   ,346,1.115,36,398560.3999999985,t,W,1631.9000000003725,402697.8999999985,406705.5999999996,5,645.9000000003725,408970.8999999985,HRV,HRV_0189,2022-11-30 18:20:31
Saffron,6,What is the most expensive spice (by weight) in the world?,431,0.973,37,408971.19999999925,t,W,1798.800000000745,413274.2999999989,417282.5999999996,5,686.7999999988824,419447.19999999925,HRV,HRV_0189,2022-11-30 18:20:31
Liberia,1,"Before his ears were cut off in 1990 by a political rival, what nation was ruled by dictator Samuel Doe?",27,1.965,38,419447.2999999989,t,W,2930.5,424882.5999999996,428890.5999999996,4,717.6999999992549,432078.19999999925,HRV,HRV_0189,2022-11-30 18:20:31
USA,2,Which country invented volleyball?   ,340,1.38,39,432078.19999999925,t,W,1537.800000000745,436120.0,440127.7999999989,4,617.4000000003725,442629.69999999925,HRV,HRV_0189,2022-11-30 18:20:31
"Puffer fish, if they are prepared incorrectly thheir poison could kill the eater. ",1,Cooking which food requires over two years of training?,461,1.151,40,442629.7999999989,t,W,2367.0,447501.0,451509.0,4,633.7999999988824,453797.7999999989,HRV,HRV_0189,2022-11-30 18:20:31
Cheetah,7,Which is the only cat that cannot retract its claws? ,344,0.585,41,453797.7999999989,t,W,1736.0,458037.2999999989,462044.3999999985,5,612.6000000014901,463746.3999999985,HRV,HRV_0189,2022-11-30 18:20:31
Woodrow Wilson ,7,"Which U.S. president declared the first national ""Mother's Day""?  ",355,1.436,42,463746.3999999985,t,W,1688.0,467937.8999999985,471945.5999999996,3,605.0,474490.5,HRV,HRV_0189,2022-11-30 18:20:31
Silver,1,What metal was found in Nevada's famed Comstock Lode?  ,230,0.658,43,474490.5999999996,t,W,1637.199999999255,478631.5,482638.7999999989,2,684.9000000003725,484486.2999999989,HRV,HRV_0189,2022-11-30 18:20:31
Great Britain,6,"Of the world's seven most populous islands, what's the only one not in Asia? ",76,1.999,44,484486.2999999989,t,W,1600.0,488591.3999999985,492599.0,5,543.6999999992549,495646.19999999925,HRV,HRV_0189,2022-11-30 18:20:31
Adding olive juice,7,What turns a plain martini into a dirty martini?,440,1.43,45,495646.2999999989,t,W,2750.2000000011176,500900.3999999985,504907.7999999989,4,506.40000000037253,507350.0999999996,HRV,HRV_0189,2022-11-30 18:20:31
The Chesapeake Bay,5,What bay is actually the United States's largest tidal estuary? ,141,1.844,46,507350.19999999925,t,W,1808.800000000745,511662.3999999985,515669.8999999985,5,723.7000000011176,518741.8999999985,HRV,HRV_0189,2022-11-30 18:20:31
The evacuation of Saigon,4,"""White Christmas"" playing on Armed Forces Radio was the secret signal for what event on April 30, 1975?",6,1.991,47,518741.8999999985,t,W,1741.5,522987.19999999925,526994.3999999985,3,654.0,530143.8999999985,HRV,HRV_0189,2022-11-30 18:20:31
Prussian Blue ,4,What craylola color became 'midnight blue' in 1985 to remove an out-of-date geographical term? ,160,1.358,48,530144.0,t,W,2357.7999999988824,535006.2999999989,539010.3999999985,4,781.4000000003725,541654.8999999985,HRV,HRV_0189,2022-11-30 18:20:31
Cockroach,1,What animal can live up to a week without its head?,131,1.775,49,541655.0,t,W,1508.5,545666.8999999985,549673.0999999996,3,917.6999999992549,552870.0999999996,HRV,HRV_0189,2022-11-30 18:20:31
Mouse,3,What is the most common mammal in the U.S.? ,205,1.252,50,552870.0999999996,t,W,1549.4000000003725,556921.5999999996,560928.8999999985,2,574.4000000003725,563259.1999999993,HRV,HRV_0189,2022-11-30 18:20:31
Orca (Killer Whale) ,4,Which is the largest species of dolphin? ,343,0.551,51,563259.2999999989,t,W,1595.0999999996275,567357.8999999985,571365.2999999989,5,817.5,573238.5999999996,HRV,HRV_0189,2022-11-30 18:20:31
Choking on food,7,"Each year, approximately 125 people die of what? ",417,0.663,52,573238.5999999996,t,W,1609.199999999255,577351.1999999993,581359.5999999996,5,580.9000000003725,583107.0,HRV,HRV_0189,2022-11-30 18:20:31
Penny Marshall,4,Who was the first woman film director to have a film take in more than $100 million at the box office? ,380,0.699,53,583107.0,t,W,1845.5999999996275,587457.2999999989,591464.5999999996,4,629.5,593297.1999999993,HRV,HRV_0189,2022-11-30 18:20:31
Ginseng ,2,"What plant takes its name for the Chinese words for ""man root""? ",245,1.828,54,593297.2999999989,t,W,1786.5,597588.3999999985,601595.5,3,632.6999999992549,604560.5,HRV,HRV_0189,2022-11-30 18:20:31
