Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_AnswerPresent,C_WorthPresent,C_Worth,C_Worth_rt,C_TrialEnd,exp,subjectId,date
Charles Babbage ,2,"What inventor of the Difference Engine once baked himself in an oven for five minutes, ""to see what would happen""?",192,1.925,15,166681.0,q,S,2510.9000000953674,,,,,171624.90000009537,HRV,HRV_0055,2022-11-30 19:27:30
Every jar of peanut butter must be at least 90% peanuts,3,What percentage of peanuts is found in a standard jar of peanut butter?,423,1.972,16,171624.90000009537,q,S,3361.899999856949,,,,,177465.20000004768,HRV,HRV_0055,2022-11-30 19:27:30
over 10 billion donuts. ,7,How many donuts are concumed in the US every year?,463,1.815,17,177465.29999995232,t,W,2614.800000190735,182585.10000014305,186596.20000004768,4,638.7999999523163,189561.10000014305,HRV,HRV_0055,2022-11-30 19:27:30
The Guinness Book of World Records,3,What did Ross and Norris McWhirter compile as a promotional giveaway in 1955? ,164,1.866,18,189561.10000014305,q,S,2395.899999856949,,,,,194336.90000009537,HRV,HRV_0055,2022-11-30 19:27:30
popscicle,2,What food was invented by an 11 year old in 1905?,450,0.753,19,194336.90000009537,t,W,2317.5999999046326,199161.70000004768,203174.10000014305,3,834.8999998569489,205273.60000014305,HRV,HRV_0055,2022-11-30 19:27:30
Boston Tea Party,3,"The Dartmouth, the Eleanor,  and the Beaver were the three ships on which what famous event from American history occurred?",94,1.822,20,205273.70000004768,t,W,2843.4000000953674,210626.70000004768,214638.40000009537,5,714.7000000476837,217681.70000004768,HRV,HRV_0055,2022-11-30 19:27:30
Avocados have twice the amount of potassium as bananas. ,2,Which fruit has more potassium than bananas?,455,1.826,21,217681.70000004768,t,W,2904.4000000953674,223089.70000004768,227101.60000014305,5,721.5999999046326,230160.60000014305,HRV,HRV_0055,2022-11-30 19:27:30
Green Eggs and Ham,7,What 1960 classic originated when Bennett Cerf bet one of his authors that he couldn't write a book using only fifty words?,419,1.128,22,230160.60000014305,q,S,2252.199999809265,,,,,234057.10000014305,HRV,HRV_0055,2022-11-30 19:27:30
Zinfindel,6,"What grape, used to make a popular California wine, is called Primitivo in Europe?  ",403,1.487,23,234057.10000014305,t,W,1588.0999999046326,238153.10000014305,242154.79999995232,3,788.6000001430511,244937.0,HRV,HRV_0055,2022-11-30 19:27:30
Cayenne pepper ,6,What spice is named for the capital of French Guiana? ,409,0.988,24,244937.10000014305,t,W,2653.5,250105.0,254111.0,5,647.1000001430511,256256.79999995232,HRV,HRV_0055,2022-11-30 19:27:30
Francisco Goya,2,"After a fever took his hearing, who painted his bleak ""Black Paintings"" in a house called Quinta del Sordo, Spanish for ""House of the Deaf Man""?",15,1.103,25,256256.79999995232,q,S,3212.800000190735,,,,,261081.29999995232,HRV,HRV_0055,2022-11-30 19:27:30
The Chrysler Building ,1,What skyscraper's exterior ornaments include radiator caps on the thirty-first floor and hood ornament eagles on the sixty-first floor?,258,1.945,26,261081.29999995232,q,S,2297.100000143051,,,,,265832.90000009537,HRV,HRV_0055,2022-11-30 19:27:30
Pachyderm,6,"What word comes to us from the Greek for ""thick-skinned""?  ",297,1.757,27,265832.90000009537,t,W,2189.5999999046326,270538.0,274546.5,4,1431.0,278240.90000009537,HRV,HRV_0055,2022-11-30 19:27:30
Antawn Jamison ,4,What Washington Wizards All-Star still bears the misplaced w in his name from a birth certificate typo?,295,1.712,28,278241.0,t,W,1650.5,282393.7000000477,286405.7999999523,2,840.4000000953674,289472.7999999523,HRV,HRV_0055,2022-11-30 19:27:30
Abraham Lincoln,3,Who was the only U.S. president to also hold a patent for an invention?,384,1.443,29,289472.90000009537,t,W,1524.7999999523163,293513.7000000477,297526.40000009537,5,782.0,300264.7999999523,HRV,HRV_0055,2022-11-30 19:27:30
A glacial ridge,5,What is an esker? ,198,1.552,30,300264.7999999523,t,W,2201.7000000476837,304977.7999999523,308991.40000009537,5,698.5999999046326,311753.10000014305,HRV,HRV_0055,2022-11-30 19:27:30
Michael Dell,7,What founder of PCs Limited went on to become the youngest Fortune 500 CEO in history?,180,1.55,31,311753.10000014305,q,S,3121.399999856949,,,,,316929.60000014305,HRV,HRV_0055,2022-11-30 19:27:30
Chitty Chitty Bang Bang ,5,What was the only children's story ever published by James Bond creator Ian Fleming? ,292,0.859,32,316929.60000014305,q,S,1657.8999998569489,,,,,319953.2999999523,HRV,HRV_0055,2022-11-30 19:27:30
University of Phoenix,3,"What school has the most students over age 25, according to U.S. News & World Report?",256,1.313,33,319953.2999999523,q,S,1592.1000001430511,,,,,323369.0,HRV,HRV_0055,2022-11-30 19:27:30
Montenegro,1,What European country is named for the dark-looking Dinaric Alps? ,173,1.659,34,323369.0,q,S,1822.7000000476837,,,,,327360.7000000477,HRV,HRV_0055,2022-11-30 19:27:30
chickpeas,7,What is used to make hummus?,424,1.71,35,327360.7000000477,p,K,3568.7000000476837,,,,,333145.2999999523,HRV,HRV_0055,2022-11-30 19:27:30
Bumblebee bat,7,"Which mammal is the world's smallest, weighing less than a penny? ",347,0.562,36,333145.2999999523,t,W,2274.300000190735,337921.2999999523,341934.60000014305,5,845.6999998092651,343857.2000000477,HRV,HRV_0055,2022-11-30 19:27:30
C,4,"James Bond works for M, but what single initial is used for the real-life director of Britain's MI6?",71,1.081,37,343857.2000000477,q,S,2310.5,,,,,347760.7999999523,HRV,HRV_0055,2022-11-30 19:27:30
Apple sauce,4,What was the first food eaten in space?,435,0.961,38,347760.7999999523,t,W,2256.300000190735,352521.2999999523,356534.5,5,748.9000000953674,358752.7999999523,HRV,HRV_0055,2022-11-30 19:27:30
Shark,2,"What animal is thought to be immune to most all diseases, including cancer? ",132,0.548,39,358752.7999999523,t,W,2128.300000190735,363393.0,367406.5,5,692.5,369153.0,HRV,HRV_0055,2022-11-30 19:27:30
The Pope,4,"Currently, only the queen of Spain and Belgium and the grand duchess of Luxembourg hold the privlege of wearing white when they visit whom?",32,1.085,40,369153.10000014305,q,S,2034.0999999046326,,,,,372776.7000000477,HRV,HRV_0055,2022-11-30 19:27:30
Apples. They don't have caffeine but the natural sugar and vitamins release slowly and make you feel more awake. ,7,Whice fruit is effective than coffee at waking you up in the morning?,454,1.518,41,372776.7000000477,t,W,2275.0999999046326,377561.2999999523,381572.7999999523,5,771.8000001907349,384369.40000009537,HRV,HRV_0055,2022-11-30 19:27:30
The Millenium Falcon ,4,"What could be built by the largest Lego set ever sold, a 5195-piece monstrosity? ",156,1.832,42,384369.40000009537,t,W,3032.399999856949,389905.7999999523,393918.60000014305,5,612.0999999046326,396872.7000000477,HRV,HRV_0055,2022-11-30 19:27:30
Mars,6,Where did the Beagle 2 crash and disappear on Christmas Day 2003?  ,316,1.14,43,396872.7999999523,t,W,2895.4000000953674,402273.60000014305,406282.7000000477,5,560.2999999523163,408489.40000009537,HRV,HRV_0055,2022-11-30 19:27:30
Delaware,6,"Excepting Alaska and Louisiana, what US state is divided into the fewest counties, with only three?",38,1.333,44,408489.40000009537,t,W,2240.7999999523163,413240.7999999523,417254.10000014305,4,777.5999999046326,419873.40000009537,HRV,HRV_0055,2022-11-30 19:27:30
Lightning strike,3,Carnivorous animals will not eat another animal that has been killed by what means?,29,1.646,45,419873.40000009537,t,W,3272.0,425649.7999999523,429663.0,5,920.7000000476837,432736.7999999523,HRV,HRV_0055,2022-11-30 19:27:30
The Commodore 64 ,2,What 1982 successor to the VIC-20 is still the bestselling computer model of all time?,124,0.633,46,432736.7999999523,q,S,3153.5,,,,,437033.2000000477,HRV,HRV_0055,2022-11-30 19:27:30
Brigham Young University,6,What is the most sober school according to The Princeton Review? ,206,0.505,47,437033.2000000477,q,S,2992.7000000476837,,,,,441041.2000000477,HRV,HRV_0055,2022-11-30 19:27:30
NY,5,In which state was the first execution by electric chair?  ,70,1.916,48,441041.2999999523,t,W,2490.5,446041.10000014305,450044.7000000477,5,564.4000000953674,453032.60000014305,HRV,HRV_0055,2022-11-30 19:27:30
Teapot Dome scandal,5,Albert Fall became the first US cabinet officer to serve jail time for his part in what scandal? ,19,1.668,49,453032.60000014305,q,S,2921.0999999046326,,,,,458129.2999999523,HRV,HRV_0055,2022-11-30 19:27:30
Robert Lincoln ,3,Who was the only person to be nearby at three different presidential assassinations? ,382,1.884,50,458129.2999999523,q,S,2141.7000000476837,,,,,462664.60000014305,HRV,HRV_0055,2022-11-30 19:27:30
France,5,"What country launched Europe's first super-high-speed passenger train, in 1981?",159,1.327,51,462664.60000014305,t,W,2168.199999809265,467345.2999999523,471358.40000009537,5,768.7000000476837,473968.7999999523,HRV,HRV_0055,2022-11-30 19:27:30
Russia,3,Which country has the most public libraries?  ,339,1.097,52,473968.90000009537,q,S,2635.7999999523163,,,,,478217.2999999523,HRV,HRV_0055,2022-11-30 19:27:30
Owl,3,"Which animal has tubular shaped eyeballs, which therefore cannot move?  ",325,1.256,53,478217.40000009537,t,W,1961.7000000476837,482689.0,486702.2999999523,5,593.9000000953674,489065.2000000477,HRV,HRV_0055,2022-11-30 19:27:30
Sixteenth,6,Which Constitutional Amendment deals with the income tax? ,336,0.704,54,489065.2000000477,t,W,2545.7999999523163,494113.60000014305,498126.0,5,853.9000000953674,500193.0,HRV,HRV_0055,2022-11-30 19:27:30
Broccoli! ,1,Whice vegeteable has more vitamin C than an orange and as much calcium as whole milk?,456,0.871,55,500193.0,q,S,2051.4000000953674,,,,,503617.7000000477,HRV,HRV_0055,2022-11-30 19:27:30
Tobacco,4,"In 2005, Bhutan became the first country to entirely ban what?",57,1.774,56,503617.7000000477,q,S,2763.2000000476837,,,,,508665.2999999523,HRV,HRV_0055,2022-11-30 19:27:30
honey,7,Which is the only food that can never go off or go bad?,442,0.857,57,508665.2999999523,t,W,2511.2000000476837,513689.60000014305,517702.5,5,781.7999999523163,519849.10000014305,HRV,HRV_0055,2022-11-30 19:27:30
Pepper and Mustard,4,What are the top two most popular spices in the world?,422,1.59,58,519849.10000014305,t,W,2865.5,525217.2000000477,529230.4000000954,5,689.7000000476837,532017.2000000477,HRV,HRV_0055,2022-11-30 19:27:30
Jamaica Bay,1,"What lagoon south of Queens, New York, is named for a local Indian tribe and has nothing to do Caribbean?",226,1.156,59,532017.2999999523,t,W,2757.2000000476837,537281.2999999523,541294.7999999523,5,719.0,543681.2000000477,HRV,HRV_0055,2022-11-30 19:27:30
India,5,What's the only country outside Africa where lions still live in the wild?  ,307,1.059,60,543681.2999999523,t,W,4058.800000190735,550249.100000143,554262.2999999523,4,574.4000000953674,556409.4000000954,HRV,HRV_0055,2022-11-30 19:27:30
Giant squid,7,Which animal can have eyes that are a foot in diameter? ,324,0.85,61,556409.5,t,W,1644.1000001430511,560561.2999999523,564572.100000143,4,1111.0,567041.4000000954,HRV,HRV_0055,2022-11-30 19:27:30
George H.W. Bush ,7,"Who said: ""I'm the president of the United States and I'm not going to eat any more broccoli""? ",415,1.723,62,567041.4000000954,q,S,2814.2000000476837,,,,,572089.0,HRV,HRV_0055,2022-11-30 19:27:30
"A peanut is a legume, not a nut",1,What type of food is a peanut?,447,1.277,63,572089.100000143,t,W,2460.2999999523163,577058.0,581070.0,5,879.6000001430511,583736.7999999523,HRV,HRV_0055,2022-11-30 19:27:30
The Mona Lisa,5,Pablo Picasso was one of the suspects questioned when what item was stolen in Paris in 1911? ,78,1.689,64,583736.9000000954,q,S,2481.2000000476837,,,,,588416.5,HRV,HRV_0055,2022-11-30 19:27:30
Honey,2,"What food, still edible, was found by archaeologists in the tombs of Egyptian pharaohs? ",402,1.668,65,588416.5,t,W,3306.5,594226.0,598238.2000000477,5,862.9000000953674,601281.2000000477,HRV,HRV_0055,2022-11-30 19:27:30
