Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_AnswerPresent,C_WorthPresent,C_Worth,C_Worth_rt,C_TrialEnd,exp,subjectId,date
J,4,What's the only letter that doesn't appear in the periodic table of elements?,309,1.821,15,200965.70000004768,t,W,3125.7000000476837,206636.90000009537,210653.90000009537,5,876.2999999523163,213871.0,HRV,HRV_0086,2022-11-30 17:55:52
Harmonica,5,"What's sometimes called a ""licking stick"" or a ""tin sandwich""?  ",301,1.152,16,213871.0,t,W,3933.5,220352.5,224363.29999995232,5,564.5,226607.60000014305,HRV,HRV_0086,2022-11-30 17:55:52
The Discovery,5,Which space shuttle is named for the ship on which Robert Scott first sailed to Antarctica? ,352,1.08,17,226607.60000014305,t,W,3611.899999856949,232736.60000014305,236747.70000004768,5,749.5,239107.40000009537,HRV,HRV_0086,2022-11-30 17:55:52
Dragonflies,4,"Which insect, one of the fastest, can fly at speeds up to 60 mph? ",342,1.704,18,239107.40000009537,t,W,3005.2000000476837,244653.60000014305,248661.90000009537,5,850.0,251742.5,HRV,HRV_0086,2022-11-30 17:55:52
Australia,3,"""Welcome Stranger,"" the largest nugget of gold discovered, weighed 158 pounds and was discovered in what country?",5,0.729,19,251742.60000014305,t,W,4751.599999904633,259019.90000009537,263036.2999999523,5,582.4000000953674,264877.60000014305,HRV,HRV_0086,2022-11-30 17:55:52
Joan of Arc's ,1,"Whose remains were thrown in the Seine River on May 30, 1431? ",389,1.244,20,264877.60000014305,t,W,3097.399999856949,270502.90000009537,274512.90000009537,5,627.0,276917.0,HRV,HRV_0086,2022-11-30 17:55:52
Strom Thurmond ,6,Who filibustered for a record twenty-four hours and eighteen minutes -- with a urine pail standing at the ready -- in the hope of preventing the Civil Rights Act of 1957?,366,0.637,21,276917.10000014305,t,W,4955.399999856949,284398.2000000477,288413.2000000477,5,517.9000000953674,290083.40000009537,HRV,HRV_0086,2022-11-30 17:55:52
Penny Marshall,1,Who was the first woman film director to have a film take in more than $100 million at the box office? ,380,0.815,22,290083.60000014305,t,W,4018.2999999523163,296641.60000014305,300644.7999999523,5,563.3000001907349,302548.2000000477,HRV,HRV_0086,2022-11-30 17:55:52
Sapphire,6,What type of stone is referred to as the Star of India?  ,270,1.794,23,302548.2000000477,t,W,2858.7999999523163,307924.0,311935.2000000477,5,974.5,315223.2999999523,HRV,HRV_0086,2022-11-30 17:55:52
Bacon,3,"In Britain, what kind of meat comes in rashers?",397,1.512,24,315223.2999999523,t,W,2333.0,320088.90000009537,324102.0,5,947.6000001430511,327077.7000000477,HRV,HRV_0086,2022-11-30 17:55:52
The Mona Lisa,4,Pablo Picasso was one of the suspects questioned when what item was stolen in Paris in 1911? ,78,1.31,25,327077.7000000477,t,W,3766.5999999046326,333356.7000000477,337366.2000000477,5,541.2999999523163,339740.10000014305,HRV,HRV_0086,2022-11-30 17:55:52
chickpeas,5,What is used to make hummus?,424,0.563,26,339740.10000014305,t,W,2229.199999809265,344491.5,348516.7999999523,3,608.5,350216.7000000477,HRV,HRV_0086,2022-11-30 17:55:52
Koala,5,"What animal, which eighteenth century settlers called a ""native bear"" has two opposable thumbs on each hand?",134,1.146,27,350216.7000000477,t,W,5335.299999952316,358078.7999999523,362089.10000014305,4,792.7999999523163,364561.2999999523,HRV,HRV_0086,2022-11-30 17:55:52
The old-fashioned,1,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,1.064,28,364561.2999999523,t,W,4399.900000095367,371494.0,375517.7999999523,5,736.5,377842.7000000477,HRV,HRV_0086,2022-11-30 17:55:52
Avocado,6,Pet parrots can eat most human foods except chocolate and which pitted food?  ,398,1.16,29,377842.7000000477,t,W,3891.2000000476837,384265.90000009537,388278.10000014305,5,635.7999999523163,390626.10000014305,HRV,HRV_0086,2022-11-30 17:55:52
James Buchanan ,2,Who was the only U.S. president never to be married?,383,1.067,30,390626.10000014305,t,W,3562.7999999523163,396714.5,400739.5,5,582.4000000953674,402917.0,HRV,HRV_0086,2022-11-30 17:55:52
Montenegro,3,What European country is named for the dark-looking Dinaric Alps? ,173,1.469,31,402917.0,t,W,3286.2999999523163,408736.2000000477,412744.5,5,946.1000001430511,415668.90000009537,HRV,HRV_0086,2022-11-30 17:55:52
The Leek ,5,"What bulb vegetable is traditionally worn on Saint David's Day, as it's a national symbol of Wales?",145,0.971,32,415669.0,t,W,4216.200000047684,422405.60000014305,426425.90000009537,5,589.7999999523163,428520.10000014305,HRV,HRV_0086,2022-11-30 17:55:52
Andy Kaufman,6,Who was banned from Saturday Night Live by viewer phone vote in 1982? ,376,0.899,33,428520.10000014305,t,W,3359.699999809265,434402.7999999523,438414.2000000477,5,684.4000000953674,440527.40000009537,HRV,HRV_0086,2022-11-30 17:55:52
Genetics,2,Har Gobind Khorana won the 1968 Nobel Prize for Medicine for research into what?,44,1.061,34,440527.40000009537,t,W,2990.7000000476837,446049.5,450063.90000009537,5,1258.0999999046326,452900.40000009537,HRV,HRV_0086,2022-11-30 17:55:52
Kidnapping and killing the Lindbergh baby,7,For what crime was Bruno Hauptmann executed in 1936?,41,1.613,35,452900.40000009537,t,W,3532.0,458949.40000009537,462971.5,4,813.6000001430511,465927.7000000477,HRV,HRV_0086,2022-11-30 17:55:52
UFOs,4,What was studied by Project Blue Book?   ,279,0.509,36,465927.7000000477,t,W,2069.9000000953674,470513.90000009537,474527.0,5,698.6000001430511,476275.7000000477,HRV,HRV_0086,2022-11-30 17:55:52
Lhasa Apso,1,"What is called the ""bark lion sentinel dog"" in its native Tibet?  ",200,1.617,37,476275.7999999523,t,W,4235.100000143051,483032.7000000477,487037.7000000477,5,576.0999999046326,489754.2000000477,HRV,HRV_0086,2022-11-30 17:55:52
Australia,6,What country has six sheep for every human? ,158,1.38,38,489754.2999999523,t,W,2901.0,495188.90000009537,499208.90000009537,5,745.7999999523163,501859.2000000477,HRV,HRV_0086,2022-11-30 17:55:52
The Chesapeake Bay,5,What bay is actually the United States's largest tidal estuary? ,141,1.933,39,501859.2000000477,t,W,3564.0999999046326,507943.7999999523,511954.40000009537,4,2162.0999999046326,516584.2000000477,HRV,HRV_0086,2022-11-30 17:55:52
Endeavour ,6,What is the name of the ship that carried Captain Cook to Australia?  ,208,0.56,40,516584.2000000477,t,W,2986.7000000476837,522103.2000000477,526113.7999999523,4,1699.5,528907.2000000477,HRV,HRV_0086,2022-11-30 17:55:52
Sic semper tyrannis ,3,What state motto of Virginia did John Wilkes Booth shout as he jumped from Lincoln's box to the stage of Ford's Theatre? ,262,1.64,41,528907.2999999523,t,W,5703.900000095367,537137.2000000477,541153.5,5,702.2000000476837,544045.7999999523,HRV,HRV_0086,2022-11-30 17:55:52
Radar,3,What was developed thanks to Christian Hulsmeyer's 1904 invention of the telemobiloscope?  ,275,1.352,42,544045.7999999523,t,W,3999.300000190735,550566.2000000477,554593.9000000954,5,1334.7000000476837,557818.2000000477,HRV,HRV_0086,2022-11-30 17:55:52
Juvenile deliquent,6,What did popular author J.D. Salinger reveal the first two intials in his name to stand for?  ,163,1.478,43,557818.4000000954,t,W,4453.899999856949,564797.4000000954,568822.7000000477,4,578.2999999523163,571395.2999999523,HRV,HRV_0086,2022-11-30 17:55:52
North Korea,1,"Until 2007, what was the only country in the world not to have registered it's on internet domain suffix, "".kp""?",120,0.631,44,571395.2999999523,t,W,5428.300000190735,579350.7000000477,583366.7000000477,5,846.0,585365.4000000954,HRV,HRV_0086,2022-11-30 17:55:52
Asparagus,3,what vegetable loses its flavour the quickest?,451,0.749,45,585365.5,t,W,1788.7999999523163,589682.9000000954,593701.7000000477,5,1335.7999999523163,596300.7000000477,HRV,HRV_0086,2022-11-30 17:55:52
popscicle,1,What food was invented by an 11 year old in 1905?,450,0.882,46,596300.7999999523,t,W,2347.5,601175.2000000477,605192.0,5,1114.2000000476837,607723.5,HRV,HRV_0086,2022-11-30 17:55:52
