Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Oregon ,3,"The world's smallest park, measuring two feet in diameter, is located in what U.S. state? ",112,1.637,53,314165.1999999881,q,S,3009.1000000089407,319344.89999999106,HRV,HRV_0237,2022-11-30 19:11:32
Bright red,6,Vitamin A is largely available in natural food sources with which colour?,448,0.783,54,319345.0,q,S,6558.5,327220.0,HRV,HRV_0237,2022-11-30 19:11:32
There was a pound of every ingredient in the original reciipe. ,1,How did the pound cake get its name?,460,0.69,55,327220.0,q,S,2101.2999999970198,330529.09999999404,HRV,HRV_0237,2022-11-30 19:11:32
Tears,7,"At 6-8 weeks, babies start producing what? ",23,1.566,56,330529.09999999404,q,S,3491.2000000029802,336122.39999999106,HRV,HRV_0237,2022-11-30 19:11:32
chickpeas,4,What is used to make hummus?,424,1.335,57,336122.39999999106,p,K,2746.2999999970198,340734.89999999106,HRV,HRV_0237,2022-11-30 19:11:32
Sugar-sweetened beverages are likely the most fattening becaause they are not registered as consumed calories. ,3,What is the most fattening product in the modern diet?,457,1.992,58,340734.89999999106,q,S,2661.9000000059605,345932.799999997,HRV,HRV_0237,2022-11-30 19:11:32
San Fancisco,5,"""Dear Abby"" first appeared in a newspaper of what city?",2,1.283,59,345932.799999997,q,S,3887.3999999910593,351650.09999999404,HRV,HRV_0237,2022-11-30 19:11:32
France,5,"What country launched Europe's first super-high-speed passenger train, in 1981?",159,1.064,60,351650.09999999404,q,S,3196.9000000059605,356440.799999997,HRV,HRV_0237,2022-11-30 19:11:32
Happy Birthday,4,What was the first song ever performed in outer space? ,285,1.682,61,356440.799999997,q,S,1730.2000000029802,360377.89999999106,HRV,HRV_0237,2022-11-30 19:11:32
The Commodore 64 ,6,What 1982 successor to the VIC-20 is still the bestselling computer model of all time?,124,1.528,62,360378.0,q,S,3368.0999999940395,365806.299999997,HRV,HRV_0237,2022-11-30 19:11:32
Asparagus,5,what vegetable loses its flavour the quickest?,451,1.956,63,365806.39999999106,q,S,2236.7999999970198,370535.5,HRV,HRV_0237,2022-11-30 19:11:32
The Chesapeake Bay,7,What bay is actually the United States's largest tidal estuary? ,141,0.852,64,370535.5,q,S,3874.7999999970198,375779.0,HRV,HRV_0237,2022-11-30 19:11:32
The popsicle,1,Which popular treat was invented by an 11-year-old in California? ,413,0.891,65,375779.0,q,S,3102.0,380285.59999999404,HRV,HRV_0237,2022-11-30 19:11:32
Oxygen,7,"By a wide margin (more than 3:2), what's the most abundant element in the Earth's crust?",28,1.603,66,380285.59999999404,q,S,4077.0,386505.89999999106,HRV,HRV_0237,2022-11-30 19:11:32
cheese ,5,What item of food holds the world record for being the most stolen item of food in the world?,444,1.701,67,386505.89999999106,q,S,4845.70000000298,393588.5,HRV,HRV_0237,2022-11-30 19:11:32
Butt,4,The adjective callipygian refers to someone who has a beautiful what? ,88,0.969,68,393588.5,q,S,4189.5,399266.6999999881,HRV,HRV_0237,2022-11-30 19:11:32
Broccoli! ,3,Whice vegeteable has more vitamin C than an orange and as much calcium as whole milk?,456,1.656,69,399266.6999999881,q,S,4820.4000000059605,406263.6999999881,HRV,HRV_0237,2022-11-30 19:11:32
Violin,3,What instrument was invented to sound like a human singing? ,189,1.95,70,406263.6999999881,q,S,2543.6000000089407,411274.89999999106,HRV,HRV_0237,2022-11-30 19:11:32
United States,3,In which country is it most common for divers to be attacked by sharks?,68,0.624,71,411274.89999999106,q,S,2602.2999999970198,415030.89999999106,HRV,HRV_0237,2022-11-30 19:11:32
Saffron,7,What is the most expensive spice (by weight) in the world?,431,1.31,72,415031.0,q,S,1733.0999999940395,418591.299999997,HRV,HRV_0237,2022-11-30 19:11:32
The guppy,1,What common aquarium fish is named for the naturalist who discovered it in Trinidad in 1876? ,152,0.561,73,418591.299999997,q,S,2622.5,422300.59999999404,HRV,HRV_0237,2022-11-30 19:11:32
Coca-cola,5,What popular drink was first marketed as a brain tonic?,405,1.448,74,422300.59999999404,p,K,2448.5999999940395,426712.89999999106,HRV,HRV_0237,2022-11-30 19:11:32
Gary Busey,1,What actor campaigned against helmet laws until he was almost killed in a helmetless 1988 motorcycle accident?,127,0.84,75,426712.89999999106,q,S,5069.9000000059605,433152.89999999106,HRV,HRV_0237,2022-11-30 19:11:32
Belgium,5,Where were French fries invented?,437,1.059,76,433152.89999999106,p,K,3585.4000000059605,438313.59999999404,HRV,HRV_0237,2022-11-30 19:11:32
Habanero,4,What chili pepper was believed the hottest in the world until the Naga Jolokia pepper was discovered in India in 2000?,401,1.876,77,438313.59999999404,p,K,5698.4000000059605,446420.299999997,HRV,HRV_0237,2022-11-30 19:11:32
Grover Cleveland ,3,Who was the only U.S. president to have been married in the White House? ,385,0.843,78,446420.299999997,q,S,2410.3999999910593,450200.09999999404,HRV,HRV_0237,2022-11-30 19:11:32
Ian Thorpe ,5,Who outgrew a childhood chlorine allergy to become the biggest Olympic medal winner in Australian history? ,370,1.262,79,450200.1999999881,q,S,3720.0,455716.0,HRV,HRV_0237,2022-11-30 19:11:32
The Discovery,7,Which space shuttle is named for the ship on which Robert Scott first sailed to Antarctica? ,352,1.08,80,455716.0,q,S,3117.699999988079,460440.1999999881,HRV,HRV_0237,2022-11-30 19:11:32
Oliver!,2,What's the only Best Picture Oscar winner whose title ends with an exclamation point?  ,306,0.897,81,460440.299999997,q,S,5680.29999999702,467539.09999999404,HRV,HRV_0237,2022-11-30 19:11:32
The Millenium Falcon ,3,"What could be built by the largest Lego set ever sold, a 5195-piece monstrosity? ",156,1.606,82,467539.09999999404,q,S,4577.79999999702,474257.39999999106,HRV,HRV_0237,2022-11-30 19:11:32
Ripe cranerries bounce when dropped on the ground,1,How do farmers test whether cranberries are ripe?,452,0.722,83,474257.5,q,S,3844.7999999970198,479355.299999997,HRV,HRV_0237,2022-11-30 19:11:32
Death,2,"In ancient Egypt, what was the penalty for killing a cat?",58,0.99,84,479355.299999997,q,S,2210.7999999970198,483082.299999997,HRV,HRV_0237,2022-11-30 19:11:32
Cayenne pepper ,2,What spice is named for the capital of French Guiana? ,409,1.956,85,483082.299999997,q,S,1559.5999999940395,487128.6999999881,HRV,HRV_0237,2022-11-30 19:11:32
Bhutan,6,"Thimpu, the world's only capital city with no traffic lights, is the capital of what tiny kingdom?",114,1.186,86,487128.6999999881,q,S,5516.800000011921,494365.39999999106,HRV,HRV_0237,2022-11-30 19:11:32
OutKast,1,Who was sued in 1999 by Rosa Parks after they used her name to title a hit song?  ,379,1.959,87,494365.39999999106,p,K,6724.5,503577.0,HRV,HRV_0237,2022-11-30 19:11:32
New York,4,Which state has the zip code 12345?,354,1.153,88,503577.09999999404,q,S,2402.7999999970198,507656.89999999106,HRV,HRV_0237,2022-11-30 19:11:32
potein,4,"What nutrient comes from meat, eggs, and fish?",433,1.312,89,507657.0,p,K,2459.199999988079,511958.59999999404,HRV,HRV_0237,2022-11-30 19:11:32
Strom Thurmond ,6,Who filibustered for a record twenty-four hours and eighteen minutes -- with a urine pail standing at the ready -- in the hope of preventing the Civil Rights Act of 1957?,366,1.068,90,511958.59999999404,,,,521486.5,HRV,HRV_0237,2022-11-30 19:11:32
8 Mile Road ,2,"What road, which names a 2002 film, divides Wayne County from affluent Oakland and Maycomb Counties?",254,0.526,91,521486.5,q,S,4280.5,526817.1999999881,HRV,HRV_0237,2022-11-30 19:11:32
Odor Eaters ,6,What product did Herbert Lapidus invent in 1974 by impregnanting latex rubber with coconut charcoal?,248,1.193,92,526817.1999999881,q,S,7099.4000000059605,535626.599999994,HRV,HRV_0237,2022-11-30 19:11:32
Midnight Cowboy ,5,What was the only X-rated film to win the Academy Award for Best Picture?  ,293,1.364,93,535626.599999994,q,S,2657.5999999940395,540185.799999997,HRV,HRV_0237,2022-11-30 19:11:32
Gone with the Wind,1,The first swear word on the big screen was in what movie?,100,1.26,94,540185.799999997,q,S,3486.7000000029802,545454.599999994,HRV,HRV_0237,2022-11-30 19:11:32
Quotations ,3,What did the letter Q originally stand for in NASDAQ?  ,165,1.742,95,545454.599999994,q,S,2458.7999999970198,550181.5,HRV,HRV_0237,2022-11-30 19:11:32
Tea leaves,2,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.171,96,550181.5,q,S,3857.5999999940395,555743.5,HRV,HRV_0237,2022-11-30 19:11:32
Cornea,5,What is the only part of the body that has no blood supply? ,211,1.925,97,555743.5,q,S,2951.199999988079,561143.3999999911,HRV,HRV_0237,2022-11-30 19:11:32
Equal Employment Opportunity Commission ,7,"What federal agency, which targets workplace discrimination, was chaired by Clarence Thomas for most of the 1980s?",176,1.382,98,561143.3999999911,q,S,5429.29999999702,568495.8999999911,HRV,HRV_0237,2022-11-30 19:11:32
Sic semper tyrannis ,4,What state motto of Virginia did John Wilkes Booth shout as he jumped from Lincoln's box to the stage of Ford's Theatre? ,262,0.842,99,568495.8999999911,q,S,6733.600000008941,576596.0,HRV,HRV_0237,2022-11-30 19:11:32
Smoke,2,"in 1908, New York City passed the Sullivan Ordinance which made it illegal for women to do what in public?",52,1.561,100,576596.0,q,S,4878.5,583581.6999999881,HRV,HRV_0237,2022-11-30 19:11:32
Jamaica Bay,5,"What lagoon south of Queens, New York, is named for a local Indian tribe and has nothing to do Caribbean?",226,1.239,101,583581.6999999881,q,S,4290.5,589623.099999994,HRV,HRV_0237,2022-11-30 19:11:32
Bookkeeper,4,What is the only English word with three consecutive double letters?  ,209,1.329,102,589623.099999994,q,S,4739.4000000059605,596229.3999999911,HRV,HRV_0237,2022-11-30 19:11:32
Jose Castro ,6,"What Mexican general, who governed California for four months in 1835, would probably be surprised by how he's remembered in San Francisco today?",231,1.565,103,596229.3999999911,q,S,7637.29999999702,605970.299999997,HRV,HRV_0237,2022-11-30 19:11:32
