Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
South Africa,1,In what country was the largest rough diamond ever discovered?,62,0.811,57,299672.0,q,S,1957.5,302969.60000002384,HRV,HRV_0150,2022-11-30 18:18:50
Coca-cola,6,What popular drink was first marketed as a brain tonic?,405,1.15,58,302969.60000002384,q,S,2906.5,307558.7000000179,HRV,HRV_0150,2022-11-30 18:18:50
Andy Kaufman,4,Who was banned from Saturday Night Live by viewer phone vote in 1982? ,376,1.605,59,307558.8000000119,q,S,2998.300000011921,312696.5,HRV,HRV_0150,2022-11-30 18:18:50
Yellow,7,What color is insect blood? ,150,1.786,60,312696.60000002384,q,S,1771.0999999940395,316795.10000002384,HRV,HRV_0150,2022-11-30 18:18:50
New Jersey's Rutgers,6,Which U.S. state's leading public university is the only one not to be named for the state?  ,357,1.515,61,316795.10000002384,q,S,3101.699999988079,321935.60000002384,HRV,HRV_0150,2022-11-30 18:18:50
at least 97%,6,How much caffeine needs to be taken out of coffee for it to be described as decaffeinated?,427,0.718,62,321935.60000002384,q,S,2057.699999988079,325234.7000000179,HRV,HRV_0150,2022-11-30 18:18:50
As Good As It Gets ,1,"What Jack Nicholson comedy was translated as ""Mr. Cat Poop"" in Cantonese when it was released in China?",218,0.669,63,325234.8000000119,q,S,2658.4000000059605,329097.90000000596,HRV,HRV_0150,2022-11-30 18:18:50
Betty Rubble,1,Which core Flintstones cast member was absent from Flintstone vitamins until 1996? ,337,1.572,64,329097.90000000596,q,S,3353.2000000178814,334560.0,HRV,HRV_0150,2022-11-30 18:18:50
Eisenhower ,6,Who was president when the first U.S. presidential news conference was filmed for TV?,378,1.648,65,334560.0,q,S,2731.300000011921,339471.0,HRV,HRV_0150,2022-11-30 18:18:50
Pachyderm,5,"What word comes to us from the Greek for ""thick-skinned""?  ",297,1.048,66,339471.10000002384,q,S,1997.5,343048.5,HRV,HRV_0150,2022-11-30 18:18:50
Graham Greene,4,"Which British novelist said, ""Fame is a powerful aphrodisiac""?",332,0.715,67,343048.5,q,S,2220.300000011921,346505.8000000119,HRV,HRV_0150,2022-11-30 18:18:50
Orville Wright,7,Who was flying the plane in which the first US airplane fatality occurred? ,377,1.03,68,346505.90000000596,q,S,2775.0999999940395,350845.60000002384,HRV,HRV_0150,2022-11-30 18:18:50
Hong Kong ,3,What city's harbor is overlooked by Victoria Peak? ,185,1.273,69,350845.7000000179,q,S,2083.4000000059605,354735.0,HRV,HRV_0150,2022-11-30 18:18:50
The Loch Ness Monster,6,"In 1994, Christian Spurling confessed that the so-called Surgeon's Photo of 1934 was a fake. What was pictured in it?",55,0.701,70,354735.0,q,S,2720.5,358676.3000000119,HRV,HRV_0150,2022-11-30 18:18:50
A wiki,5,"What kind of information resource takes its name from a Hawaiian word for ""quick""? ",225,0.94,71,358676.40000000596,q,S,3583.800000011921,363733.60000002384,HRV,HRV_0150,2022-11-30 18:18:50
the skin and bones of animals,6,What is gelatin made from?,445,1.166,72,363733.60000002384,q,S,2994.5999999940395,368427.3000000119,HRV,HRV_0150,2022-11-30 18:18:50
The Beatles' Rain ,4,What was the first rock song ever to feature hidden messages in the form of back-masked vocals?  ,284,1.704,73,368427.3000000119,q,S,2142.5,372812.40000000596,HRV,HRV_0150,2022-11-30 18:18:50
The Hindenburg explosion,1,"What event inspired Herbert Morrison's famous quote ""Oh, the humanity!""?",174,0.748,74,372812.5,q,S,2329.4000000059605,376422.90000000596,HRV,HRV_0150,2022-11-30 18:18:50
There was a pound of every ingredient in the original reciipe. ,5,How did the pound cake get its name?,460,1.798,75,376422.90000000596,q,S,2224.9000000059605,380967.0,HRV,HRV_0150,2022-11-30 18:18:50
Copperhead snake,6,Which poisonous snake smells like fresh cut cucumbers? ,350,0.916,76,380967.10000002384,q,S,1841.699999988079,384269.10000002384,HRV,HRV_0150,2022-11-30 18:18:50
Echinoderms,3,"Starfish belong to what animal phylum, whose name means ""spiny skin""? ",85,1.232,77,384269.10000002384,q,S,3542.899999976158,389579.7000000179,HRV,HRV_0150,2022-11-30 18:18:50
Mice,5,"After humans, what's the worlds most abundant mammal species?",16,1.136,78,389579.7000000179,q,S,2103.199999988079,393348.90000000596,HRV,HRV_0150,2022-11-30 18:18:50
Peter Pan ,1,What was the first English play to be written especially for children? ,283,1.456,79,393348.90000000596,q,S,1983.0999999940395,397316.3000000119,HRV,HRV_0150,2022-11-30 18:18:50
Blue,1,Lobster blood is what color?,73,1.245,80,397316.40000000596,q,S,2059.800000011921,401145.7000000179,HRV,HRV_0150,2022-11-30 18:18:50
Haricot beans,3,Baked beans are made from what type of bean?,443,1.68,81,401145.8000000119,q,S,1662.0,405023.3000000119,HRV,HRV_0150,2022-11-30 18:18:50
Asparagus,6,what vegetable loses its flavour the quickest?,451,0.536,82,405023.3000000119,q,S,2597.0,408689.3000000119,HRV,HRV_0150,2022-11-30 18:18:50
Fiber is the gut bacteria's preferred fuel source. ,4,What food is most beneficial for your gut bacteria?,458,1.871,83,408689.40000000596,q,S,2112.9000000059605,413214.90000000596,HRV,HRV_0150,2022-11-30 18:18:50
The Missouri River ,3,"What forms the only part of the Kansas border, a seventy-five mile stretch, that's not drawn with a straight edge?",179,1.441,84,413214.90000000596,q,S,3171.2000000178814,418359.7000000179,HRV,HRV_0150,2022-11-30 18:18:50
Shenandoah Valley,6,What area changed hands 72 times during the Civil War? ,139,1.618,85,418359.7000000179,q,S,1792.9000000059605,422286.40000000596,HRV,HRV_0150,2022-11-30 18:18:50
Bacon,5,"In Britain, what kind of meat comes in rashers?",397,0.769,86,422286.40000000596,q,S,1775.300000011921,425357.7000000179,HRV,HRV_0150,2022-11-30 18:18:50
India,3,What's the only country outside Africa where lions still live in the wild?  ,307,1.156,87,425357.8000000119,q,S,3108.300000011921,430158.10000002384,HRV,HRV_0150,2022-11-30 18:18:50
a spit,1,"If something is described as rotisserie, what has it been cooked on?",428,1.096,88,430158.10000002384,p,K,3515.899999976158,435299.90000000596,HRV,HRV_0150,2022-11-30 18:18:50
Bling bling ,6,What term does rapper B.G. say he wishes he'd patented when he used it for the title of his massive 1999 hit?,264,0.863,89,435299.90000000596,q,S,2391.9000000059605,439080.10000002384,HRV,HRV_0150,2022-11-30 18:18:50
"Gail Borden, Jr. ",5,Who invented condensed milk in 1856? ,414,1.254,90,439080.10000002384,q,S,2086.699999988079,442954.60000002384,HRV,HRV_0150,2022-11-30 18:18:50
Death,4,"In ancient Egypt, what was the penalty for killing a cat?",58,0.519,91,442954.8000000119,q,S,2216.9000000059605,446207.8000000119,HRV,HRV_0150,2022-11-30 18:18:50
France,3,"What country launched Europe's first super-high-speed passenger train, in 1981?",159,0.87,92,446207.8000000119,q,S,2469.5,450071.5,HRV,HRV_0150,2022-11-30 18:18:50
Tea leaves,1,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.371,93,450071.5,q,S,2538.2000000178814,454508.90000000596,HRV,HRV_0150,2022-11-30 18:18:50
Belgium,5,Where were French fries invented?,437,1.874,94,454508.90000000596,q,S,1761.5999999940395,458675.2000000179,HRV,HRV_0150,2022-11-30 18:18:50
AstroTurf ,6,"What was originally sold in 1965 under the name ""Chemgrass""?  ",277,1.763,95,458675.2000000179,q,S,2193.4000000059605,463166.3000000119,HRV,HRV_0150,2022-11-30 18:18:50
Saffron,6,What is the most expensive spice (by weight) in the world?,431,1.913,96,463166.3000000119,q,S,2031.0,467645.10000002384,HRV,HRV_0150,2022-11-30 18:18:50
potein,7,"What nutrient comes from meat, eggs, and fish?",433,1.793,97,467645.10000002384,p,K,3100.899999976158,473064.90000000596,HRV,HRV_0150,2022-11-30 18:18:50
The Commodore 64 ,5,What 1982 successor to the VIC-20 is still the bestselling computer model of all time?,124,1.639,98,473064.90000000596,q,S,2257.0999999940395,477496.0,HRV,HRV_0150,2022-11-30 18:18:50
Bhutan,7,"Thimpu, the world's only capital city with no traffic lights, is the capital of what tiny kingdom?",114,1.815,99,477496.10000002384,q,S,2458.899999976158,482291.3000000119,HRV,HRV_0150,2022-11-30 18:18:50
Ciabatta,3,"What sandwich bread, because of its shape, takes its name from the Italian for ""carpet slipper""? ",406,0.736,100,482291.40000000596,q,S,2888.9000000059605,486445.8000000119,HRV,HRV_0150,2022-11-30 18:18:50
The names of the Great Lakes ,6,"What are you trying to remember if you use the mnemonic ""HOMES""?  ",138,1.052,101,486445.90000000596,q,S,2418.0999999940395,490444.0,HRV,HRV_0150,2022-11-30 18:18:50
Draw,7,What does a screever do on a sidewalk? ,167,1.908,102,490444.0,q,S,2481.800000011921,495344.7000000179,HRV,HRV_0150,2022-11-30 18:18:50
Cayenne pepper ,6,What spice is named for the capital of French Guiana? ,409,0.855,103,495344.8000000119,q,S,1644.4000000059605,498381.40000000596,HRV,HRV_0150,2022-11-30 18:18:50
Russia,1,Which country has the most public libraries?  ,339,0.766,104,498381.40000000596,q,S,1524.2000000178814,501199.0,HRV,HRV_0150,2022-11-30 18:18:50
Anne Hathaway,7,What was the name of William Shakespeare's wife?  ,290,1.787,105,501199.10000002384,q,S,2405.0999999940395,505930.40000000596,HRV,HRV_0150,2022-11-30 18:18:50
Peanuts ,7,What snack food is an ingredient in the explosive dynamite?  ,408,1.46,106,505930.40000000596,q,S,1885.800000011921,509797.90000000596,HRV,HRV_0150,2022-11-30 18:18:50
Haddock,1,"If you ordered an Omelet Arnold Bennett, what fish would you find in it?",429,0.751,107,509797.90000000596,q,S,3128.2000000178814,514202.8000000119,HRV,HRV_0150,2022-11-30 18:18:50
Newborns ,7,The apgar score is used to measure the color and condition of what? ,91,1.277,108,514203.2000000179,p,K,3685.7999999821186,519704.40000000596,HRV,HRV_0150,2022-11-30 18:18:50
United States,1,In which country is it most common for divers to be attacked by sharks?,68,0.579,109,519704.40000000596,q,S,2512.5,523328.90000000596,HRV,HRV_0150,2022-11-30 18:18:50
Benjamin Franklin ,2,"Who carried hundreds of imported books in his Philadelphia shop in the 1730s, the same decade in which he started America's first lending library?",362,0.742,110,523328.90000000596,q,S,2130.0,526727.7000000179,HRV,HRV_0150,2022-11-30 18:18:50
Love Me Do ,5,What was The Beatles's first song to hit the UK charts?,280,1.336,111,526727.7000000179,q,S,1611.4000000059605,530205.900000006,HRV,HRV_0150,2022-11-30 18:18:50
Lou Gehrig,3,"In 1934, five years before his retirement, who became the first athlete to appear on a Wheaties box? ",53,1.254,112,530206.0,q,S,2783.0,534778.2000000179,HRV,HRV_0150,2022-11-30 18:18:50
A Galapagos giant tortoise ,6,"What kind of animal was Hariet, who died at the Queensland Zoo in 2006 and was claimed to have belonged to Charles Darwin?",223,1.94,113,534778.3000000119,q,S,2273.800000011921,539515.6000000238,HRV,HRV_0150,2022-11-30 18:18:50
Sugar-sweetened beverages are likely the most fattening becaause they are not registered as consumed calories. ,1,What is the most fattening product in the modern diet?,457,1.282,114,539515.7000000179,q,S,1673.2999999821186,542994.0,HRV,HRV_0150,2022-11-30 18:18:50
The old-fashioned,5,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,0.882,115,542994.1000000238,q,S,3759.199999988079,548164.6000000238,HRV,HRV_0150,2022-11-30 18:18:50
Paris,2,"What city is home to the world's very first pet cemetery, in which Rin Tin Tin is buried?",148,1.05,116,548164.6000000238,q,S,2464.2999999821186,552201.0,HRV,HRV_0150,2022-11-30 18:18:50
Pandemonium,7,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",239,1.429,117,552201.1000000238,q,S,3763.7999999821186,557925.900000006,HRV,HRV_0150,2022-11-30 18:18:50
Snoopy's,1,"Whose doghouse apparently contains a basement, a pool table, an Andrew Wyeth painting, and a Jacuzzi?",387,1.599,118,557925.900000006,q,S,2770.9000000059605,562820.7000000179,HRV,HRV_0150,2022-11-30 18:18:50
Ampersand (&),3,"What began as a ligature of the letters ""e"" and ""t""?",144,1.767,119,562820.7000000179,q,S,2296.9000000059605,567422.3000000119,HRV,HRV_0150,2022-11-30 18:18:50
Buck,4,"What's the name of the dog who is the hero of Jack London's ""The Call of the Wild""?   ",305,1.426,120,567422.3000000119,p,K,3379.699999988079,572766.400000006,HRV,HRV_0150,2022-11-30 18:18:50
The Mona Lisa,6,Pablo Picasso was one of the suspects questioned when what item was stolen in Paris in 1911? ,78,1.968,121,572766.400000006,q,S,2043.5999999940395,577298.7000000179,HRV,HRV_0150,2022-11-30 18:18:50
George Washington,3,Who is pictured on a US Purple Heart medal? ,368,1.535,122,577298.7000000179,q,S,1841.699999988079,581192.2000000179,HRV,HRV_0150,2022-11-30 18:18:50
Equal Employment Opportunity Commission ,2,"What federal agency, which targets workplace discrimination, was chaired by Clarence Thomas for most of the 1980s?",176,1.086,123,581192.2000000179,q,S,2660.5999999940395,585465.0,HRV,HRV_0150,2022-11-30 18:18:50
A castrated rooster,6,What is a capon?  ,193,1.926,124,585465.1000000238,q,S,1529.0999999940395,589440.400000006,HRV,HRV_0150,2022-11-30 18:18:50
The Chrysler Building ,2,What skyscraper's exterior ornaments include radiator caps on the thirty-first floor and hood ornament eagles on the sixty-first floor?,258,1.471,125,589440.5,q,S,2380.2000000178814,593813.400000006,HRV,HRV_0150,2022-11-30 18:18:50
It's stamped on the coin's edge.,3,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",215,0.886,126,593813.5,q,S,2789.9000000059605,598018.1000000238,HRV,HRV_0150,2022-11-30 18:18:50
Texas,3,"In what state was the U.S.'s first ""Adopt-a-Highway"" program started?",67,0.931,127,598018.1000000238,q,S,2134.0999999940395,601614.7000000179,HRV,HRV_0150,2022-11-30 18:18:50
