Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,C_AnswerPresent,C_WorthPresent,C_Worth,C_Worth_rt,exp,subjectId,date
Canada,5,What's the only country to have hosted a Summer Olympics in which it didn't win a single medal?   ,308,1.49,12,91766.0,q,S,3921.100000023842,97685.10000002384,,,,,HRV,HRV_0114,2022-11-30 18:18:22
James Buchanan ,1,Who was the only U.S. president never to be married?,383,1.689,13,97685.10000002384,q,S,2001.8999999761581,101885.39999997616,,,,,HRV,HRV_0114,2022-11-30 18:18:22
George Marshall,6,What future secretary of state became America's first five-star general in December 1944? ,181,0.975,14,101885.39999997616,p,K,5689.5,109061.30000001192,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Bouquet,5,"Young wines are said to have ""aroma."" What do older wines have instead?",395,0.812,15,109061.30000001192,p,K,1593.5999999642372,111974.19999998808,,,,,HRV,HRV_0114,2022-11-30 18:18:22
The bishop,2,Which chess piece was originally called 'the elephant'? ,334,1.242,16,111974.19999998808,p,K,1560.800000011921,115285.89999997616,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Abraham Lincoln,6,Who was the only U.S. president to also hold a patent for an invention?,384,1.025,17,115285.89999997616,p,K,2913.100000023842,119733.80000001192,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Coca-cola,1,What popular drink was first marketed as a brain tonic?,405,1.644,18,119733.80000001192,p,K,1881.0,123765.5,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Sugar-sweetened beverages are likely the most fattening becaause they are not registered as consumed calories. ,5,What is the most fattening product in the modern diet?,457,1.595,19,123765.5,t,W,4105.5,138654.0,130381.10000002384,134390.5,5,2160.5,HRV,HRV_0114,2022-11-30 18:18:22
Mice,1,"After humans, what's the worlds most abundant mammal species?",16,0.815,20,138654.0,p,K,1864.800000011921,141845.10000002384,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Ronin,3,"What Japanese word for ""wave person"" refers to a masterless samurai?  ",219,1.014,21,141845.10000002384,p,K,3737.699999988079,147101.5,,,,,HRV,HRV_0114,2022-11-30 18:18:22
cheese ,5,What item of food holds the world record for being the most stolen item of food in the world?,444,1.625,22,147101.5,t,W,7689.5,165821.39999997616,157301.69999998808,161310.19999998808,,,HRV,HRV_0114,2022-11-30 18:18:22
over 10 billion donuts. ,2,How many donuts are concumed in the US every year?,463,1.373,23,165821.39999997616,p,K,1569.6000000238419,169269.60000002384,,,,,HRV,HRV_0114,2022-11-30 18:18:22
The Hindenburg explosion,5,"What event inspired Herbert Morrison's famous quote ""Oh, the humanity!""?",174,1.018,24,169269.60000002384,p,K,1969.199999988079,172765.80000001192,,,,,HRV,HRV_0114,2022-11-30 18:18:22
popscicle,1,What food was invented by an 11 year old in 1905?,450,0.552,25,172765.80000001192,t,W,5305.099999964237,187317.5,180581.69999998808,184591.0,3,1663.699999988079,HRV,HRV_0114,2022-11-30 18:18:22
Tears,2,"At 6-8 weeks, babies start producing what? ",23,1.805,26,187317.60000002384,p,K,3905.399999976158,193533.69999998808,,,,,HRV,HRV_0114,2022-11-30 18:18:22
"Gail Borden, Jr. ",3,Who invented condensed milk in 1856? ,414,1.875,27,193533.69999998808,t,W,6105.0,210669.5,202149.10000002384,206159.30000001192,,,HRV,HRV_0114,2022-11-30 18:18:22
Mung beans ,3,What kind of bean produces the Asian-style bean sprouts in the produce section of supermarkets? ,404,1.386,28,210669.5,,,,220181.69999998808,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Hey Jude,3,What Beatles song lasted the longest on the American charts? ,143,0.684,29,220181.80000001192,t,W,5073.300000011921,234508.69999998808,227765.39999997616,231774.30000001192,3,1544.5,HRV,HRV_0114,2022-11-30 18:18:22
Everything ,5,Pantophobia is the fear of what?,79,1.304,30,234508.80000001192,p,K,3378.099999964237,239701.69999998808,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Generals,2,Eleven U.S. presidents have been what before being elected?,36,0.91,31,239701.69999998808,p,K,3401.600000023842,244518.19999998808,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Saffron,2,What is the most expensive spice (by weight) in the world?,431,1.013,32,244518.19999998808,p,K,1832.699999988079,247868.89999997616,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Pride and Prejudice,1,"""An Assembly Such as This"" was a retelling of what famous literary work from a different character's point of view?",1,1.874,33,247868.89999997616,p,K,1834.0,252085.5,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Thrust,2,What term for a rocket's propulsive force is calculated by multiplying its exhaust velocity by the burn rate of its fuel?,265,0.874,34,252085.5,p,K,3585.300000011921,257053.10000002384,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Adam,1,What did Coleco name its 1983 home computer in the hope that it would take a bit out of Apple's sales?,162,0.512,35,257053.19999998808,p,K,3714.0,261789.69999998808,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Paris,2,"What city is home to the world's very first pet cemetery, in which Rin Tin Tin is buried?",148,0.616,36,261789.69999998808,p,K,4593.400000035763,267509.5,,,,,HRV,HRV_0114,2022-11-30 18:18:22
The Loch Ness Monster,2,"In 1994, Christian Spurling confessed that the so-called Surgeon's Photo of 1934 was a fake. What was pictured in it?",55,0.883,37,267509.5,p,K,5009.399999976158,273909.3000000119,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Cockroach,4,What animal can live up to a week without its head?,131,1.492,38,273909.3000000119,p,K,1713.800000011921,277621.5,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Your blind spot,4,What's the more common name for the retinal scotoma caused by the optic nerve? ,303,0.948,39,277621.5,,,,287133.5,,,,,HRV,HRV_0114,2022-11-30 18:18:22
" ""!"" ",4,"Eager to find out how his novel Les Miserables was being received, Victor Hugo sent a telegram to his publisher that read ""?"" What did his publisher reply?",35,0.723,40,287133.5,t,W,6489.699999988079,302909.8000000119,296133.5,300143.5,4,1535.3999999761581,HRV,HRV_0114,2022-11-30 18:18:22
The Atlas,1,"The U.S.'s first successful ICBM was what rocket named for a Titan of Greek myth, later used to launch John Glenn into orbit?",107,0.999,41,302909.8000000119,p,K,5385.099999964237,309805.6999999881,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Two of the seven cities of gold,7,What are Quivira and Cibola?  ,136,1.665,42,309805.6999999881,p,K,1777.5,313757.6999999881,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Sepia,3,What tinting process for black and white photography was named for the genus of cuttlefish that originally provided the pigment?,266,1.684,43,313757.6999999881,p,K,1553.5,317501.39999997616,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Asparagus,2,what vegetable loses its flavour the quickest?,451,1.287,44,317501.39999997616,,,,327013.89999997616,,,,,HRV,HRV_0114,2022-11-30 18:18:22
As Good As It Gets ,6,"What Jack Nicholson comedy was translated as ""Mr. Cat Poop"" in Cantonese when it was released in China?",218,0.644,45,327013.89999997616,p,K,5937.100000023842,334101.8000000119,,,,,HRV,HRV_0114,2022-11-30 18:18:22
George VI,4,Who was the last British Monarch to also be an emperor?  ,381,0.693,46,334101.8000000119,p,K,1729.3999999761581,337030.10000002384,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Yellow,7,What color is insect blood? ,150,0.683,47,337030.10000002384,p,K,2121.0,340340.8000000119,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Claudius,3,Which Roman emperor had a speech impediment?  ,351,0.53,48,340340.8000000119,p,K,3050.5,344429.8000000119,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Cornea,2,What is the only part of the body that has no blood supply? ,211,1.566,49,344429.89999997616,q,S,2801.100000023842,349301.0,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Habanero,1,What chili pepper was believed the hottest in the world until the Naga Jolokia pepper was discovered in India in 2000?,401,1.873,50,349301.0,p,K,2177.899999976158,353861.5,,,,,HRV,HRV_0114,2022-11-30 18:18:22
The Oxford English Dictionary,1,"W.C. Minor, a murderer, spent the last decades of his life in an insane asylum writing hundreds of entries for what reference work? ",121,1.797,51,353861.5,,,,363373.60000002384,,,,,HRV,HRV_0114,2022-11-30 18:18:22
An otter,2,What animal lives in a holt? ,133,0.97,52,363373.60000002384,p,K,2217.899999976158,367069.39999997616,,,,,HRV,HRV_0114,2022-11-30 18:18:22
The Stanley Cup ,4,Where is Jacques Plante's name misspelled five of the six times it appears? ,318,1.642,53,367069.39999997616,p,K,3321.600000023842,372541.89999997616,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Australia,7,"""Welcome Stranger,"" the largest nugget of gold discovered, weighed 158 pounds and was discovered in what country?",5,0.597,54,372541.89999997616,p,K,1745.2000000476837,375389.39999997616,,,,,HRV,HRV_0114,2022-11-30 18:18:22
The Millenium Falcon ,4,"What could be built by the largest Lego set ever sold, a 5195-piece monstrosity? ",156,1.984,55,375389.39999997616,,,,384901.5,,,,,HRV,HRV_0114,2022-11-30 18:18:22
The names of the Great Lakes ,3,"What are you trying to remember if you use the mnemonic ""HOMES""?  ",138,1.414,56,384901.5,p,K,1633.3999999761581,388452.89999997616,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Charles ,2,What river runs through Boston? ,252,0.841,57,388453.0,q,S,4082.0,393886.1999999881,,,,,HRV,HRV_0114,2022-11-30 18:18:22
The dodo,4,"What is believed to have received its name from the Portuguese word for ""simpleton""? ",199,1.681,58,393886.1999999881,q,S,1889.1000000238419,397965.89999997616,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Syzygy,6,What's the astronomical term for three celestial bodies aligning?   ,302,0.608,59,397965.89999997616,p,K,1713.1000000238419,400798.10000002384,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Cygnet ,6,What is the name given to a young swan? ,207,1.495,60,400798.10000002384,p,K,1904.8999999761581,404709.39999997616,,,,,HRV,HRV_0114,2022-11-30 18:18:22
World War I,6,"During which war was ""The African Queen"" set?",34,1.0,61,404709.39999997616,p,K,3034.0,409245.89999997616,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Marriage,4,Gamophobia is the fear of what?,42,1.445,62,409245.89999997616,p,K,2633.400000035763,413828.6999999881,,,,,HRV,HRV_0114,2022-11-30 18:18:22
General Electric ,1,What's the only stock from the original Dow Jones Industrial Average that's still used in computing the index?,310,1.199,63,413828.6999999881,p,K,5106.400000035763,420636.6999999881,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Yahoo!,4,What Internet portal was sued for copyright infringement in 2000 by the star of Young Einstein? ,190,1.008,64,420636.6999999881,p,K,5714.300000011921,427869.60000002384,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Geyser,7,What English word comes from the name of a hot spring in Iceland's Haukadalur valley? ,171,0.846,65,427869.60000002384,p,K,2657.599999964237,431877.5,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Monday,7,The risk of heart attack is highest on which day of the week?,104,1.924,66,431877.5,p,K,2009.800000011921,436317.1999999881,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Turkey,7,Which animal was named for what was wrongly thought to be its country of origin? ,326,0.734,67,436317.1999999881,p,K,1532.6000000238419,439093.10000002384,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Spanish,6,Which language is spoken in the Canary Islands?   ,346,1.697,68,439093.10000002384,p,K,1834.0999999642372,443132.8000000119,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Twenty-fourth ,3,Which Constitutional Amendment deals with poll taxes? ,335,1.828,69,443132.8000000119,t,W,1570.199999988079,455733.89999997616,447213.6999999881,451222.10000002384,,,HRV,HRV_0114,2022-11-30 18:18:22
Eric the Red,3,"According to Norse sagas, who gave Greenland its misleading name in order to attract settlers? ",12,0.861,70,455733.89999997616,p,K,5097.5,462197.10000002384,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Honda's Civic,6,"After Toyota's Corolla, what coupe introduced in 1972 is the second oldest Japanese car model still on the market?",17,0.887,71,462197.10000002384,p,K,1506.0,465101.8000000119,,,,,HRV,HRV_0114,2022-11-30 18:18:22
The Beatles' Rain ,6,What was the first rock song ever to feature hidden messages in the form of back-masked vocals?  ,284,0.797,72,465101.8000000119,p,K,2145.699999988079,468549.60000002384,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Mouse,1,What is the most common mammal in the U.S.? ,205,1.283,73,468549.60000002384,p,K,1641.5,471982.1999999881,,,,,HRV,HRV_0114,2022-11-30 18:18:22
A red giant ,2,"What kind of enormous, cool star will our own sun become in five billion years? ",224,1.897,74,471982.1999999881,p,K,3929.100000023842,478317.1999999881,,,,,HRV,HRV_0114,2022-11-30 18:18:22
USA,1,Which country invented volleyball?   ,340,1.388,75,478317.1999999881,p,K,3737.800000011921,483949.8000000119,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Woodrow Wilson ,3,"Which U.S. president declared the first national ""Mother's Day""?  ",355,1.66,76,483949.8000000119,,,,493461.8000000119,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Arthur Conan Doyle,5,"What gullible author believed that Harry Houdini had ""wonderful powers"" after Houdini showed him the child's trick of pretending to remove his thumb? ",184,1.958,77,493461.8000000119,p,K,7521.699999988079,503445.0,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Monrovia,4,What African capital city is named after a U.S. president? ,128,1.854,78,503445.0,p,K,1746.300000011921,507550.10000002384,,,,,HRV,HRV_0114,2022-11-30 18:18:22
James Brown,4,"When asked to define ""cool,"" what two words did James Brown use? ",312,1.47,79,507550.10000002384,p,K,3249.199999988079,512774.0,,,,,HRV,HRV_0114,2022-11-30 18:18:22
A sneeze,6,The air expelled from what can travel at 100 mph?,90,1.263,80,512774.0,,,,522284.8000000119,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Queen Isabella I ,4,"In 1893, who became the first woman ever to appear on a U.S. postage stamp?",50,0.976,81,522284.8000000119,p,K,7482.5,531253.1999999881,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Smurfette,5,"Who did Gargamel create using ingredients like crocodile tears, the tip of an adder's tongue and a hard stone for a heart?",364,1.678,82,531253.1999999881,p,K,2145.800000011921,535582.3999999762,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Steamboat Geyser,4,"Which Yellowstone geyser, with eruptions 100 fee taller than Old Faithful's, is the world's tallest?",359,0.874,83,535582.3999999762,p,K,2728.7000000476837,539693.5,,,,,HRV,HRV_0114,2022-11-30 18:18:22
The Missouri River ,5,"What forms the only part of the Kansas border, a seventy-five mile stretch, that's not drawn with a straight edge?",179,1.865,84,539693.5,q,S,5769.600000023842,547836.8999999762,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Molasses,2,"A two-million gallon tank of what substance exploded in Boston in 1919, resulting in 21 deaths?",10,0.911,85,547836.8999999762,p,K,2490.5,551749.5,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Iraq,2,In which country were the Hanging Gardens of Babylon located?,69,1.562,86,551749.5,p,K,1841.6000000238419,555661.5,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Smoke,7,"in 1908, New York City passed the Sullivan Ordinance which made it illegal for women to do what in public?",52,1.102,87,555661.5,p,K,3705.899999976158,560973.8999999762,,,,,HRV,HRV_0114,2022-11-30 18:18:22
coca-cola,5,Which famous soft drink was invented in 1892?,425,1.308,88,560973.8999999762,,,,570485.1999999881,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Dutch Oven,2,"What kind of ""oven"" is the official state cooking pot of Utah? ",220,0.766,89,570485.1999999881,p,K,1914.1000000238419,573669.1000000238,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Sudan,7,"Though an eleven-year ceasefire held from 1972 to 1983, what African country has been embroiled in a civil war since 1955?",115,1.113,90,573669.1000000238,q,S,1650.2999999523163,576941.8999999762,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Tse-tse fly,6,What transmits the disease typanosomiasis to humans and cattle? ,267,1.403,91,576941.8999999762,p,K,1817.300000011921,580669.6000000238,,,,,HRV,HRV_0114,2022-11-30 18:18:22
The evacuation of Saigon,3,"""White Christmas"" playing on Armed Forces Radio was the secret signal for what event on April 30, 1975?",6,0.895,92,580669.6000000238,p,K,1641.699999988079,583709.8000000119,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Delaware,6,"Excepting Alaska and Louisiana, what US state is divided into the fewest counties, with only three?",38,0.716,93,583709.8000000119,,,,593221.6999999881,,,,,HRV,HRV_0114,2022-11-30 18:18:22
Blue,3,Lobster blood is what color?,73,1.894,94,593221.8000000119,p,K,6057.800000011921,601676.8000000119,,,,,HRV,HRV_0114,2022-11-30 18:18:22
