Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
The bishop,6,Which chess piece was originally called 'the elephant'? ,334,0.784,12,52924.0,q,S,2509.2000000029802,56731.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
Library of Congress,2,"In 1802, John Beckley became the librarian of what collection containing 740 books at the time?",48,1.053,13,56731.90000000596,q,S,1700.1999999955297,59999.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
Bile,2,"Two of the ""four humors"" the ancients believed controlled temperament consist of what bodily fluid?",118,1.69,14,59999.70000000298,q,S,2746.2000000029802,64962.90000000596,HRV,HRV_0004,2022-11-30 17:44:53
Brazil,7,"The United States has more stars on its flag than any other country, with fifty. What nation is in second place, with twenty-seven?",108,1.591,15,64962.90000000596,q,S,3974.5,71060.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
Japan,3,Where is the longest suspension bridge? ,319,0.974,16,71061.0,q,S,1924.5,74490.20000000298,HRV,HRV_0004,2022-11-30 17:44:53
Penny Marshall,6,Who was the first woman film director to have a film take in more than $100 million at the box office? ,380,1.679,17,74490.20000000298,q,S,2414.89999999851,79099.60000000149,HRV,HRV_0004,2022-11-30 17:44:53
Bright red,3,Vitamin A is largely available in natural food sources with which colour?,448,0.641,18,79099.70000000298,q,S,1749.6000000014901,81998.20000000298,HRV,HRV_0004,2022-11-30 17:44:53
8 Mile Road ,6,"What road, which names a 2002 film, divides Wayne County from affluent Oakland and Maycomb Counties?",254,0.706,19,81998.30000000447,q,S,3081.60000000149,86309.10000000149,HRV,HRV_0004,2022-11-30 17:44:53
Dutch Oven,5,"What kind of ""oven"" is the official state cooking pot of Utah? ",220,1.258,20,86309.20000000298,q,S,1971.5,90051.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
Coca-cola,1,What popular drink was first marketed as a brain tonic?,405,1.874,21,90051.90000000596,q,S,1556.5999999940395,94013.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
Harmonica,6,"What's sometimes called a ""licking stick"" or a ""tin sandwich""?  ",301,0.94,22,94013.70000000298,q,S,1652.6000000014901,97136.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
George H.W. Bush ,5,"Who said: ""I'm the president of the United States and I'm not going to eat any more broccoli""? ",415,1.457,23,97136.80000000447,q,S,1672.1999999955297,100796.90000000596,HRV,HRV_0004,2022-11-30 17:44:53
Rat,5,Which animal can go longer without water than a camel can? ,323,1.254,24,100796.90000000596,q,S,1964.3999999985099,104528.90000000596,HRV,HRV_0004,2022-11-30 17:44:53
Speed of wind,3,What does an anemometer measure? ,168,1.309,25,104528.90000000596,q,S,1704.5999999940395,108064.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
Pinko,4,What five-letter word did Time magazine coin in 1926 to refer to left-leaners? ,177,0.865,26,108064.80000000447,q,S,4640.69999999553,114090.10000000149,HRV,HRV_0004,2022-11-30 17:44:53
Benjamin Franklin ,7,"Who carried hundreds of imported books in his Philadelphia shop in the 1730s, the same decade in which he started America's first lending library?",362,1.217,27,114090.10000000149,q,S,2599.3000000044703,118434.90000000596,HRV,HRV_0004,2022-11-30 17:44:53
the skin and bones of animals,3,What is gelatin made from?,445,0.547,28,118434.90000000596,q,S,2212.7999999970198,121732.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
coca-cola,1,Which famous soft drink was invented in 1892?,425,1.497,29,121732.80000000447,q,S,1867.7999999970198,125607.90000000596,HRV,HRV_0004,2022-11-30 17:44:53
Andy Kaufman,7,Who was banned from Saturday Night Live by viewer phone vote in 1982? ,376,1.013,30,125607.90000000596,q,S,1665.1999999955297,128824.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
Plumbing,5,"What common English word derives from the Latin for ""lead"", for the Roman practice of making water pipes out of lead?",153,1.875,31,128824.80000000447,q,S,2296.2999999970198,133513.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
Thomas Nast ,3,Which cartoonist is famous for creating the popular image of Santa Claus? ,333,1.641,32,133513.30000000447,q,S,2142.89999999851,137837.1000000015,HRV,HRV_0004,2022-11-30 17:44:53
Tea leaves,4,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.344,33,137837.1000000015,q,S,1771.1000000014901,141472.6000000015,HRV,HRV_0004,2022-11-30 17:44:53
Twenty-fourth ,6,Which Constitutional Amendment deals with poll taxes? ,335,1.08,34,141472.70000000298,q,S,1784.6000000014901,144857.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
Frankie Avalon ,4,"Who had the last number one hit of the 1950s with his song ""Why""? ",367,1.097,35,144857.40000000596,q,S,2359.5999999940395,148844.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
Spanish,5,Which language is spoken in the Canary Islands?   ,346,1.02,36,148844.70000000298,q,S,1611.6000000014901,152004.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
School buses were painted yellow,6,A conference on safety held at Columbia University's Teacher College in 1939 led to what change? ,9,1.352,37,152004.80000000447,q,S,1779.8999999985099,155668.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
St. Louis Gateway Arch ,2,"Which famous American landmark is officially called ""The Jefferson National Expansion Memorial""? ",341,1.003,38,155668.70000000298,q,S,1908.2999999970198,159087.20000000298,HRV,HRV_0004,2022-11-30 17:44:53
Sao Paulo,7,What's the most populous city in the Southern Hemisphere?,304,1.117,39,159087.20000000298,q,S,1801.7000000029802,162528.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
Apples. They don't have caffeine but the natural sugar and vitamins release slowly and make you feel more awake. ,4,Whice fruit is effective than coffee at waking you up in the morning?,454,1.283,40,162528.70000000298,q,S,2952.89999999851,167279.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
Owl,4,"Which animal has tubular shaped eyeballs, which therefore cannot move?  ",325,1.545,41,167279.70000000298,q,S,3618.10000000149,172988.5,HRV,HRV_0004,2022-11-30 17:44:53
Ostrich,4,Which animal's eyes are bigger than its brain?   ,327,1.771,42,172988.5,q,S,1731.8000000044703,177012.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
Australia,2,"""Welcome Stranger,"" the largest nugget of gold discovered, weighed 158 pounds and was discovered in what country?",5,1.623,43,177012.70000000298,q,S,2380.2000000029802,181543.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
The popsicle,4,Which popular treat was invented by an 11-year-old in California? ,413,1.609,44,181543.40000000596,q,S,1594.3999999985099,185280.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
Liberia,7,"Before his ears were cut off in 1990 by a political rival, what nation was ruled by dictator Samuel Doe?",27,1.399,45,185280.70000000298,q,S,1992.6000000014901,189188.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
The Mini Cooper,3,"With over 5.3 million sold since 1959, what's by far the most successful British car of all time?",394,1.425,46,189188.70000000298,q,S,1772.2999999970198,192895.1000000015,HRV,HRV_0004,2022-11-30 17:44:53
Mae West,7,"Because her name became a slang term for a life preserver, who is the only actress whose name is an entry in Merriam-Webster's?",26,1.571,47,192895.1000000015,q,S,2120.10000000149,197106.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
South America,6,The electric eel is native only to what continent?,96,1.347,48,197106.80000000447,q,S,2158.60000000149,201145.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
Toledo,7,"The world's first ""sister cities"" were what Spanish city and its midwestern namesake?",110,1.472,49,201145.70000000298,q,S,3575.2999999970198,206706.0,HRV,HRV_0004,2022-11-30 17:44:53
Strom Thurmond ,1,Who filibustered for a record twenty-four hours and eighteen minutes -- with a urine pail standing at the ready -- in the hope of preventing the Civil Rights Act of 1957?,366,0.726,50,206706.1000000015,q,S,3367.2000000029802,211323.0,HRV,HRV_0004,2022-11-30 17:44:53
Columbia,7,What company introduced the first LP record albums?  ,155,1.39,51,211323.0,q,S,2093.8000000044703,215327.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
Anaconda,4,Which species of snake gives birth to its young instead of laying eggs?  ,353,0.68,52,215327.80000000447,q,S,2473.39999999851,218997.6000000015,HRV,HRV_0004,2022-11-30 17:44:53
Columbus Circle ,5,What Manhattan intersection was America's first traffic circle?,228,0.606,53,218997.6000000015,q,S,1563.5,221678.90000000596,HRV,HRV_0004,2022-11-30 17:44:53
I'm a Believer ,4,What Monkees number one hit was written by a young Neil Diamond? ,233,0.763,54,221678.90000000596,q,S,1977.5999999940395,224944.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
Avocados have twice the amount of potassium as bananas. ,6,Which fruit has more potassium than bananas?,455,1.424,55,224944.80000000447,q,S,2064.0,228953.90000000596,HRV,HRV_0004,2022-11-30 17:44:53
Cornea,5,What is the only part of the body that has no blood supply? ,211,1.363,56,228954.0,q,S,1655.8000000044703,232497.0,HRV,HRV_0004,2022-11-30 17:44:53
Egypt,1,"In what country would you find the port of Rosetta, of Rosetta Stone fame?  ",63,1.251,57,232497.0,q,S,1575.9000000059605,235836.6000000015,HRV,HRV_0004,2022-11-30 17:44:53
George VI,3,Who was the last British Monarch to also be an emperor?  ,381,1.856,58,235836.6000000015,q,S,1666.7000000029802,239871.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
The Hindenburg explosion,5,"What event inspired Herbert Morrison's famous quote ""Oh, the humanity!""?",174,1.186,59,239871.70000000298,q,S,2545.0,244115.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
A sneeze,6,The air expelled from what can travel at 100 mph?,90,0.981,60,244115.80000000447,q,S,2004.7999999970198,247620.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
Habanero,2,What chili pepper was believed the hottest in the world until the Naga Jolokia pepper was discovered in India in 2000?,401,0.693,61,247620.40000000596,q,S,1956.3999999985099,250795.70000000298,HRV,HRV_0004,2022-11-30 17:44:53
Midnight Cowboy ,1,What was the only X-rated film to win the Academy Award for Best Picture?  ,293,0.791,62,250795.80000000447,q,S,2677.0,254787.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
Martin Luther King Jr. ,2,What civil rights leader did Dorothy Parker leave the bulk of her estate to?,149,1.574,63,254787.90000000596,q,S,2229.0999999940395,259112.5,HRV,HRV_0004,2022-11-30 17:44:53
spiced ham,6,What two words were combined to make the word Spam?,426,0.848,64,259112.6000000015,q,S,2663.89999999851,263152.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
Love Me Do ,5,What was The Beatles's first song to hit the UK charts?,280,0.694,65,263152.40000000596,q,S,1912.7999999970198,266285.90000000596,HRV,HRV_0004,2022-11-30 17:44:53
Bacon,4,"In Britain, what kind of meat comes in rashers?",397,0.845,66,266285.90000000596,q,S,1642.5,269300.6000000015,HRV,HRV_0004,2022-11-30 17:44:53
Prairie dogs,4,"In 1900, Texas biologist Vernon Bailey discovered a network of tunnels the size of the state of Maryland. What had dug them?",51,0.553,67,269300.6000000015,q,S,1932.6000000014901,272324.700000003,HRV,HRV_0004,2022-11-30 17:44:53
It sits beside the Finger Lakes ,5,"Why is Oneida Lake, near Syracuse, New York, sometimes called ""the thumb""?",393,1.102,68,272324.80000000447,q,S,2372.7999999970198,276327.700000003,HRV,HRV_0004,2022-11-30 17:44:53
Coca-Cola,4,"""Project Kansas"" was the name for the top secret 1985 attempt to revamp what product?",416,1.117,69,276327.700000003,q,S,2241.7000000029802,280200.700000003,HRV,HRV_0004,2022-11-30 17:44:53
Koala,5,"What animal, which eighteenth century settlers called a ""native bear"" has two opposable thumbs on each hand?",134,1.014,70,280200.700000003,q,S,2215.60000000149,283957.700000003,HRV,HRV_0004,2022-11-30 17:44:53
Peregrine falcon,7,"With its 240 mph hunting dive, what species of raptor is the fastest animal on earth?",60,1.427,71,283957.700000003,q,S,1538.3999999985099,287436.6000000015,HRV,HRV_0004,2022-11-30 17:44:53
Asparagus,2,what vegetable loses its flavour the quickest?,451,0.946,72,287436.700000003,q,S,1716.1000000014901,290624.5,HRV,HRV_0004,2022-11-30 17:44:53
Your blind spot,4,What's the more common name for the retinal scotoma caused by the optic nerve? ,303,0.604,73,290624.6000000015,q,S,2040.5,293791.6000000015,HRV,HRV_0004,2022-11-30 17:44:53
"the Red Hot Chili Peppers, followed closely by Meatloaf",5,Some bands share a name with a food. Which band named after a foodstuff has sold the most records?,439,1.709,74,293791.6000000015,q,S,1977.1000000014901,298001.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
Untethered space walk,5,Challenger Astronaut Bruce McCandless II became Earth's first human to ever do what?,31,1.252,75,298001.40000000596,q,S,2119.5,301887.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
Traffic lights,7,"Thimpu, the capital of Bhutan, is known for being the only world capital without any what?",113,0.571,76,301887.80000000447,q,S,2456.10000000149,305434.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
University of Phoenix,3,"What school has the most students over age 25, according to U.S. News & World Report?",256,1.667,77,305434.90000000596,q,S,1869.0,309497.0,HRV,HRV_0004,2022-11-30 17:44:53
cooking,2,"If you suffer from Mageirocophobia, what are you scared of?",438,0.983,78,309497.0,q,S,2047.6000000014901,313049.5,HRV,HRV_0004,2022-11-30 17:44:53
Peanuts ,3,What snack food is an ingredient in the explosive dynamite?  ,408,0.714,79,313049.5,q,S,1878.2000000029802,316186.6000000015,HRV,HRV_0004,2022-11-30 17:44:53
A Spoonful of Sugar ,6,What classic Disney song was inspired by lyricist Robert Sherman's fiver-year old son receiving the Sabin polio vaccine at school?,420,1.45,80,316186.6000000015,q,S,3188.60000000149,321337.80000000447,HRV,HRV_0004,2022-11-30 17:44:53
Tse-tse fly,2,What transmits the disease typanosomiasis to humans and cattle? ,267,1.077,81,321337.80000000447,q,S,1893.6000000014901,324828.0,HRV,HRV_0004,2022-11-30 17:44:53
Adding olive juice,6,What turns a plain martini into a dirty martini?,440,1.029,82,324828.1000000015,q,S,2228.60000000149,328604.6000000015,HRV,HRV_0004,2022-11-30 17:44:53
Uncle Tom's Cabin ,6,What was the first American novel to sell one million copies? ,281,1.731,83,328604.6000000015,q,S,4276.70000000298,335140.5,HRV,HRV_0004,2022-11-30 17:44:53
potein,2,"What nutrient comes from meat, eggs, and fish?",433,0.725,84,335140.5,q,S,1523.6000000014901,337908.5,HRV,HRV_0004,2022-11-30 17:44:53
The World Almanac and Book of Facts,6,What reference classic is still named for the defunct New York newspaper that first published it in 1868?,250,0.794,85,337908.5,q,S,1508.2000000029802,340732.5,HRV,HRV_0004,2022-11-30 17:44:53
Canadian Oil,5,What is canola an abbreviation for?,436,1.862,86,340732.5,q,S,2290.9000000059605,345404.6000000015,HRV,HRV_0004,2022-11-30 17:44:53
Papillae,3,What are the bumps on the tongue that carry the taste buds called? ,137,0.922,87,345404.6000000015,q,S,2492.0,349342.6000000015,HRV,HRV_0004,2022-11-30 17:44:53
George Orwell ,5,"Whose first book was ""Down and Out in Paris and London"", about his year among the poverty-stricken underclass of those cities?",388,0.998,88,349342.6000000015,q,S,1946.1000000014901,352808.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
Equal Employment Opportunity Commission ,5,"What federal agency, which targets workplace discrimination, was chaired by Clarence Thomas for most of the 1980s?",176,1.915,89,352808.5,q,S,2176.7000000029802,357418.6000000015,HRV,HRV_0004,2022-11-30 17:44:53
Quotations ,6,What did the letter Q originally stand for in NASDAQ?  ,165,1.76,90,357418.6000000015,q,S,2212.7000000029802,361904.5,HRV,HRV_0004,2022-11-30 17:44:53
The sky,7,The Linke Scale is used to measure the blueness of what?,101,1.411,91,361904.5,q,S,1903.2000000029802,365739.6000000015,HRV,HRV_0004,2022-11-30 17:44:53
Bling bling ,3,What term does rapper B.G. say he wishes he'd patented when he used it for the title of his massive 1999 hit?,264,0.895,92,365739.6000000015,q,S,3355.60000000149,370512.5,HRV,HRV_0004,2022-11-30 17:44:53
Sweden,7,What nation's dyslexic king Carl XVI Gustaf misspelled his own name on the accession document that gave him the throne?,237,0.561,93,370512.5,q,S,1632.6000000014901,373231.5,HRV,HRV_0004,2022-11-30 17:44:53
Zinfindel,3,"What grape, used to make a popular California wine, is called Primitivo in Europe?  ",403,0.991,94,373231.5,q,S,2089.2000000029802,376842.5,HRV,HRV_0004,2022-11-30 17:44:53
Germany,2,Which European country was the first to produce decaffeinated coffee? ,412,1.452,95,376842.5,q,S,1941.9000000059605,380764.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
popscicle,3,What food was invented by an 11 year old in 1905?,450,0.624,96,380764.5,q,S,1508.9000000059605,383417.700000003,HRV,HRV_0004,2022-11-30 17:44:53
Mouse,4,What is the most common mammal in the U.S.? ,205,0.986,97,383417.700000003,q,S,2734.0,387653.0,HRV,HRV_0004,2022-11-30 17:44:53
Monrovia,7,What African capital city is named after a U.S. president? ,128,0.733,98,387653.0,q,S,1939.3000000044703,390856.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
State quarters ,3,What's been released five times a year from January 1999 to fall 2008?,300,1.998,99,390856.30000000447,q,S,2105.1999999955297,395480.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
Choking on food,2,"Each year, approximately 125 people die of what? ",417,1.72,100,395480.40000000596,q,S,2656.6999999955297,400384.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
Jim Lovell,1,Alan Shepard was scheduled to command the ill-fated Apollo 13 before switching missions with what astronaut?,18,1.33,101,400384.40000000596,q,S,1672.0,403904.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
On Christ's crucifix ,2,"Where did the abbreviation ""INRI"" traditionally appear? ",315,1.803,102,403904.30000000447,q,S,2928.2999999970198,409155.5,HRV,HRV_0004,2022-11-30 17:44:53
at least 97%,4,How much caffeine needs to be taken out of coffee for it to be described as decaffeinated?,427,0.754,103,409155.5,q,S,4252.60000000149,414682.5,HRV,HRV_0004,2022-11-30 17:44:53
"the white flesh that houses the seeds, known as the placenta",2,What is the hottest part of a chili?,432,1.628,104,414682.5,q,S,1846.4000000059605,418686.5,HRV,HRV_0004,2022-11-30 17:44:53
The Millenium Falcon ,6,"What could be built by the largest Lego set ever sold, a 5195-piece monstrosity? ",156,1.357,105,418686.5,q,S,2938.3000000044703,423513.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
Cricket,7,"What sport used the term ""home run"" long before baseball?  ",260,1.897,106,423513.30000000447,q,S,2279.2999999970198,428215.5,HRV,HRV_0004,2022-11-30 17:44:53
C,5,"James Bond works for M, but what single initial is used for the real-life director of Britain's MI6?",71,0.8,107,428215.5,q,S,1640.9000000059605,431171.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
Monday,4,The risk of heart attack is highest on which day of the week?,104,0.531,108,431171.30000000447,q,S,3693.39999999851,435929.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
The La Brea tar pits ,6,"A California Chumash Indian woman, who appears to have been killed by a blow to the head 9,000 years ago, is the only human ever to be found where?",7,1.055,109,435929.40000000596,q,S,3023.0,440532.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
It's stamped on the coin's edge.,6,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",215,0.951,110,440532.40000000596,q,S,1996.5999999940395,444004.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
Paris,2,"What city is home to the world's very first pet cemetery, in which Rin Tin Tin is buried?",148,0.845,111,444004.40000000596,q,S,1754.5999999940395,447125.1000000015,HRV,HRV_0004,2022-11-30 17:44:53
Lightning strike,6,Carnivorous animals will not eat another animal that has been killed by what means?,29,1.264,112,447125.1000000015,q,S,1883.5,450796.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
The Beatles' Rain ,4,What was the first rock song ever to feature hidden messages in the form of back-masked vocals?  ,284,1.35,113,450796.40000000596,q,S,1667.1999999955297,454328.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
The Blair Witch Project,4,"What 1990's movie was filmed on a budget of $60,000 but grossed over $100 million? ",125,1.565,114,454328.40000000596,q,S,1688.5999999940395,458114.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
A Cheeta born in 1932,7,Who is the world's oldest (non-human) primate on record?  ,369,0.582,115,458114.30000000447,q,S,1868.7999999970198,461091.200000003,HRV,HRV_0004,2022-11-30 17:44:53
Violin,3,What instrument was invented to sound like a human singing? ,189,1.356,116,461091.200000003,q,S,2469.39999999851,465434.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
Model train set,6,HO scale is the world's most popular size of what?,45,1.666,117,465434.5,q,S,1612.3000000044703,469230.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
The Missouri River ,6,"What forms the only part of the Kansas border, a seventy-five mile stretch, that's not drawn with a straight edge?",179,1.357,118,469230.40000000596,q,S,1866.3999999985099,472972.700000003,HRV,HRV_0004,2022-11-30 17:44:53
Hawaii,5,Where is the only royal palace in the United States? ,321,0.676,119,472972.80000000447,q,S,1531.6999999955297,475705.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
Near Alaska,7,The fictional nation of Brobdingnag from Gulliver's Travels is presumed to be where?,98,1.831,120,475705.5,q,S,1663.2000000029802,479723.5,HRV,HRV_0004,2022-11-30 17:44:53
Buck,1,"What's the name of the dog who is the hero of Jack London's ""The Call of the Wild""?   ",305,1.441,121,479723.5,q,S,1941.2000000029802,483629.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
Roulette,6,What game was created by French mathematician Blaise Pascal when he was experimenting with perpetual motion? ,182,1.398,122,483629.30000000447,q,S,1762.6999999955297,487345.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
"The code is ""SUX"" ",5,Why has Sioux Falls Regional Airport in South Dakota been trying to change its three-letter airport designation for years?,392,1.107,123,487345.30000000447,q,S,1638.5,490623.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
Liffey,5,What river runs through Dublin?   ,253,1.389,124,490623.30000000447,q,S,2017.6999999955297,494560.700000003,HRV,HRV_0004,2022-11-30 17:44:53
Green Eggs and Ham,7,What 1960 classic originated when Bennett Cerf bet one of his authors that he couldn't write a book using only fifty words?,419,1.771,125,494560.700000003,q,S,1648.2000000029802,498497.30000000447,HRV,HRV_0004,2022-11-30 17:44:53
Dragees,7,"What are the sugared almonds, traditionally thrown over the bride and groom at a wedding, called?",430,1.767,126,498497.30000000447,q,S,5239.5,506028.700000003,HRV,HRV_0004,2022-11-30 17:44:53
Apple sauce,5,What was the first food eaten in space?,435,1.73,127,506028.700000003,q,S,2396.0,510672.200000003,HRV,HRV_0004,2022-11-30 17:44:53
On a Jell-O box,6,"Where would you see the consumer warning ""Do not use fresh or frozen pineapple, kiwi, ginger-root, papaya, figs, or guava""?",411,0.914,128,510672.200000003,q,S,2879.7000000029802,514999.200000003,HRV,HRV_0004,2022-11-30 17:44:53
New Jersey's Rutgers,7,Which U.S. state's leading public university is the only one not to be named for the state?  ,357,1.39,129,514999.200000003,q,S,2201.7999999970198,519095.40000000596,HRV,HRV_0004,2022-11-30 17:44:53
Pachyderm,6,"What word comes to us from the Greek for ""thick-skinned""?  ",297,0.709,130,519095.40000000596,q,S,1537.5,521865.5,HRV,HRV_0004,2022-11-30 17:44:53
Draw,1,What does a screever do on a sidewalk? ,167,1.721,131,521865.6000000015,q,S,2278.60000000149,526401.3000000045,HRV,HRV_0004,2022-11-30 17:44:53
citrus fruit (scurvy is caused by a lack of vitamin c),2,Sailors used to suffer from a horrible illness called scurvy. Which food prevents scurvy?,441,1.998,132,526401.3000000045,q,S,3151.60000000149,532064.700000003,HRV,HRV_0004,2022-11-30 17:44:53
Condoleeza (con dolcezza) Rice ,7,"Whose unusual first name is derived from an Italian musical term for ""with sweetness""? ",390,0.638,133,532064.700000003,q,S,1927.1000000014901,535154.200000003,HRV,HRV_0004,2022-11-30 17:44:53
Latex. This is known as the latex-fruit syndrome. ,2,Allergy to which material is associated with allergy to fruit such as papaya and banana? ,462,1.389,134,535154.200000003,q,S,3182.7000000029802,540247.3000000045,HRV,HRV_0004,2022-11-30 17:44:53
Throat,1,Where in the human body is the only bone that is not jointed to another?  ,317,1.362,135,540247.3000000045,q,S,1505.8999999985099,543639.200000003,HRV,HRV_0004,2022-11-30 17:44:53
Abraham Lincoln,5,Who was the only U.S. president to also hold a patent for an invention?,384,1.225,136,543639.3000000045,q,S,1848.6000000014901,547242.5,HRV,HRV_0004,2022-11-30 17:44:53
The old-fashioned,6,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,1.084,137,547242.6000000015,q,S,5981.89999999851,554828.200000003,HRV,HRV_0004,2022-11-30 17:44:53
Echinoderms,4,"Starfish belong to what animal phylum, whose name means ""spiny skin""? ",85,0.613,138,554828.200000003,q,S,2939.7000000029802,558904.200000003,HRV,HRV_0004,2022-11-30 17:44:53
Kidnapping and killing the Lindbergh baby,6,For what crime was Bruno Hauptmann executed in 1936?,41,1.976,139,558904.200000003,q,S,1559.7999999970198,562965.3000000045,HRV,HRV_0004,2022-11-30 17:44:53
Brigham Young University,4,What is the most sober school according to The Princeton Review? ,206,1.016,140,562965.3000000045,q,S,2059.2999999970198,566577.200000003,HRV,HRV_0004,2022-11-30 17:44:53
Come by her,2,"The title of the song ""Kumbaya"" is actually a distortion of what three-word phrase?",106,1.434,141,566577.200000003,q,S,3519.2000000029802,572060.1000000015,HRV,HRV_0004,2022-11-30 17:44:53
