Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Near Alaska,7,The fictional nation of Brobdingnag from Gulliver's Travels is presumed to be where?,98,1.981,12,69881.30000001192,q,S,3713.899999976158,76105.90000003576,HRV,HRV_0255,2022-11-30 19:27:28
Coca-Cola,6,"The BBC once banned the Beatles' ""Come Together"" for ""advertising"" what product in the lyrics?",93,1.266,13,76106.0,p,K,6641.5,84549.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
potein,4,"What nutrient comes from meat, eggs, and fish?",433,1.135,14,84549.10000002384,p,K,3221.399999976158,89450.69999998808,HRV,HRV_0255,2022-11-30 19:27:28
Chuck E. Cheese's,2,What restaurant chain was the brainchild of Atari founder Nolan Bushnell? ,251,1.314,15,89450.69999998808,q,S,5760.400000035763,97041.60000002384,HRV,HRV_0255,2022-11-30 19:27:28
OutKast,2,Who was sued in 1999 by Rosa Parks after they used her name to title a hit song?  ,379,0.97,16,97041.60000002384,q,S,4345.5,102872.40000003576,HRV,HRV_0255,2022-11-30 19:27:28
Capitol Hill,3,"Until 1790, what was known as Jenkins Hill? ",119,1.925,17,102872.5,q,S,1882.699999988079,107213.69999998808,HRV,HRV_0255,2022-11-30 19:27:28
lobster,2,Which expensive restaurant item used to be fed to pisinors and servants?,449,0.897,18,107213.69999998808,p,K,2621.7000000476837,111257.19999998808,HRV,HRV_0255,2022-11-30 19:27:28
Shoe sizes,5,"In Europe, but not the U.S., what are measured in ""Paris Points""?",59,1.205,19,111257.19999998808,q,S,2378.0,115363.60000002384,HRV,HRV_0255,2022-11-30 19:27:28
Gabriele Falloppio ,6,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,217,1.221,20,115363.69999998808,q,S,3175.400000035763,120289.30000001192,HRV,HRV_0255,2022-11-30 19:27:28
George H.W. Bush ,4,"Who said: ""I'm the president of the United States and I'm not going to eat any more broccoli""? ",415,1.72,21,120289.30000001192,q,S,4346.100000023842,126870.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
Lava lamp ,1,What was first made by suspending paraffin in a solution of water and antifreeze? ,276,1.471,22,126870.10000002384,q,S,3364.899999976158,132234.60000002384,HRV,HRV_0255,2022-11-30 19:27:28
An otter,3,What animal lives in a holt? ,133,1.329,23,132234.60000002384,q,S,1768.3999999761581,135845.60000002384,HRV,HRV_0255,2022-11-30 19:27:28
Koala,7,"What animal, which eighteenth century settlers called a ""native bear"" has two opposable thumbs on each hand?",134,1.557,24,135845.60000002384,q,S,5813.699999988079,143746.60000002384,HRV,HRV_0255,2022-11-30 19:27:28
The Hindenburg explosion,2,"What event inspired Herbert Morrison's famous quote ""Oh, the humanity!""?",174,0.91,25,143746.60000002384,q,S,3328.5,148516.40000003576,HRV,HRV_0255,2022-11-30 19:27:28
"the white flesh that houses the seeds, known as the placenta",6,What is the hottest part of a chili?,432,1.986,26,148516.40000003576,p,K,2894.599999964237,153904.80000001192,HRV,HRV_0255,2022-11-30 19:27:28
Nutmeg,1,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,407,1.658,27,153904.90000003576,q,S,4586.399999976158,160659.5,HRV,HRV_0255,2022-11-30 19:27:28
Italy ,2,What country borders both of the world's only two nations with square flags? ,157,0.902,28,160659.5,q,S,5991.5,168067.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
Tim McGraw,6,"At age 11, who accidentally discovered the true identity of his baseball pitcher father while searching his mother's closet for hidden Christmas presents? ",24,1.424,29,168067.10000002384,q,S,4888.0,174899.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
Queen Isabella I ,1,"In 1893, who became the first woman ever to appear on a U.S. postage stamp?",50,1.365,30,174899.10000002384,q,S,4440.0,181223.5,HRV,HRV_0255,2022-11-30 19:27:28
A wiki,6,"What kind of information resource takes its name from a Hawaiian word for ""quick""? ",225,0.659,31,181223.5,q,S,5539.800000011921,187944.69999998808,HRV,HRV_0255,2022-11-30 19:27:28
Pride and Prejudice,5,"""An Assembly Such as This"" was a retelling of what famous literary work from a different character's point of view?",1,0.925,32,187944.90000003576,p,K,4777.899999976158,194183.69999998808,HRV,HRV_0255,2022-11-30 19:27:28
Oliver!,6,What's the only Best Picture Oscar winner whose title ends with an exclamation point?  ,306,0.741,33,194183.69999998808,p,K,4883.5,200331.40000003576,HRV,HRV_0255,2022-11-30 19:27:28
Quotations ,7,What did the letter Q originally stand for in NASDAQ?  ,165,1.925,34,200331.40000003576,q,S,2567.599999964237,205351.30000001192,HRV,HRV_0255,2022-11-30 19:27:28
On a Jell-O box,3,"Where would you see the consumer warning ""Do not use fresh or frozen pineapple, kiwi, ginger-root, papaya, figs, or guava""?",411,0.822,35,205351.30000001192,q,S,5323.899999976158,212017.30000001192,HRV,HRV_0255,2022-11-30 19:27:28
Come by her,1,"The title of the song ""Kumbaya"" is actually a distortion of what three-word phrase?",106,1.153,36,212017.30000001192,q,S,3521.699999988079,217227.69999998808,HRV,HRV_0255,2022-11-30 19:27:28
Pieces of Skylab fell there,1,"Why did the Shire of Esperance, in Western Australia, issue the United States a $400 fine for littering in 1979?",391,0.9,37,217227.69999998808,q,S,4111.400000035763,222759.69999998808,HRV,HRV_0255,2022-11-30 19:27:28
Giant squid,6,What is the largest creature without a backbone? ,203,1.96,38,222759.69999998808,q,S,2395.2000000476837,227641.40000003576,HRV,HRV_0255,2022-11-30 19:27:28
Habanero,5,What chili pepper was believed the hottest in the world until the Naga Jolokia pepper was discovered in India in 2000?,401,1.993,39,227641.40000003576,q,S,6241.699999988079,236391.30000001192,HRV,HRV_0255,2022-11-30 19:27:28
Mexico ,4,"In what nation did the woven-yarn craft of ""God's eyes"" originate? ",65,0.908,40,236391.30000001192,p,K,4915.5,242729.19999998808,HRV,HRV_0255,2022-11-30 19:27:28
The La Brea tar pits ,6,"A California Chumash Indian woman, who appears to have been killed by a blow to the head 9,000 years ago, is the only human ever to be found where?",7,1.543,41,242729.30000001192,q,S,6865.800000011921,251663.5,HRV,HRV_0255,2022-11-30 19:27:28
The Korean War,4,"What 20th-century conflict was dubbed the ""forgotten war"" despite over 50,000 U.S. deaths?",126,1.714,42,251663.5,q,S,3955.5,257854.40000003576,HRV,HRV_0255,2022-11-30 19:27:28
Don Adams,1,Who provided the voice for cartoon character Inspector Gadget? ,372,0.608,43,257854.40000003576,q,S,1860.5999999642372,260851.5,HRV,HRV_0255,2022-11-30 19:27:28
Xanadu ,6,What 1980 film is named for the legendary square-shaped capital of Kublai Khan? ,123,1.31,44,260851.5,p,K,6487.400000035763,269168.6999999881,HRV,HRV_0255,2022-11-30 19:27:28
Dark Side of the Moon,1,What album spent a record 741 weeks on Billboard's Top 200 Albums chart? ,129,0.834,45,269168.6999999881,p,K,4354.300000011921,274877.1999999881,HRV,HRV_0255,2022-11-30 19:27:28
As Good As It Gets ,4,"What Jack Nicholson comedy was translated as ""Mr. Cat Poop"" in Cantonese when it was released in China?",218,1.939,46,274877.1999999881,q,S,4997.700000047684,282332.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
Ampersand (&),7,"What began as a ligature of the letters ""e"" and ""t""?",144,1.034,47,282332.10000002384,q,S,4294.699999988079,288189.8000000119,HRV,HRV_0255,2022-11-30 19:27:28
The Beatles' Rain ,2,What was the first rock song ever to feature hidden messages in the form of back-masked vocals?  ,284,1.206,48,288189.8000000119,q,S,6005.0,295918.60000002384,HRV,HRV_0255,2022-11-30 19:27:28
Brigham Young University,5,What is the most sober school according to The Princeton Review? ,206,1.287,49,295918.60000002384,q,S,3196.5,300931.0,HRV,HRV_0255,2022-11-30 19:27:28
Uncle Tom's Cabin ,5,What was the first American novel to sell one million copies? ,281,1.332,50,300931.0,q,S,2143.900000035763,304921.6999999881,HRV,HRV_0255,2022-11-30 19:27:28
The budgerigar,5,"What pet bird takes its name from Australian Aborigine words for ""good eating""?",244,1.135,51,304921.6999999881,q,S,3313.0,309882.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
France,6,"What country launched Europe's first super-high-speed passenger train, in 1981?",159,0.698,52,309882.10000002384,q,S,4288.899999976158,315400.0,HRV,HRV_0255,2022-11-30 19:27:28
Grace Kelly ,1,What was the name of the American actress who was first to appear on a postage stamp?  ,288,1.507,53,315400.0,q,S,7282.800000011921,324702.40000003576,HRV,HRV_0255,2022-11-30 19:27:28
Ozone,1,"What molecule is named for the Greek word for ""smell,"" because of the odor associated with lightning storms?",232,1.999,54,324702.40000003576,p,K,5476.599999964237,332695.5,HRV,HRV_0255,2022-11-30 19:27:28
Broccoli! ,6,Whice vegeteable has more vitamin C than an orange and as much calcium as whole milk?,456,1.824,55,332695.5,q,S,5171.300000011921,340221.5,HRV,HRV_0255,2022-11-30 19:27:28
at least 97%,5,How much caffeine needs to be taken out of coffee for it to be described as decaffeinated?,427,0.924,56,340221.5,p,K,7069.5,348736.6999999881,HRV,HRV_0255,2022-11-30 19:27:28
Spiro Agnew ,7,"What vice president referred to his critics as the ""nattering nabobs of negativism""? ",274,0.613,57,348736.6999999881,q,S,4538.100000023842,354399.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
Teeth,4,"One in every 2,000 babies is born with what? ",77,1.161,58,354399.10000002384,q,S,1979.699999988079,358063.40000003576,HRV,HRV_0255,2022-11-30 19:27:28
Nuclear Disarmament,1,"The famous ""peace symbol"" was designed to combine the semaphoe positions for N and D. What do the N and D stand for?",97,0.676,59,358063.40000003576,p,K,5315.699999988079,364590.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
Hey Jude,6,What Beatles song lasted the longest on the American charts? ,143,1.012,60,364590.1999999881,p,K,2388.600000023842,368530.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
Louie Louie,7,What 1963 song led to a thirty-one month FBI investigation into supposed obscenities hidden in its unintelligible lyrics?,122,1.724,61,368530.10000002384,p,K,4440.300000011921,375222.1999999881,HRV,HRV_0255,2022-11-30 19:27:28
Tears,5,"At 6-8 weeks, babies start producing what? ",23,1.863,62,375222.1999999881,q,S,2636.600000023842,380236.5,HRV,HRV_0255,2022-11-30 19:27:28
Ear ,3,"The pinna is the outer, visible part of what?",103,1.297,63,380236.5,q,S,7702.600000023842,389759.1999999881,HRV,HRV_0255,2022-11-30 19:27:28
Mickey Finn,2,What owner-bartender of Chicago's Lone Star Saloon was famous for his drug-laced drinks? ,241,0.92,64,389759.1999999881,q,S,3779.600000023842,394988.3000000119,HRV,HRV_0255,2022-11-30 19:27:28
Plumbing,4,"What common English word derives from the Latin for ""lead"", for the Roman practice of making water pipes out of lead?",153,1.062,65,394988.3000000119,q,S,5758.800000011921,402326.60000002384,HRV,HRV_0255,2022-11-30 19:27:28
The Chesapeake Bay,2,What bay is actually the United States's largest tidal estuary? ,141,1.718,66,402326.60000002384,q,S,2276.099999964237,406838.3000000119,HRV,HRV_0255,2022-11-30 19:27:28
Charles ,4,What river runs through Boston? ,252,1.318,67,406838.3000000119,q,S,1579.800000011921,410264.40000003576,HRV,HRV_0255,2022-11-30 19:27:28
Pressure,3,What is measured in millibars? ,202,1.082,68,410264.40000003576,p,K,3858.599999964237,415743.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
Luge,1,What sports term is the shortest word ever to decide the National Spelling Bee?   ,261,1.875,69,415743.1999999881,q,S,6547.600000023842,424685.40000003576,HRV,HRV_0255,2022-11-30 19:27:28
Library of Congress,2,"In 1802, John Beckley became the librarian of what collection containing 740 books at the time?",48,1.568,70,424685.40000003576,q,S,4517.5,431294.1999999881,HRV,HRV_0255,2022-11-30 19:27:28
Spanish,3,Which language is spoken in the Canary Islands?   ,346,0.811,71,431294.1999999881,q,S,7084.600000023842,439710.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
Vietnam,7,"In what country did the domesticated ""potbellied pig"" originate?",61,0.792,72,439710.10000002384,q,S,2292.899999976158,443321.8000000119,HRV,HRV_0255,2022-11-30 19:27:28
Asparagus,6,what vegetable loses its flavour the quickest?,451,0.917,73,443321.8000000119,q,S,2280.899999976158,447042.1999999881,HRV,HRV_0255,2022-11-30 19:27:28
Pet Rocks,1,What imports from a Baja California beach made Gary Drahl a millionaire in late 1975?,186,1.287,74,447042.1999999881,p,K,3320.600000023842,452173.1999999881,HRV,HRV_0255,2022-11-30 19:27:28
St. Louis Gateway Arch ,4,"Which famous American landmark is officially called ""The Jefferson National Expansion Memorial""? ",341,0.518,75,452173.3000000119,q,S,2053.600000023842,455276.0,HRV,HRV_0255,2022-11-30 19:27:28
A paper clip,1,"In 1849, Walter Hunt received a patent for turning a single piece of wire into what?",49,1.052,76,455276.0,p,K,6998.800000011921,463844.40000003576,HRV,HRV_0255,2022-11-30 19:27:28
There was a pound of every ingredient in the original reciipe. ,3,How did the pound cake get its name?,460,1.289,77,463844.40000003576,p,K,6406.5,472061.6999999881,HRV,HRV_0255,2022-11-30 19:27:28
"the Red Hot Chili Peppers, followed closely by Meatloaf",4,Some bands share a name with a food. Which band named after a foodstuff has sold the most records?,439,1.942,78,472061.6999999881,p,K,3844.600000023842,478375.60000002384,HRV,HRV_0255,2022-11-30 19:27:28
Sao Paulo,2,What's the most populous city in the Southern Hemisphere?,304,0.839,79,478375.6999999881,q,S,2115.100000023842,481857.8000000119,HRV,HRV_0255,2022-11-30 19:27:28
A Spoonful of Sugar ,1,What classic Disney song was inspired by lyricist Robert Sherman's fiver-year old son receiving the Sabin polio vaccine at school?,420,0.555,80,481857.8000000119,q,S,7864.800000011921,490794.3000000119,HRV,HRV_0255,2022-11-30 19:27:28
Choking on food,1,"Each year, approximately 125 people die of what? ",417,1.391,81,490794.3000000119,q,S,4928.5,497635.8000000119,HRV,HRV_0255,2022-11-30 19:27:28
Snoopy's,7,"Whose doghouse apparently contains a basement, a pool table, an Andrew Wyeth painting, and a Jacuzzi?",387,0.9,82,497635.90000003576,,,,507173.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
Aerie,4,What name is given to an eagle's nest?   ,235,0.64,83,507173.1999999881,q,S,1861.7000000476837,510178.90000003576,HRV,HRV_0255,2022-11-30 19:27:28
Walt Disney,5,Which person has been awarded the most Oscars ever? ,349,1.799,84,510178.90000003576,p,K,2871.599999964237,515361.90000003576,HRV,HRV_0255,2022-11-30 19:27:28
State quarters ,7,What's been released five times a year from January 1999 to fall 2008?,300,0.804,85,515361.90000003576,q,S,2136.699999988079,518823.10000002384,HRV,HRV_0255,2022-11-30 19:27:28
Darwin's,4,"For his tenacity, 19th century biologist Thomas Huxley was nicknamed whose ""bulldog""?",40,0.533,86,518823.1999999881,q,S,2667.5,522539.6999999881,HRV,HRV_0255,2022-11-30 19:27:28
The Loch Ness Monster,1,"In 1994, Christian Spurling confessed that the so-called Surgeon's Photo of 1934 was a fake. What was pictured in it?",55,1.418,87,522539.6999999881,q,S,2862.800000011921,527336.8000000119,HRV,HRV_0255,2022-11-30 19:27:28
The crocodile,6,The Egyptian plover is a bird best known for its symbiotic relationship with what host animal?,95,0.864,88,527336.8000000119,q,S,2313.600000023842,531046.6000000238,HRV,HRV_0255,2022-11-30 19:27:28
popscicle,7,What food was invented by an 11 year old in 1905?,450,0.598,89,531046.6000000238,q,S,2084.199999988079,534250.0,HRV,HRV_0255,2022-11-30 19:27:28
A Cheeta born in 1932,3,Who is the world's oldest (non-human) primate on record?  ,369,1.473,90,534250.0,q,S,1720.6000000238419,537964.1000000238,HRV,HRV_0255,2022-11-30 19:27:28
Let's spend some time together,3,"In 1967, what did The Ed Sullivan Show force the Rolling Stones to sing instead of the title of their song ""Let's Spend the Night Together""?",54,1.063,91,537964.1000000238,q,S,1766.3999999761581,541309.3000000119,HRV,HRV_0255,2022-11-30 19:27:28
Woodrow Wilson,7,Which U.S. president's home was named Shadow Lawn?,356,1.844,92,541309.6000000238,q,S,3141.300000011921,546809.5,HRV,HRV_0255,2022-11-30 19:27:28
Eisenhower ,6,Who was president when the first U.S. presidential news conference was filmed for TV?,378,1.361,93,546809.5,q,S,2289.100000023842,550985.1999999881,HRV,HRV_0255,2022-11-30 19:27:28
Joeys,6,What are infant marsupials called?  ,135,1.011,94,550985.1999999881,p,K,3449.2000000476837,555956.6000000238,HRV,HRV_0255,2022-11-30 19:27:28
Utah,3,"What US state advertised ""The Greatest Snow on Earth"" on its license plates? ",273,0.56,95,555956.6000000238,q,S,4374.199999988079,561419.0,HRV,HRV_0255,2022-11-30 19:27:28
Echinoderms,7,"Starfish belong to what animal phylum, whose name means ""spiny skin""? ",85,1.67,96,561419.0,q,S,1879.6000000238419,565496.6000000238,HRV,HRV_0255,2022-11-30 19:27:28
Australia,4,"""Welcome Stranger,"" the largest nugget of gold discovered, weighed 158 pounds and was discovered in what country?",5,1.214,97,565496.6000000238,q,S,2586.0,569826.6999999881,HRV,HRV_0255,2022-11-30 19:27:28
Violin,4,What instrument was invented to sound like a human singing? ,189,1.349,98,569826.6999999881,q,S,1696.0,573393.1000000238,HRV,HRV_0255,2022-11-30 19:27:28
chickpeas,1,What is used to make hummus?,424,1.881,99,573393.1999999881,p,K,2209.300000011921,578011.5,HRV,HRV_0255,2022-11-30 19:27:28
The old-fashioned,5,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,1.306,100,578011.5,q,S,6374.800000011921,586211.4000000358,HRV,HRV_0255,2022-11-30 19:27:28
Lightning strike,3,Carnivorous animals will not eat another animal that has been killed by what means?,29,1.708,101,586211.4000000358,q,S,2711.199999988079,591154.1000000238,HRV,HRV_0255,2022-11-30 19:27:28
Japan,5,Where is the longest suspension bridge? ,319,1.895,102,591154.1999999881,q,S,3408.7000000476837,596981.6999999881,HRV,HRV_0255,2022-11-30 19:27:28
Delaware,2,"Excepting Alaska and Louisiana, what US state is divided into the fewest counties, with only three?",38,0.901,103,596981.6999999881,p,K,7092.800000011921,605504.3000000119,HRV,HRV_0255,2022-11-30 19:27:28
