Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Cheetah,6,Which is the only cat that cannot retract its claws? ,344,1.458,29,179823.1000000015,q,S,3039.699999999255,184831.20000000112,HRV,HRV_0312,2022-11-30 22:03:12
Marven (Marvin) Gardens,5,"What Margate City, NJ, housing area has been misspelled on the Monopoly board for almost 80 years?",229,1.309,30,184831.20000000112,q,S,6255.5999999996275,192903.0,HRV,HRV_0312,2022-11-30 22:03:12
Ronin,5,"What Japanese word for ""wave person"" refers to a masterless samurai?  ",219,0.717,31,192903.0,q,S,3703.800000000745,197831.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Coca-Cola,4,"""Project Kansas"" was the name for the top secret 1985 attempt to revamp what product?",416,1.254,32,197831.1000000015,q,S,2687.699999999255,202279.20000000112,HRV,HRV_0312,2022-11-30 22:03:12
Haddock,7,"If you ordered an Omelet Arnold Bennett, what fish would you find in it?",429,1.999,33,202279.20000000112,q,S,3398.5999999996275,208183.0,HRV,HRV_0312,2022-11-30 22:03:12
Tea leaves,6,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.503,34,208183.0,q,S,5942.800000000745,216135.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Kayak,4,An umiak is a larger version of what? ,20,1.836,35,216135.1000000015,q,S,2886.699999999255,221367.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
The World Almanac and Book of Facts,7,What reference classic is still named for the defunct New York newspaper that first published it in 1868?,250,1.051,36,221367.1000000015,q,S,2782.699999999255,225711.0,HRV,HRV_0312,2022-11-30 22:03:12
Anaconda,4,Which species of snake gives birth to its young instead of laying eggs?  ,353,1.886,37,225711.1000000015,q,S,4638.699999999255,232743.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Draw,7,What does a screever do on a sidewalk? ,167,0.807,38,232743.20000000112,q,S,2798.5999999996275,236855.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
The Big Bang,3,"Arno Penzias and Robert Wilson shared a Nobel Prize for accidentally discovering ""CMB,"" leftover radiation from what?",22,0.876,39,236855.1000000015,q,S,5181.699999999255,243423.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
NY,3,In which state was the first execution by electric chair?  ,70,1.378,40,243423.1000000015,q,S,1741.699999999255,247055.0,HRV,HRV_0312,2022-11-30 22:03:12
Thomas Hardy,5,"Though the rest of him lies in Westminster Abbey, what writer's heart is buried near his native Dorchester?",116,1.906,41,247055.0,q,S,3805.800000000745,253279.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Bhutan,6,"Thimpu, the world's only capital city with no traffic lights, is the capital of what tiny kingdom?",114,1.766,42,253279.1000000015,q,S,3125.699999999255,258679.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
University of Phoenix,3,"What school has the most students over age 25, according to U.S. News & World Report?",256,0.67,43,258679.1000000015,q,S,2765.699999999255,262623.0,HRV,HRV_0312,2022-11-30 22:03:12
Sweden,4,What nation's dyslexic king Carl XVI Gustaf misspelled his own name on the accession document that gave him the throne?,237,1.924,44,262623.0,q,S,2949.800000000745,268007.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Jamaica Bay,4,"What lagoon south of Queens, New York, is named for a local Indian tribe and has nothing to do Caribbean?",226,1.665,45,268007.1000000015,q,S,4389.699999999255,274575.0,HRV,HRV_0312,2022-11-30 22:03:12
at least 97%,6,How much caffeine needs to be taken out of coffee for it to be described as decaffeinated?,427,1.26,46,274575.0,q,S,2885.800000000745,279231.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
What do women want? ,5,"What was the one question Sigmund Freud said he was unable to answer, despite 30 years of research?",291,1.542,47,279231.1000000015,q,S,2781.699999999255,284063.0,HRV,HRV_0312,2022-11-30 22:03:12
Spanish,6,Which language is spoken in the Canary Islands?   ,346,1.255,48,284063.0,q,S,3108.800000000745,288935.0,HRV,HRV_0312,2022-11-30 22:03:12
San Francisco Bay ,6,"What bay is Otis Redding serenading in ""(Sittin' on) the Dock of the Bay""? ",142,1.36,49,288935.0,q,S,4340.800000000745,295151.0,HRV,HRV_0312,2022-11-30 22:03:12
Ripe cranerries bounce when dropped on the ground,4,How do farmers test whether cranberries are ripe?,452,1.124,50,295151.0,q,S,2756.800000000745,299543.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
George Orwell ,5,"Whose first book was ""Down and Out in Paris and London"", about his year among the poverty-stricken underclass of those cities?",388,0.768,51,299543.1000000015,q,S,3924.699999999255,304751.0,HRV,HRV_0312,2022-11-30 22:03:12
Czechoslovakia,2,Shirley Temple Black was the U.S. ambassador to what nation at the time of its 1989 revolution?,83,1.643,52,304751.0,q,S,4804.800000000745,311711.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
cheese ,1,What item of food holds the world record for being the most stolen item of food in the world?,444,1.953,53,311711.1000000015,q,S,2388.699999999255,316567.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Paper,7,"What invention should make Ts'ai Lun, a second-century inventor, a household name? ",191,1.128,54,316567.1000000015,q,S,3260.699999999255,321471.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
The La Brea tar pits ,2,"A California Chumash Indian woman, who appears to have been killed by a blow to the head 9,000 years ago, is the only human ever to be found where?",7,0.905,55,321471.2000000011,q,S,4732.5999999996275,327623.0,HRV,HRV_0312,2022-11-30 22:03:12
Strom Thurmond ,6,Who filibustered for a record twenty-four hours and eighteen minutes -- with a urine pail standing at the ready -- in the hope of preventing the Civil Rights Act of 1957?,366,0.575,56,327623.0,q,S,6451.800000000745,335159.2000000011,HRV,HRV_0312,2022-11-30 22:03:12
ZZ Top,3,What musical group chose their name deliberately so that they would appear last in alphabetical listings?,234,0.964,57,335159.2000000011,q,S,7355.5999999996275,343991.0,HRV,HRV_0312,2022-11-30 22:03:12
Traffic lights,5,"Thimpu, the capital of Bhutan, is known for being the only world capital without any what?",113,1.484,58,343991.0,q,S,5539.800000000745,351527.2000000011,HRV,HRV_0312,2022-11-30 22:03:12
Honda's Civic,2,"After Toyota's Corolla, what coupe introduced in 1972 is the second oldest Japanese car model still on the market?",17,1.492,59,351527.2000000011,q,S,4195.5999999996275,357727.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Copperhead snake,3,Which poisonous snake smells like fresh cut cucumbers? ,350,1.47,60,357727.1000000015,q,S,4347.699999999255,364055.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Apples. They don't have caffeine but the natural sugar and vitamins release slowly and make you feel more awake. ,6,Whice fruit is effective than coffee at waking you up in the morning?,454,1.912,61,364055.1000000015,q,S,4147.699999999255,370631.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Sri Lanka,7,Ninety percent of the world's true cinnamon comes from what island nation? ,74,1.37,62,370631.1000000015,q,S,3818.699999999255,376335.2000000011,HRV,HRV_0312,2022-11-30 22:03:12
Oklahoma,6,"What U.S. state has the slogan ""Native America"" on its license plates?",271,1.047,63,376335.2000000011,q,S,3194.5999999996275,381087.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Generals,1,Eleven U.S. presidents have been what before being elected?,36,1.393,64,381087.1000000015,q,S,3834.699999999255,386831.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Martin Luther King Jr. ,2,What civil rights leader did Dorothy Parker leave the bulk of her estate to?,149,0.934,65,386831.2000000011,q,S,2730.5999999996275,391007.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
New Jersey's Rutgers,1,Which U.S. state's leading public university is the only one not to be named for the state?  ,357,1.546,66,391007.1000000015,q,S,3946.699999999255,397015.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
The dodo,2,"What is believed to have received its name from the Portuguese word for ""simpleton""? ",199,1.569,67,397015.1000000015,q,S,6114.699999999255,405215.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Mung beans ,6,What kind of bean produces the Asian-style bean sprouts in the produce section of supermarkets? ,404,1.241,68,405215.2000000011,q,S,5386.5999999996275,412359.0,HRV,HRV_0312,2022-11-30 22:03:12
Sapphire,5,What type of stone is referred to as the Star of India?  ,270,1.391,69,412359.0,q,S,7465.800000000745,421727.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Coca-cola,4,What popular drink was first marketed as a brain tonic?,405,0.937,70,421727.2000000011,q,S,2185.5999999996275,425367.0,HRV,HRV_0312,2022-11-30 22:03:12
Toledo,4,"The world's first ""sister cities"" were what Spanish city and its midwestern namesake?",110,0.644,71,425367.0,q,S,1921.800000000745,428439.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Rechargeable batteries,4,"Three quarters of the cadmium mined annually is used, with nickel, to make what household items?",117,0.991,72,428439.2000000011,q,S,5065.5999999996275,434999.2000000011,HRV,HRV_0312,2022-11-30 22:03:12
China,7,Which country first used the decimal system?  ,338,1.516,73,434999.2000000011,q,S,2225.5999999996275,439247.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Escape,7,"What word is the actual title of the 1979 hit usually called ""The Pina Colada Song""?   ",299,0.957,74,439247.1000000015,q,S,2585.699999999255,443295.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
The popsicle,3,Which popular treat was invented by an 11-year-old in California? ,413,1.08,75,443295.2000000011,q,S,2065.5999999996275,446951.0,HRV,HRV_0312,2022-11-30 22:03:12
Eric the Red,2,"According to Norse sagas, who gave Greenland its misleading name in order to attract settlers? ",12,0.811,76,446951.0,q,S,2577.800000000745,450847.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Pieces of Skylab fell there,3,"Why did the Shire of Esperance, in Western Australia, issue the United States a $400 fine for littering in 1979?",391,1.563,77,450847.2000000011,q,S,3401.5999999996275,456319.2000000011,HRV,HRV_0312,2022-11-30 22:03:12
Ohio,5,Which is the only U.S. state that has a pennant-shaped flag instead of a rectangular one?  ,345,0.818,78,456319.2000000011,q,S,4792.5999999996275,462439.0,HRV,HRV_0312,2022-11-30 22:03:12
Death,7,"In ancient Egypt, what was the penalty for killing a cat?",58,0.84,79,462439.0,q,S,2096.800000000745,465887.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
The Hardy Boys ,4,"Who solves crimes in Bayport, located on Barmet Bay? ",374,0.559,80,465887.1000000015,q,S,1656.699999999255,468607.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Dragees,7,"What are the sugared almonds, traditionally thrown over the bride and groom at a wedding, called?",430,0.734,81,468607.1000000015,p,K,5280.699999999255,475127.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Bruce Springsteen's Born in the USA ,3,What was the first CD pressed for commerical release in the U.S.?,282,1.591,82,475127.1000000015,q,S,2744.699999999255,479967.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
The guppy,7,What common aquarium fish is named for the naturalist who discovered it in Trinidad in 1876? ,152,1.718,83,479967.2000000011,q,S,2840.5999999996275,485031.2000000011,HRV,HRV_0312,2022-11-30 22:03:12
Prairie dogs,5,"In 1900, Texas biologist Vernon Bailey discovered a network of tunnels the size of the state of Maryland. What had dug them?",51,1.15,84,485031.2000000011,q,S,3120.5999999996275,489807.0,HRV,HRV_0312,2022-11-30 22:03:12
Asparagus,4,what vegetable loses its flavour the quickest?,451,0.754,85,489807.0,q,S,1576.800000000745,492647.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Mars,6,Where did the Beagle 2 crash and disappear on Christmas Day 2003?  ,316,1.127,86,492647.1000000015,q,S,3896.699999999255,498175.0,HRV,HRV_0312,2022-11-30 22:03:12
The crust and the mantle,3,"The ""Mohorovicic discontinuity"" divides what two outer layers of the earth?",87,0.748,87,498175.1000000015,q,S,5087.699999999255,504519.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Nuclear Disarmament,2,"The famous ""peace symbol"" was designed to combine the semaphoe positions for N and D. What do the N and D stand for?",97,0.845,88,504519.2000000011,q,S,8247.599999999627,514119.0,HRV,HRV_0312,2022-11-30 22:03:12
Germany,5,Which European country was the first to produce decaffeinated coffee? ,412,1.282,89,514119.1000000015,q,S,2151.699999999255,518063.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Woodrow Wilson,6,Which U.S. president's home was named Shadow Lawn?,356,1.2,90,518063.1000000015,q,S,2007.699999999255,521783.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Louisiana's,6,What U.S. state's civil law is most closely based on the Napoleonic Code?  ,272,0.735,91,521783.1000000015,q,S,2127.699999999255,525151.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Honey,6,"What food, still edible, was found by archaeologists in the tombs of Egyptian pharaohs? ",402,1.356,92,525151.2000000011,p,K,3791.5999999996275,530807.0,HRV,HRV_0312,2022-11-30 22:03:12
The Ritz (Hotel),1,"F. Scott Fitzgerald wrote a famous short story about ""A Diamond as Big as"" what New York landmark?",39,1.494,93,530807.0,q,S,4887.800000000745,537695.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
PayPal,5,YouTube.com is the brainchild of three former employees of what other major website? ,396,1.429,94,537695.1000000015,q,S,6126.699999999255,545759.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Poison-arrow frog,5,"Which animal's poison could kill up to 2,200 people? ",329,0.645,95,545759.2000000011,q,S,2006.5999999996275,548919.0,HRV,HRV_0312,2022-11-30 22:03:12
Canadian Oil,1,What is canola an abbreviation for?,436,1.714,96,548919.0,q,S,4790.800000000745,555935.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Cement,7,"The SS Faith, a ship built by Leslie Comyn, was made of what unique material?",105,1.287,97,555935.1000000015,q,S,2702.699999999255,560431.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Antawn Jamison ,4,What Washington Wizards All-Star still bears the misplaced w in his name from a birth certificate typo?,295,1.898,98,560431.2000000011,q,S,5382.5999999996275,568223.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Buck,1,"What's the name of the dog who is the hero of Jack London's ""The Call of the Wild""?   ",305,0.527,99,568223.1000000015,q,S,6326.699999999255,575583.0,HRV,HRV_0312,2022-11-30 22:03:12
A Spoonful of Sugar ,4,What classic Disney song was inspired by lyricist Robert Sherman's fiver-year old son receiving the Sabin polio vaccine at school?,420,1.493,100,575583.0,q,S,6038.800000000745,583623.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Cricket,2,"What sport used the term ""home run"" long before baseball?  ",260,1.654,101,583623.2000000011,q,S,3029.5999999996275,588815.0,HRV,HRV_0312,2022-11-30 22:03:12
Bacon,4,"In Britain, what kind of meat comes in rashers?",397,1.059,102,588815.0,q,S,2165.800000000745,592551.0,HRV,HRV_0312,2022-11-30 22:03:12
Luge,6,What sports term is the shortest word ever to decide the National Spelling Bee?   ,261,0.791,103,592551.0,q,S,3965.800000000745,597815.1000000015,HRV,HRV_0312,2022-11-30 22:03:12
Jim Lovell,6,Alan Shepard was scheduled to command the ill-fated Apollo 13 before switching missions with what astronaut?,18,1.226,104,597815.2000000011,q,S,2941.5999999996275,602495.0,HRV,HRV_0312,2022-11-30 22:03:12
