Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_AnswerPresent,C_WorthPresent,C_Worth,C_Worth_rt,C_TrialEnd,exp,subjectId,date
"Gaslight Caf̩, Greenwich Village",3,Where did Bob Dylan first play in public? ,314,0.764,35,428926.2999999523,t,W,2782.2000000476837,434239.40000009537,438251.5,2,2736.0,442272.2999999523,HRV,HRV_0166,2022-11-30 18:50:00
Ozone,7,"What molecule is named for the Greek word for ""smell,"" because of the odor associated with lightning storms?",232,1.03,36,442272.2999999523,t,W,6022.299999952316,450825.40000009537,454837.90000009537,5,2386.899999856949,458784.09999990463,HRV,HRV_0166,2022-11-30 18:50:00
Eisenhower ,1,Who was president when the first U.S. presidential news conference was filmed for TV?,378,1.605,37,458784.09999990463,t,W,6942.900000095367,468255.2000000477,472267.40000009537,3,614.5,475005.40000009537,HRV,HRV_0166,2022-11-30 18:50:00
Steamboat Geyser,3,"Which Yellowstone geyser, with eruptions 100 fee taller than Old Faithful's, is the world's tallest?",359,0.879,38,475005.40000009537,t,W,5049.199999809265,482582.90000009537,486598.40000009537,2,774.2999999523163,488786.40000009537,HRV,HRV_0166,2022-11-30 18:50:00
A sneeze,5,The air expelled from what can travel at 100 mph?,90,1.649,39,488786.40000009537,t,W,5543.199999809265,496861.40000009537,500874.7999999523,4,2452.2999999523163,505497.5,HRV,HRV_0166,2022-11-30 18:50:00
Mushrooms which have been exposed to light,2,What is the only non-animal natural source of vitamin D?,459,0.609,40,505497.5,t,W,4145.599999904633,512158.09999990463,516165.7999999523,5,2143.7999999523163,519448.5,HRV,HRV_0166,2022-11-30 18:50:00
"the Red Hot Chili Peppers, followed closely by Meatloaf",3,Some bands share a name with a food. Which band named after a foodstuff has sold the most records?,439,1.477,41,519448.5,t,W,6676.099999904633,528652.7999999523,532667.7000000477,5,2199.7999999523163,536867.5999999046,HRV,HRV_0166,2022-11-30 18:50:00
A mine shaft passage,2,What is an adit?  ,197,0.659,42,536867.5999999046,t,W,3443.800000190735,542845.0999999046,546854.7000000477,5,2785.0,550835.5999999046,HRV,HRV_0166,2022-11-30 18:50:00
Thomas Crapper,5,What was the unfortunate name of the plumber who helped popularize and improve the flush toilet? ,294,1.72,43,550835.7999999523,t,W,6520.5,559879.4000000954,563899.2000000477,3,1121.2000000476837,567256.5999999046,HRV,HRV_0166,2022-11-30 18:50:00
South America,5,The electric eel is native only to what continent?,96,0.96,44,567256.7000000477,t,W,4370.299999952316,574146.5999999046,578166.5999999046,4,2251.0,581919.9000000954,HRV,HRV_0166,2022-11-30 18:50:00
Sri Lanka,2,"The word serendipity comes from Serendip, the Persian name for what island? ",109,0.992,45,581919.9000000954,t,W,5241.5,589684.7999999523,593701.7999999523,3,1339.5,596555.0999999046,HRV,HRV_0166,2022-11-30 18:50:00
Kidnapping and killing the Lindbergh baby,5,For what crime was Bruno Hauptmann executed in 1936?,41,1.874,46,596555.0999999046,t,W,4402.200000047684,603486.4000000954,607501.2000000477,4,2301.2000000476837,612198.4000000954,HRV,HRV_0166,2022-11-30 18:50:00
