Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_AnswerPresent,C_WorthPresent,C_Worth,C_Worth_rt,C_TrialEnd,exp,subjectId,date
Espresso,5,The Italian government regulates the price of what beverage?,399,0.569,29,342446.2000000477,t,W,5686.5,350665.89999985695,354706.0,4,1531.0,357327.2999999523,HRV,HRV_0280,2022-11-30 20:44:14
Apple sauce,4,What was the first food eaten in space?,435,1.675,30,357327.39999985695,q,S,3542.2000000476837,,,,,363070.09999990463,HRV,HRV_0280,2022-11-30 20:44:14
Graham Greene,5,"Which British novelist said, ""Fame is a powerful aphrodisiac""?",332,1.127,31,363070.2000000477,t,W,4144.0,369753.7999999523,373792.2999999523,4,942.7999999523163,376391.39999985695,HRV,HRV_0280,2022-11-30 20:44:14
Green Eggs and Ham,3,What 1960 classic originated when Bennett Cerf bet one of his authors that he couldn't write a book using only fifty words?,419,1.953,32,376391.59999990463,,,,,,,,385915.0,HRV,HRV_0280,2022-11-30 20:44:14
J,6,What's the only letter that doesn't appear in the periodic table of elements?,309,1.687,33,385915.2000000477,q,S,3722.0999999046326,,,,,391852.0,HRV,HRV_0280,2022-11-30 20:44:14
The U.S. Air Force,2,What current branch of the U.S. military was a corps of only 50 soldiers when World War I broke out?,161,1.631,34,391852.39999985695,t,W,5290.100000143051,399683.59999990463,403725.7000000477,4,987.3999998569489,406890.59999990463,HRV,HRV_0280,2022-11-30 20:44:14
Charles Babbage ,3,"What inventor of the Difference Engine once baked himself in an oven for five minutes, ""to see what would happen""?",192,0.906,35,406890.7000000477,q,S,3966.5999999046326,,,,,412291.0,HRV,HRV_0280,2022-11-30 20:44:14
Butterfly,3,The Admiral is which type of insect? ,89,1.32,36,412291.09999990463,p,K,4184.299999952316,,,,,418319.5,HRV,HRV_0280,2022-11-30 20:44:14
Orca (Killer Whale) ,7,Which is the largest species of dolphin? ,343,0.737,37,418319.59999990463,q,S,5312.200000047684,,,,,424901.0,HRV,HRV_0280,2022-11-30 20:44:14
Latex. This is known as the latex-fruit syndrome. ,1,Allergy to which material is associated with allergy to fruit such as papaya and banana? ,462,1.327,38,424901.0,t,W,6008.099999904633,433434.2999999523,437474.0,4,2065.7999999523163,441396.09999990463,HRV,HRV_0280,2022-11-30 20:44:14
Arkansas ,5,Where is the only active diamond mine in the U.S.?,320,1.139,39,441396.2000000477,t,W,3841.0,447758.0,451794.39999985695,4,1934.0,455408.59999990463,HRV,HRV_0280,2022-11-30 20:44:14
Bruce Springsteen's Born in the USA ,5,What was the first CD pressed for commerical release in the U.S.?,282,1.403,40,455408.7000000477,t,W,6562.599999904633,464501.2000000477,468536.0,4,1448.0999999046326,471924.7999999523,HRV,HRV_0280,2022-11-30 20:44:14
Avocados have twice the amount of potassium as bananas. ,2,Which fruit has more potassium than bananas?,455,0.909,41,471925.7999999523,q,S,3708.0999999046326,,,,,477074.89999985695,HRV,HRV_0280,2022-11-30 20:44:14
Cayenne pepper ,3,What spice is named for the capital of French Guiana? ,409,0.95,42,477075.0,q,S,5256.899999856949,,,,,483823.39999985695,HRV,HRV_0280,2022-11-30 20:44:14
It causes sour foods subsequently consumed to taste sweet. ,2,Why is the Synsepalum dulcificum berry called the miracle fruit?,464,0.626,43,483823.5,t,W,5340.0,491687.7000000477,495726.2000000477,4,1897.8999998569489,498779.7000000477,HRV,HRV_0280,2022-11-30 20:44:14
George VI,4,Who was the last British Monarch to also be an emperor?  ,381,1.295,44,498779.7000000477,q,S,6024.699999809265,,,,,506634.7999999523,HRV,HRV_0280,2022-11-30 20:44:14
Shoe sizes,6,"In Europe, but not the U.S., what are measured in ""Paris Points""?",59,1.777,45,506634.89999985695,q,S,5529.900000095367,,,,,514468.5,HRV,HRV_0280,2022-11-30 20:44:14
Aerie,4,What name is given to an eagle's nest?   ,235,1.412,46,514468.59999990463,t,W,3861.7000000476837,520855.5,524896.2000000477,4,1024.0,527875.399999857,HRV,HRV_0280,2022-11-30 20:44:14
Mexico ,5,"In what nation did the woven-yarn craft of ""God's eyes"" originate? ",65,1.646,47,527875.5,q,S,4998.200000047684,,,,,535046.399999857,HRV,HRV_0280,2022-11-30 20:44:14
James Buchanan ,2,Who was the only U.S. president never to be married?,383,1.357,48,535046.5,p,K,3211.2000000476837,,,,,540142.5,HRV,HRV_0280,2022-11-30 20:44:14
Canada,5,What's the only country to have hosted a Summer Olympics in which it didn't win a single medal?   ,308,1.728,49,540142.5999999046,t,W,5105.400000095367,547786.5999999046,551826.899999857,4,1483.4000000953674,555563.2999999523,HRV,HRV_0280,2022-11-30 20:44:14
Paris,4,"Student protests in which capital city inspired John Lennon's song  ""Revolution""? ",86,0.546,50,555563.399999857,q,S,5090.200000047684,,,,,561735.5,HRV,HRV_0280,2022-11-30 20:44:14
India,3,What's the only country outside Africa where lions still live in the wild?  ,307,0.903,51,561736.5,p,K,5673.200000047684,,,,,568847.2999999523,HRV,HRV_0280,2022-11-30 20:44:14
Gone with the Wind,3,The first swear word on the big screen was in what movie?,100,1.76,52,568847.5,p,K,3593.2999999523163,,,,,574738.399999857,HRV,HRV_0280,2022-11-30 20:44:14
The barrel of a gun,6,"According to Chairman Mao, ""political power grows out of"" what?",11,0.534,53,574738.5,t,W,3868.0999999046326,581139.7000000477,585183.5,4,944.2000000476837,587189.0999999046,HRV,HRV_0280,2022-11-30 20:44:14
Endeavour ,3,What is the name of the ship that carried Captain Cook to Australia?  ,208,1.155,54,587189.2000000477,q,S,3527.699999809265,,,,,592396.0,HRV,HRV_0280,2022-11-30 20:44:14
Bookkeeper,3,What is the only English word with three consecutive double letters?  ,209,0.608,55,592396.2000000477,q,S,3998.5999999046326,,,,,597533.2000000477,HRV,HRV_0280,2022-11-30 20:44:14
Coca-Cola,1,"""Project Kansas"" was the name for the top secret 1985 attempt to revamp what product?",416,1.616,56,597533.2999999523,q,S,5537.700000047684,,,,,605216.0999999046,HRV,HRV_0280,2022-11-30 20:44:14
