Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_AnswerPresent,C_WorthPresent,C_Worth,C_Worth_rt,C_TrialEnd,exp,subjectId,date
Adding olive juice,1,What turns a plain martini into a dirty martini?,440,1.231,12,194931.09999996424,p,K,6015.100000023842,,,,,202695.59999996424,HRV,HRV_0181,2022-11-30 18:25:57
State quarters ,4,What's been released five times a year from January 1999 to fall 2008?,300,0.586,13,202695.69999998808,t,W,4570.699999988079,209788.5,213798.89999997616,5,1915.300000011921,216829.59999996424,HRV,HRV_0181,2022-11-30 18:25:57
Giant squid,6,What is the largest creature without a backbone? ,203,1.423,14,216829.69999998808,t,W,3764.699999988079,223112.19999998808,227129.69999998808,5,2664.0,231739.30000001192,HRV,HRV_0181,2022-11-30 18:25:57
The Guinness Book of World Records,5,What did Ross and Norris McWhirter compile as a promotional giveaway in 1955? ,164,1.679,15,231739.5,t,W,5382.800000011921,239635.80000001192,243656.5,2,1961.5,247815.80000001192,HRV,HRV_0181,2022-11-30 18:25:57
Papillae,3,What are the bumps on the tongue that carry the taste buds called? ,137,0.929,16,247815.80000001192,t,W,4505.799999952316,254841.09999996424,258859.0,4,2214.699999988079,262527.59999996424,HRV,HRV_0181,2022-11-30 18:25:57
Dutch Oven,7,"What kind of ""oven"" is the official state cooking pot of Utah? ",220,0.661,17,262527.59999996424,t,W,4274.5,269328.39999997616,273342.8000000119,1,2242.899999976158,276761.5,HRV,HRV_0181,2022-11-30 18:25:57
Phosphorus,4,"What element did alchemist Hennig Brand discover in 1669 when, boiling his own urine in the hopes of making gold, he observed glowing fumes?",169,0.922,18,276761.5,t,W,7416.399999976158,286703.3000000119,290716.39999997616,5,2133.100000023842,294300.89999997616,HRV,HRV_0181,2022-11-30 18:25:57
Mouse,1,What is the most common mammal in the U.S.? ,205,0.661,19,294301.0,t,W,3332.800000011921,300153.0,304175.39999997616,5,2018.199999988079,307378.39999997616,HRV,HRV_0181,2022-11-30 18:25:57
Mickey Finn,2,What owner-bartender of Chicago's Lone Star Saloon was famous for his drug-laced drinks? ,241,1.744,20,307378.5,t,W,4927.199999988079,314837.3000000119,318851.1999999881,5,2318.100000023842,323442.5,HRV,HRV_0181,2022-11-30 18:25:57
"Third finger, left hand ",2,What part of his body did Keith Richards insure for a million pounds?,243,1.452,21,323442.59999996424,p,K,4703.100000023842,,,,,330126.1999999881,HRV,HRV_0181,2022-11-30 18:25:57
over 10 billion donuts. ,7,How many donuts are concumed in the US every year?,463,1.172,22,330126.3000000119,t,W,4850.699999988079,337500.8000000119,341518.89999997616,2,2114.600000023842,345320.09999996424,HRV,HRV_0181,2022-11-30 18:25:57
Columbia,5,What company introduced the first LP record albums?  ,155,0.791,23,345320.09999996424,t,W,2985.0,350837.3000000119,354850.89999997616,3,1982.6000000238419,358153.89999997616,HRV,HRV_0181,2022-11-30 18:25:57
George H.W. Bush ,4,"Who said: ""I'm the president of the United States and I'm not going to eat any more broccoli""? ",415,1.417,24,358153.89999997616,p,K,7751.100000023842,,,,,367849.1999999881,HRV,HRV_0181,2022-11-30 18:25:57
The nock,5,What slot on the back of an arrow's shaft keeps it on the bowstring? ,259,1.335,25,367849.3000000119,p,K,5784.099999964237,,,,,375495.5,HRV,HRV_0181,2022-11-30 18:25:57
" ""!"" ",7,"Eager to find out how his novel Les Miserables was being received, Victor Hugo sent a telegram to his publisher that read ""?"" What did his publisher reply?",35,0.963,26,375495.59999996424,t,W,7593.300000011921,385622.3000000119,389642.39999997616,4,2166.800000011921,393312.09999996424,HRV,HRV_0181,2022-11-30 18:25:57
Equal Employment Opportunity Commission ,6,"What federal agency, which targets workplace discrimination, was chaired by Clarence Thomas for most of the 1980s?",176,1.439,27,393312.09999996424,t,W,6896.5,402742.0,406749.0,3,1956.0999999642372,410666.8000000119,HRV,HRV_0181,2022-11-30 18:25:57
Texas,4,"What state's motto is ""friendship"" since that's supposed to have been the meaning of the state's Caddo Indian name?",263,0.856,28,410666.8000000119,t,W,7286.799999952316,420492.89999997616,424507.1999999881,5,2741.800000011921,428628.0,HRV,HRV_0181,2022-11-30 18:25:57
Kidnapping and killing the Lindbergh baby,7,For what crime was Bruno Hauptmann executed in 1936?,41,0.967,29,428628.09999996424,p,K,3932.5,,,,,434050.39999997616,HRV,HRV_0181,2022-11-30 18:25:57
"Gaslight Caf̩, Greenwich Village",3,Where did Bob Dylan first play in public? ,314,1.582,30,434050.39999997616,q,S,3278.5,,,,,439446.89999997616,HRV,HRV_0181,2022-11-30 18:25:57
Generals,1,Eleven U.S. presidents have been what before being elected?,36,0.881,31,439447.0,t,W,6873.300000011921,448844.1999999881,452880.09999996424,2,1472.7000000476837,455744.09999996424,HRV,HRV_0181,2022-11-30 18:25:57
What do women want? ,4,"What was the one question Sigmund Freud said he was unable to answer, despite 30 years of research?",291,1.256,32,455744.1999999881,t,W,5440.399999976158,463717.5,467736.6999999881,5,3687.600000023842,473204.3000000119,HRV,HRV_0181,2022-11-30 18:25:57
Blue,3,Lobster blood is what color?,73,0.857,33,473204.39999997616,p,K,3020.400000035763,,,,,477591.59999996424,HRV,HRV_0181,2022-11-30 18:25:57
Australia,6,What country has six sheep for every human? ,158,1.89,34,477591.59999996424,q,S,3704.600000023842,,,,,483715.39999997616,HRV,HRV_0181,2022-11-30 18:25:57
Lou Gehrig,1,"In 1934, five years before his retirement, who became the first athlete to appear on a Wheaties box? ",53,1.738,35,483715.39999997616,t,W,4748.699999988079,490987.09999996424,495001.39999997616,5,2295.199999988079,499556.0,HRV,HRV_0181,2022-11-30 18:25:57
Two of the seven cities of gold,1,What are Quivira and Cibola?  ,136,0.831,36,499556.0,t,W,3324.0,505412.6999999881,509427.5,5,1964.800000011921,512753.59999996424,HRV,HRV_0181,2022-11-30 18:25:57
Pen(n)sylvania ,5,What proper name is spelled unusually with a single 'n' both on the Liberty Bell and in the U.S. Constitution? ,249,1.932,37,512753.6999999881,,,,,,,,522282.1999999881,HRV,HRV_0181,2022-11-30 18:25:57
Robert Lincoln ,5,Who was the only person to be nearby at three different presidential assassinations? ,382,0.628,38,522282.3000000119,t,W,4390.0,529198.8999999762,533213.3000000119,5,2066.699999988079,536433.0999999642,HRV,HRV_0181,2022-11-30 18:25:57
Martin Luther King Jr. ,5,Who won the Nobel Peace Prize in 1964? ,386,0.729,39,536433.0999999642,q,S,3407.0,,,,,541114.1999999881,HRV,HRV_0181,2022-11-30 18:25:57
Ostrich,4,Which animal's eyes are bigger than its brain?   ,327,1.716,40,541114.3000000119,t,W,3925.599999964237,547562.1999999881,551575.8999999762,4,2072.199999988079,555901.8000000119,HRV,HRV_0181,2022-11-30 18:25:57
Turkey,1,Which animal was named for what was wrongly thought to be its country of origin? ,326,1.389,41,555901.8000000119,t,W,4337.899999976158,562774.1999999881,566788.3000000119,5,2411.699999988079,571111.0999999642,HRV,HRV_0181,2022-11-30 18:25:57
Temple Prostitute,3,"Anciently, what was the job description of a ""hierodule""?",21,0.699,42,571111.0999999642,t,W,4248.600000023842,577874.5,581894.5999999642,5,2281.300000011921,585398.1999999881,HRV,HRV_0181,2022-11-30 18:25:57
Andy Kaufman,6,Who was banned from Saturday Night Live by viewer phone vote in 1982? ,376,1.787,43,585398.3000000119,t,W,4584.899999976158,592499.6999999881,596516.1999999881,1,2219.600000023842,601052.8000000119,HRV,HRV_0181,2022-11-30 18:25:57
