Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
All in the Family ,1,"What's the only TV show to top the Nielsen ratings five seasons in a row, from 1972 to 1976?  ",311,0.999,63,305471.8999999985,q,S,2155.5,309135.8999999985,HRV,HRV_0033,2022-11-30 17:34:11
North Korea,4,"Until 2007, what was the only country in the world not to have registered it's on internet domain suffix, "".kp""?",120,1.969,64,309135.8999999985,q,S,2881.0,314496.3999999985,HRV,HRV_0033,2022-11-30 17:34:11
Abraham Lincoln ,3,"What president has three ""A's"" in his first name, each of which has a different sound? ",246,0.909,65,314496.5,p,K,4318.79999999702,320239.69999999553,HRV,HRV_0033,2022-11-30 17:34:11
Pepper and Mustard,3,What are the top two most popular spices in the world?,422,1.44,66,320239.69999999553,q,S,2257.5,324456.299999997,HRV,HRV_0033,2022-11-30 17:34:11
chickpeas,7,What is used to make hummus?,424,1.319,67,324456.299999997,p,K,2628.7000000029802,328919.799999997,HRV,HRV_0033,2022-11-30 17:34:11
Juvenile deliquent,2,What did popular author J.D. Salinger reveal the first two intials in his name to stand for?  ,163,0.985,68,328919.799999997,q,S,2672.60000000149,333087.69999999553,HRV,HRV_0033,2022-11-30 17:34:11
Two of the seven cities of gold,7,What are Quivira and Cibola?  ,136,0.582,69,333087.69999999553,q,S,1531.6000000014901,335711.69999999553,HRV,HRV_0033,2022-11-30 17:34:11
Tea leaves,2,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.598,70,335711.799999997,q,S,2050.10000000149,339871.69999999553,HRV,HRV_0033,2022-11-30 17:34:11
The paper clip,7,"""Gem"" is the trade name for the most common, three-loop design of what?",4,0.699,71,339871.69999999553,q,S,3321.0,344400.3999999985,HRV,HRV_0033,2022-11-30 17:34:11
The La Brea tar pits ,3,"A California Chumash Indian woman, who appears to have been killed by a blow to the head 9,000 years ago, is the only human ever to be found where?",7,1.773,72,344400.3999999985,q,S,3652.7999999970198,350335.8999999985,HRV,HRV_0033,2022-11-30 17:34:11
An otter,2,What animal lives in a holt? ,133,1.24,73,350336.0,q,S,2485.5,354576.1000000015,HRV,HRV_0033,2022-11-30 17:34:11
Molasses,5,"A two-million gallon tank of what substance exploded in Boston in 1919, resulting in 21 deaths?",10,0.656,74,354576.1000000015,p,K,4048.89999999851,359799.69999999553,HRV,HRV_0033,2022-11-30 17:34:11
The old-fashioned,7,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,1.583,75,359799.799999997,q,S,1708.3999999985099,363615.8999999985,HRV,HRV_0033,2022-11-30 17:34:11
citrus fruit (scurvy is caused by a lack of vitamin c),6,Sailors used to suffer from a horrible illness called scurvy. Which food prevents scurvy?,441,1.126,76,363616.0,p,K,3130.89999999851,368392.1000000015,HRV,HRV_0033,2022-11-30 17:34:11
George VI,2,Who was the last British Monarch to also be an emperor?  ,381,1.557,77,368392.1000000015,q,S,2071.7999999970198,372528.8999999985,HRV,HRV_0033,2022-11-30 17:34:11
Fiber is the gut bacteria's preferred fuel source. ,4,What food is most beneficial for your gut bacteria?,458,1.858,78,372528.8999999985,p,K,3060.60000000149,377959.69999999553,HRV,HRV_0033,2022-11-30 17:34:11
Chitty Chitty Bang Bang ,3,What was the only children's story ever published by James Bond creator Ian Fleming? ,292,0.874,79,377959.799999997,q,S,2509.8000000044703,381855.799999997,HRV,HRV_0033,2022-11-30 17:34:11
Mushrooms which have been exposed to light,5,What is the only non-animal natural source of vitamin D?,459,1.873,80,381855.799999997,q,S,3101.60000000149,387344.1000000015,HRV,HRV_0033,2022-11-30 17:34:11
Let's spend some time together,3,"In 1967, what did The Ed Sullivan Show force the Rolling Stones to sing instead of the title of their song ""Let's Spend the Night Together""?",54,1.786,81,387344.1000000015,q,S,3402.39999999851,393047.799999997,HRV,HRV_0033,2022-11-30 17:34:11
Tobacco,5,"In 2005, Bhutan became the first country to entirely ban what?",57,1.504,82,393047.799999997,q,S,2432.7000000029802,397504.19999999553,HRV,HRV_0033,2022-11-30 17:34:11
A red giant ,6,"What kind of enormous, cool star will our own sun become in five billion years? ",224,1.117,83,397504.19999999553,p,K,3673.2000000029802,402813.1000000015,HRV,HRV_0033,2022-11-30 17:34:11
"Gail Borden, Jr. ",3,Who invented condensed milk in 1856? ,414,1.223,84,402813.1000000015,q,S,2464.0999999940395,407008.1000000015,HRV,HRV_0033,2022-11-30 17:34:11
Woodrow Wilson,5,Which U.S. president's home was named Shadow Lawn?,356,1.763,85,407008.1000000015,q,S,2245.7999999970198,411527.8999999985,HRV,HRV_0033,2022-11-30 17:34:11
On a Jell-O box,6,"Where would you see the consumer warning ""Do not use fresh or frozen pineapple, kiwi, ginger-root, papaya, figs, or guava""?",411,1.811,86,411527.8999999985,q,S,3233.5,417096.1000000015,HRV,HRV_0033,2022-11-30 17:34:11
The Pope,1,"Currently, only the queen of Spain and Belgium and the grand duchess of Luxembourg hold the privlege of wearing white when they visit whom?",32,1.3,87,417096.1000000015,q,S,3286.6999999955297,422192.0,HRV,HRV_0033,2022-11-30 17:34:11
Claudius,1,Which Roman emperor had a speech impediment?  ,351,0.905,88,422192.0,q,S,2371.89999999851,425983.799999997,HRV,HRV_0033,2022-11-30 17:34:11
The dodo,3,"What is believed to have received its name from the Portuguese word for ""simpleton""? ",199,0.786,89,425983.799999997,q,S,2652.60000000149,429936.3999999985,HRV,HRV_0033,2022-11-30 17:34:11
Green Eggs and Ham,2,What 1960 classic originated when Bennett Cerf bet one of his authors that he couldn't write a book using only fifty words?,419,1.981,90,429936.3999999985,q,S,3169.2000000029802,435591.799999997,HRV,HRV_0033,2022-11-30 17:34:11
Phosphorus,2,"What element did alchemist Hennig Brand discover in 1669 when, boiling his own urine in the hopes of making gold, he observed glowing fumes?",169,1.991,91,435591.799999997,q,S,4891.80000000447,442991.799999997,HRV,HRV_0033,2022-11-30 17:34:11
New York,1,Which state has the zip code 12345?,354,1.271,92,442991.799999997,q,S,1882.3000000044703,446663.799999997,HRV,HRV_0033,2022-11-30 17:34:11
cheese ,4,What item of food holds the world record for being the most stolen item of food in the world?,444,1.46,93,446663.799999997,q,S,3769.7000000029802,452408.299999997,HRV,HRV_0033,2022-11-30 17:34:11
Crocodiles,4,"Which animals swallow large stones, which remain in their bellies and are thought to be used as ballasts for diving?",330,1.06,94,452408.3999999985,,,,461919.69999999553,HRV,HRV_0033,2022-11-30 17:34:11
Cricket,5,"What sport used the term ""home run"" long before baseball?  ",260,1.828,95,461919.69999999553,q,S,2968.7000000029802,467223.8999999985,HRV,HRV_0033,2022-11-30 17:34:11
San Francisco Bay ,6,"What bay is Otis Redding serenading in ""(Sittin' on) the Dock of the Bay""? ",142,1.83,96,467223.8999999985,q,S,2227.7000000029802,471791.69999999553,HRV,HRV_0033,2022-11-30 17:34:11
Pieces of Skylab fell there,4,"Why did the Shire of Esperance, in Western Australia, issue the United States a $400 fine for littering in 1979?",391,0.742,97,471791.799999997,q,S,1925.8999999985099,474967.8999999985,HRV,HRV_0033,2022-11-30 17:34:11
Temple Prostitute,3,"Anciently, what was the job description of a ""hierodule""?",21,1.258,98,474967.8999999985,q,S,2606.2000000029802,479344.0,HRV,HRV_0033,2022-11-30 17:34:11
popscicle,4,What food was invented by an 11 year old in 1905?,450,1.267,99,479344.0,q,S,1638.1000000014901,482760.0,HRV,HRV_0033,2022-11-30 17:34:11
Sic semper tyrannis ,3,What state motto of Virginia did John Wilkes Booth shout as he jumped from Lincoln's box to the stage of Ford's Theatre? ,262,1.681,100,482760.299999997,q,S,3230.10000000149,488191.799999997,HRV,HRV_0033,2022-11-30 17:34:11
Pancreas,3,In what organ of the body would you find the islets of Langerhans and the duct of Wirsung? ,66,0.664,101,488191.799999997,p,K,6584.70000000298,495954.1000000015,HRV,HRV_0033,2022-11-30 17:34:11
The Galapagos Islands ,3,What islands are home to most of the world's blue-footed boobies? ,216,1.677,102,495954.1000000015,p,K,5895.89999999851,504040.19999999553,HRV,HRV_0033,2022-11-30 17:34:11
Joeys,5,What are infant marsupials called?  ,135,0.662,103,504040.19999999553,p,K,2814.2000000029802,508024.69999999553,HRV,HRV_0033,2022-11-30 17:34:11
Radar,6,What was developed thanks to Christian Hulsmeyer's 1904 invention of the telemobiloscope?  ,275,1.012,104,508025.0,q,S,2546.2999999970198,512095.799999997,HRV,HRV_0033,2022-11-30 17:34:11
Bamboo ,1,What were the first modern Olympic pole vaulters' poles made of? ,296,0.554,105,512095.799999997,q,S,2082.2000000029802,515248.19999999553,HRV,HRV_0033,2022-11-30 17:34:11
Model train set,7,HO scale is the world's most popular size of what?,45,1.115,106,515248.19999999553,q,S,2339.60000000149,519215.799999997,HRV,HRV_0033,2022-11-30 17:34:11
Haddock,1,"If you ordered an Omelet Arnold Bennett, what fish would you find in it?",429,0.695,107,519215.8999999985,q,S,1638.5,522071.69999999553,HRV,HRV_0033,2022-11-30 17:34:11
Martin Luther King Jr. ,2,Who won the Nobel Peace Prize in 1964? ,386,0.568,108,522071.69999999553,q,S,2149.2000000029802,525305.1000000015,HRV,HRV_0033,2022-11-30 17:34:11
George H.W. Bush ,2,"Who said: ""I'm the president of the United States and I'm not going to eat any more broccoli""? ",415,1.936,109,525305.1999999955,q,S,2688.9000000059605,530448.1999999955,HRV,HRV_0033,2022-11-30 17:34:11
Jim Lovell,2,Alan Shepard was scheduled to command the ill-fated Apollo 13 before switching missions with what astronaut?,18,1.741,110,530448.1999999955,q,S,5244.10000000149,537944.0,HRV,HRV_0033,2022-11-30 17:34:11
"the white flesh that houses the seeds, known as the placenta",5,What is the hottest part of a chili?,432,1.328,111,537944.0,p,K,2731.7999999970198,542519.799999997,HRV,HRV_0033,2022-11-30 17:34:11
Sugar-sweetened beverages are likely the most fattening becaause they are not registered as consumed calories. ,5,What is the most fattening product in the modern diet?,457,0.729,112,542519.799999997,q,S,3146.3000000044703,546911.6999999955,HRV,HRV_0033,2022-11-30 17:34:11
Blue,2,Lobster blood is what color?,73,0.784,113,546911.799999997,q,S,2754.7000000029802,550968.1000000015,HRV,HRV_0033,2022-11-30 17:34:11
Bolivia,7,"Of all the countries named for a person, which country is named for the person who lived most recently?",75,1.473,114,550968.1000000015,q,S,3179.2999999970198,556135.8999999985,HRV,HRV_0033,2022-11-30 17:34:11
Smoke,4,"in 1908, New York City passed the Sullivan Ordinance which made it illegal for women to do what in public?",52,0.561,115,556135.8999999985,q,S,2770.39999999851,559988.1999999955,HRV,HRV_0033,2022-11-30 17:34:11
Death,3,"In ancient Egypt, what was the penalty for killing a cat?",58,0.657,116,559988.1999999955,q,S,1690.9000000059605,562847.799999997,HRV,HRV_0033,2022-11-30 17:34:11
Equal Employment Opportunity Commission ,3,"What federal agency, which targets workplace discrimination, was chaired by Clarence Thomas for most of the 1980s?",176,0.826,117,562847.799999997,q,S,4466.89999999851,568656.0,HRV,HRV_0033,2022-11-30 17:34:11
The Super Bowl ,7,What rubber Wham-O toy inspired the name of one of the world's largest sporting events? ,255,1.862,118,568656.0,q,S,3003.2999999970198,574031.8999999985,HRV,HRV_0033,2022-11-30 17:34:11
Marriage,1,Gamophobia is the fear of what?,42,1.257,119,574031.8999999985,q,S,2315.7999999970198,578119.799999997,HRV,HRV_0033,2022-11-30 17:34:11
Butterfly,5,The Admiral is which type of insect? ,89,1.372,120,578119.799999997,q,S,2812.3000000044703,582823.6999999955,HRV,HRV_0033,2022-11-30 17:34:11
Sunrise or sunset,1,"When is the optical phenomenon called a ""green flash"" or ""green ray"" visible?  ",313,1.919,121,582823.799999997,p,K,3133.39999999851,588383.8999999985,HRV,HRV_0033,2022-11-30 17:34:11
Columbia,3,What company introduced the first LP record albums?  ,155,1.386,122,588383.8999999985,q,S,1747.0,592031.799999997,HRV,HRV_0033,2022-11-30 17:34:11
over 10 billion donuts. ,7,How many donuts are concumed in the US every year?,463,0.954,123,592031.799999997,q,S,2565.89999999851,596063.8999999985,HRV,HRV_0033,2022-11-30 17:34:11
Honda's Civic,5,"After Toyota's Corolla, what coupe introduced in 1972 is the second oldest Japanese car model still on the market?",17,1.144,124,596063.8999999985,q,S,2408.89999999851,600128.0,HRV,HRV_0033,2022-11-30 17:34:11
