Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Marriage,5,Gamophobia is the fear of what?,42,1.177,42,231626.5,q,S,2913.7999999970198,236243.5,HRV,HRV_0240,2022-11-30 19:17:11
Broccoli! ,1,Whice vegeteable has more vitamin C than an orange and as much calcium as whole milk?,456,1.743,43,236243.5,q,S,4950.29999999702,243450.79999999702,HRV,HRV_0240,2022-11-30 19:17:11
The old-fashioned,6,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,0.885,44,243450.8999999985,q,S,5182.70000000298,250046.3999999985,HRV,HRV_0240,2022-11-30 19:17:11
The Blair Witch Project,7,"What 1990's movie was filmed on a budget of $60,000 but grossed over $100 million? ",125,1.111,45,250046.3999999985,q,S,4906.89999999851,256579.0,HRV,HRV_0240,2022-11-30 19:17:11
Genetics,2,Har Gobind Khorana won the 1968 Nobel Prize for Medicine for research into what?,44,1.935,46,256579.1000000015,q,S,2739.60000000149,261780.20000000298,HRV,HRV_0240,2022-11-30 19:17:11
Delaware,2,"Excepting Alaska and Louisiana, what US state is divided into the fewest counties, with only three?",38,1.544,47,261780.29999999702,q,S,4506.10000000149,268349.1000000015,HRV,HRV_0240,2022-11-30 19:17:11
Ripe cranerries bounce when dropped on the ground,7,How do farmers test whether cranberries are ripe?,452,1.083,48,268349.1000000015,q,S,2918.39999999851,272876.799999997,HRV,HRV_0240,2022-11-30 19:17:11
A paper clip,1,"In 1849, Walter Hunt received a patent for turning a single piece of wire into what?",49,0.634,49,272876.8999999985,q,S,3898.5,277928.0,HRV,HRV_0240,2022-11-30 19:17:11
Draw,2,What does a screever do on a sidewalk? ,167,1.354,50,277928.0,q,S,2470.2999999970198,282267.5,HRV,HRV_0240,2022-11-30 19:17:11
Arkansas ,2,Where is the only active diamond mine in the U.S.?,320,1.173,51,282267.5,q,S,2156.60000000149,286114.5,HRV,HRV_0240,2022-11-30 19:17:11
Plumbing,3,"What common English word derives from the Latin for ""lead"", for the Roman practice of making water pipes out of lead?",153,0.789,52,286114.5,q,S,5297.29999999702,292735.3999999985,HRV,HRV_0240,2022-11-30 19:17:11
Pinko,1,What five-letter word did Time magazine coin in 1926 to refer to left-leaners? ,177,1.129,53,292735.3999999985,q,S,5013.89999999851,299408.3999999985,HRV,HRV_0240,2022-11-30 19:17:11
The sky,7,The Linke Scale is used to measure the blueness of what?,101,0.56,54,299408.3999999985,q,S,5007.20000000298,305499.8999999985,HRV,HRV_0240,2022-11-30 19:17:11
Woodrow Wilson,6,Which U.S. president's home was named Shadow Lawn?,356,0.628,55,305500.0,q,S,3268.89999999851,309934.3999999985,HRV,HRV_0240,2022-11-30 19:17:11
"Gail Borden, Jr. ",5,Who invented condensed milk in 1856? ,414,0.996,56,309934.3999999985,q,S,1690.8000000044703,313139.299999997,HRV,HRV_0240,2022-11-30 19:17:11
The Guinness Book of World Records,7,What did Ross and Norris McWhirter compile as a promotional giveaway in 1955? ,164,0.859,57,313139.3999999985,q,S,2610.60000000149,317121.5,HRV,HRV_0240,2022-11-30 19:17:11
San Fancisco,5,"""Dear Abby"" first appeared in a newspaper of what city?",2,0.774,58,317121.5,q,S,2007.2999999970198,320427.700000003,HRV,HRV_0240,2022-11-30 19:17:11
Sixteenth,2,Which Constitutional Amendment deals with the income tax? ,336,1.406,59,320427.799999997,q,S,2024.0,324376.0,HRV,HRV_0240,2022-11-30 19:17:11
Rod Serling ,6,What famed TV personality wrote the screenplay for 1968's Planet of the Apes? ,175,0.98,60,324376.0,q,S,3097.7999999970198,328966.200000003,HRV,HRV_0240,2022-11-30 19:17:11
Smurfette,6,"Who did Gargamel create using ingredients like crocodile tears, the tip of an adder's tongue and a hard stone for a heart?",364,0.571,61,328966.200000003,q,S,5387.5,335452.6000000015,HRV,HRV_0240,2022-11-30 19:17:11
The names of the Great Lakes ,5,"What are you trying to remember if you use the mnemonic ""HOMES""?  ",138,1.01,62,335452.700000003,q,S,4279.89999999851,341270.0,HRV,HRV_0240,2022-11-30 19:17:11
"the white flesh that houses the seeds, known as the placenta",5,What is the hottest part of a chili?,432,1.982,63,341270.0,q,S,3573.5,347363.6000000015,HRV,HRV_0240,2022-11-30 19:17:11
Mountain Dew,4,"What was first marketed with hillbilly-themed advertising, since its name is a euphemism for moonshine?",421,0.814,64,347363.6000000015,q,S,7011.79999999702,355719.200000003,HRV,HRV_0240,2022-11-30 19:17:11
Violin,2,What instrument was invented to sound like a human singing? ,189,1.526,65,355719.200000003,q,S,5268.0,363053.8999999985,HRV,HRV_0240,2022-11-30 19:17:11
Avocados have twice the amount of potassium as bananas. ,4,Which fruit has more potassium than bananas?,455,0.939,66,363053.8999999985,q,S,2013.5,366531.8999999985,HRV,HRV_0240,2022-11-30 19:17:11
Escape,7,"What word is the actual title of the 1979 hit usually called ""The Pina Colada Song""?   ",299,1.897,67,366532.200000003,q,S,6504.19999999553,375466.0,HRV,HRV_0240,2022-11-30 19:17:11
Haddock,6,"If you ordered an Omelet Arnold Bennett, what fish would you find in it?",429,1.084,68,375466.0,q,S,4935.5,382010.0,HRV,HRV_0240,2022-11-30 19:17:11
It sits beside the Finger Lakes ,3,"Why is Oneida Lake, near Syracuse, New York, sometimes called ""the thumb""?",393,1.713,69,382010.1000000015,q,S,4262.5,388518.299999997,HRV,HRV_0240,2022-11-30 19:17:11
Ronin,2,"What Japanese word for ""wave person"" refers to a masterless samurai?  ",219,1.069,70,388518.3999999985,q,S,2907.2000000029802,393022.799999997,HRV,HRV_0240,2022-11-30 19:17:11
Mexico ,3,"In what nation did the woven-yarn craft of ""God's eyes"" originate? ",65,0.646,71,393022.8999999985,q,S,4477.80000000447,398686.0,HRV,HRV_0240,2022-11-30 19:17:11
The Millenium Falcon ,4,"What could be built by the largest Lego set ever sold, a 5195-piece monstrosity? ",156,0.696,72,398686.0,q,S,4692.39999999851,404598.700000003,HRV,HRV_0240,2022-11-30 19:17:11
Throat,2,Where in the human body is the only bone that is not jointed to another?  ,317,0.948,73,404598.700000003,q,S,4927.5,410986.5,HRV,HRV_0240,2022-11-30 19:17:11
The I Ching,4,"Pink Floyd's ""Chapter 24"" was inspired by what literary work?",80,0.92,74,410986.6000000015,q,S,7032.5,419464.5,HRV,HRV_0240,2022-11-30 19:17:11
Eisenhower ,4,Who was president when the first U.S. presidential news conference was filmed for TV?,378,1.055,75,419464.5,q,S,3738.60000000149,424784.1000000015,HRV,HRV_0240,2022-11-30 19:17:11
Asparagus,5,what vegetable loses its flavour the quickest?,451,0.943,76,424784.1000000015,q,S,1808.6999999955297,428065.700000003,HRV,HRV_0240,2022-11-30 19:17:11
On a Jell-O box,3,"Where would you see the consumer warning ""Do not use fresh or frozen pineapple, kiwi, ginger-root, papaya, figs, or guava""?",411,1.164,77,428065.799999997,q,S,6175.20000000298,435931.6000000015,HRV,HRV_0240,2022-11-30 19:17:11
The Chrysler Building ,1,What skyscraper's exterior ornaments include radiator caps on the thirty-first floor and hood ornament eagles on the sixty-first floor?,258,1.069,78,435931.6000000015,,,,445448.299999997,HRV,HRV_0240,2022-11-30 19:17:11
Love Me Do ,1,What was The Beatles's first song to hit the UK charts?,280,0.568,79,445448.299999997,q,S,2678.5,449213.299999997,HRV,HRV_0240,2022-11-30 19:17:11
Ear ,6,"The pinna is the outer, visible part of what?",103,0.94,80,449213.299999997,q,S,2604.5,453283.6000000015,HRV,HRV_0240,2022-11-30 19:17:11
Utah,1,"What US state advertised ""The Greatest Snow on Earth"" on its license plates? ",273,1.599,81,453283.6000000015,q,S,3460.5,458856.799999997,HRV,HRV_0240,2022-11-30 19:17:11
Jim Lovell,5,Alan Shepard was scheduled to command the ill-fated Apollo 13 before switching missions with what astronaut?,18,1.203,82,458856.799999997,q,S,4187.30000000447,464766.8999999985,HRV,HRV_0240,2022-11-30 19:17:11
Orca (Killer Whale) ,2,Which is the largest species of dolphin? ,343,1.64,83,464766.8999999985,q,S,1889.1000000014901,468819.3999999985,HRV,HRV_0240,2022-11-30 19:17:11
Espresso,1,The Italian government regulates the price of what beverage?,399,0.673,84,468819.3999999985,q,S,2293.89999999851,472315.3999999985,HRV,HRV_0240,2022-11-30 19:17:11
Owl,2,"Which animal has tubular shaped eyeballs, which therefore cannot move?  ",325,1.438,85,472315.3999999985,q,S,3340.89999999851,477619.1000000015,HRV,HRV_0240,2022-11-30 19:17:11
The popsicle,6,Which popular treat was invented by an 11-year-old in California? ,413,1.059,86,477619.1000000015,q,S,2613.89999999851,481807.799999997,HRV,HRV_0240,2022-11-30 19:17:11
Theodore Roosevelt ,2,"What former president coined the phrase ""lunatic fringe"" to refer to the wackos in his own reform movement?",178,0.773,87,481807.799999997,q,S,5892.30000000447,489005.200000003,HRV,HRV_0240,2022-11-30 19:17:11
Fiber is the gut bacteria's preferred fuel source. ,3,What food is most beneficial for your gut bacteria?,458,0.762,88,489005.200000003,q,S,2178.39999999851,492466.799999997,HRV,HRV_0240,2022-11-30 19:17:11
Avocado,4,Pet parrots can eat most human foods except chocolate and which pitted food?  ,398,0.826,89,492466.799999997,q,S,3222.9000000059605,497037.700000003,HRV,HRV_0240,2022-11-30 19:17:11
Green Eggs and Ham,6,What 1960 classic originated when Bennett Cerf bet one of his authors that he couldn't write a book using only fifty words?,419,1.241,90,497037.700000003,q,S,8260.79999999702,507061.0,HRV,HRV_0240,2022-11-30 19:17:11
Mickey Finn,6,What owner-bartender of Chicago's Lone Star Saloon was famous for his drug-laced drinks? ,241,1.957,91,507061.0,q,S,7792.5,517321.3999999985,HRV,HRV_0240,2022-11-30 19:17:11
honey,6,Which is the only food that can never go off or go bad?,442,1.677,92,517321.3999999985,q,S,1539.6000000014901,521063.200000003,HRV,HRV_0240,2022-11-30 19:17:11
School buses were painted yellow,3,A conference on safety held at Columbia University's Teacher College in 1939 led to what change? ,9,1.228,93,521063.200000003,q,S,6968.39999999851,529770.200000003,HRV,HRV_0240,2022-11-30 19:17:11
Louisiana's,7,What U.S. state's civil law is most closely based on the Napoleonic Code?  ,272,1.899,94,529770.200000003,q,S,2784.5999999940395,534977.5,HRV,HRV_0240,2022-11-30 19:17:11
60 fragments per 100 gram ,5,What amount of insects does the FDA allow in chocolate,453,0.544,95,534977.6000000015,q,S,2476.6999999955297,538534.6000000015,HRV,HRV_0240,2022-11-30 19:17:11
Uncle Tom's Cabin ,6,What was the first American novel to sell one million copies? ,281,1.836,96,538534.700000003,q,S,1795.6999999955297,542696.0,HRV,HRV_0240,2022-11-30 19:17:11
Midnight Cowboy ,4,What was the only X-rated film to win the Academy Award for Best Picture?  ,293,0.619,97,542696.1000000015,q,S,2736.89999999851,546575.0,HRV,HRV_0240,2022-11-30 19:17:11
Thomas Nast ,5,Which cartoonist is famous for creating the popular image of Santa Claus? ,333,1.513,98,546575.1000000015,q,S,2290.0,550902.700000003,HRV,HRV_0240,2022-11-30 19:17:11
Robert Lincoln ,1,Who was the only person to be nearby at three different presidential assassinations? ,382,0.794,99,550902.799999997,q,S,2964.2000000029802,555189.0,HRV,HRV_0240,2022-11-30 19:17:11
Silicon,3,What element is combined with oxygen to make up the mineral quartz?,269,1.853,100,555189.0,q,S,2662.39999999851,560225.299999997,HRV,HRV_0240,2022-11-30 19:17:11
Near Alaska,3,The fictional nation of Brobdingnag from Gulliver's Travels is presumed to be where?,98,1.002,101,560225.299999997,q,S,3148.7000000029802,564896.8999999985,HRV,HRV_0240,2022-11-30 19:17:11
Dragees,4,"What are the sugared almonds, traditionally thrown over the bride and groom at a wedding, called?",430,0.712,102,564897.0,q,S,3313.89999999851,569445.700000003,HRV,HRV_0240,2022-11-30 19:17:11
Every jar of peanut butter must be at least 90% peanuts,5,What percentage of peanuts is found in a standard jar of peanut butter?,423,1.21,103,569445.700000003,q,S,2008.2999999970198,573204.8999999985,HRV,HRV_0240,2022-11-30 19:17:11
Honey,4,"What food, still edible, was found by archaeologists in the tombs of Egyptian pharaohs? ",402,0.867,104,573205.200000003,q,S,3285.89999999851,577890.8999999985,HRV,HRV_0240,2022-11-30 19:17:11
Everything ,4,Pantophobia is the fear of what?,79,1.519,105,577890.8999999985,q,S,2728.89999999851,582664.0,HRV,HRV_0240,2022-11-30 19:17:11
Xanadu ,3,What 1980 film is named for the legendary square-shaped capital of Kublai Khan? ,123,0.933,106,582664.0,q,S,3469.7000000029802,587589.299999997,HRV,HRV_0240,2022-11-30 19:17:11
Harmonica,4,"What's sometimes called a ""licking stick"" or a ""tin sandwich""?  ",301,0.505,107,587589.299999997,q,S,3257.60000000149,591880.3999999985,HRV,HRV_0240,2022-11-30 19:17:11
Sudan,5,"Though an eleven-year ceasefire held from 1972 to 1983, what African country has been embroiled in a civil war since 1955?",115,1.365,108,591880.6000000015,q,S,5103.0,598877.700000003,HRV,HRV_0240,2022-11-30 19:17:11
Odor Eaters ,1,What product did Herbert Lapidus invent in 1974 by impregnanting latex rubber with coconut charcoal?,248,1.672,109,598877.799999997,,,,608404.700000003,HRV,HRV_0240,2022-11-30 19:17:11
