Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Joan of Arc's ,6,"Whose remains were thrown in the Seine River on May 30, 1431? ",389,1.519,32,173089.0,q,S,2146.5,177256.89999997616,HRV,HRV_0062,2022-11-30 17:48:27
Columbia,1,What company introduced the first LP record albums?  ,155,0.831,33,177256.89999997616,q,S,4544.700000047684,183145.10000002384,HRV,HRV_0062,2022-11-30 17:48:27
A sneeze,1,The air expelled from what can travel at 100 mph?,90,1.007,34,183145.10000002384,q,S,4089.199999988079,188744.0,HRV,HRV_0062,2022-11-30 17:48:27
Westminster Kennel Club dog show ,7,What is the second oldest continuously held American sporting event?  ,214,1.07,35,188744.0,p,K,5037.5,195359.89999997616,HRV,HRV_0062,2022-11-30 17:48:27
Kayak,3,An umiak is a larger version of what? ,20,0.936,36,195360.0,q,S,1841.199999988079,198648.80000001192,HRV,HRV_0062,2022-11-30 17:48:27
India,1,What's the only country outside Africa where lions still live in the wild?  ,307,1.481,37,198648.80000001192,q,S,2071.699999988079,202713.5,HRV,HRV_0062,2022-11-30 17:48:27
A red giant ,1,"What kind of enormous, cool star will our own sun become in five billion years? ",224,1.741,38,202713.5,q,S,1864.8999999761581,206825.39999997616,HRV,HRV_0062,2022-11-30 17:48:27
Cockroach,1,What animal can live up to a week without its head?,131,0.655,39,206825.39999997616,q,S,4925.700000047684,212913.19999998808,HRV,HRV_0062,2022-11-30 17:48:27
Cadabra.com ,2,What was the magical original name of the online bookstore that changed its name in 1995 to Amazon.com?,287,1.601,40,212913.19999998808,q,S,4703.100000023842,219729.19999998808,HRV,HRV_0062,2022-11-30 17:48:27
"the Red Hot Chili Peppers, followed closely by Meatloaf",7,Some bands share a name with a food. Which band named after a foodstuff has sold the most records?,439,0.552,41,219729.19999998808,q,S,3991.800000011921,224777.19999998808,HRV,HRV_0062,2022-11-30 17:48:27
Excalibur,1,"According to Thomas Malory, Sir Bedivere's last knightly act is to return what to a lake?",14,1.662,42,224777.19999998808,q,S,2228.800000011921,229175.69999998808,HRV,HRV_0062,2022-11-30 17:48:27
Bookkeeper,7,What is the only English word with three consecutive double letters?  ,209,1.498,43,229175.69999998808,q,S,3129.400000035763,234313.5,HRV,HRV_0062,2022-11-30 17:48:27
Thrust,4,What term for a rocket's propulsive force is calculated by multiplying its exhaust velocity by the burn rate of its fuel?,265,1.249,44,234313.5,q,S,3011.399999976158,239089.0,HRV,HRV_0062,2022-11-30 17:48:27
Ampersand (&),5,"What began as a ligature of the letters ""e"" and ""t""?",144,1.706,45,239089.0,q,S,2466.899999976158,243777.0,HRV,HRV_0062,2022-11-30 17:48:27
The barrel of a gun,6,"According to Chairman Mao, ""political power grows out of"" what?",11,0.706,46,243777.10000002384,q,S,5323.899999976158,250320.60000002384,HRV,HRV_0062,2022-11-30 17:48:27
Theodore Roosevelt ,6,"What former president coined the phrase ""lunatic fringe"" to refer to the wackos in his own reform movement?",178,1.887,47,250320.60000002384,q,S,4332.099999964237,257040.80000001192,HRV,HRV_0062,2022-11-30 17:48:27
Lava lamp ,6,What was first made by suspending paraffin in a solution of water and antifreeze? ,276,1.902,48,257040.80000001192,q,S,2946.099999964237,262393.0,HRV,HRV_0062,2022-11-30 17:48:27
Endeavour ,1,What is the name of the ship that carried Captain Cook to Australia?  ,208,1.715,49,262393.0,q,S,4185.600000023842,268800.5,HRV,HRV_0062,2022-11-30 17:48:27
citrus fruit (scurvy is caused by a lack of vitamin c),3,Sailors used to suffer from a horrible illness called scurvy. Which food prevents scurvy?,441,0.687,50,268800.5,p,K,4757.300000011921,274753.0,HRV,HRV_0062,2022-11-30 17:48:27
On Christ's crucifix ,4,"Where did the abbreviation ""INRI"" traditionally appear? ",315,1.167,51,274753.10000002384,q,S,5783.599999964237,282208.10000002384,HRV,HRV_0062,2022-11-30 17:48:27
"Portland, Oregon",4,What city at the intersection of I-5 and I-84 is home to America's most courteous drivers according to a 2007 study? ,146,0.928,52,282208.10000002384,q,S,2906.599999964237,286545.0,HRV,HRV_0062,2022-11-30 17:48:27
Condoleeza (con dolcezza) Rice ,6,"Whose unusual first name is derived from an Italian musical term for ""with sweetness""? ",390,0.775,53,286545.0,q,S,1909.699999988079,289736.60000002384,HRV,HRV_0062,2022-11-30 17:48:27
Asparagus,6,what vegetable loses its flavour the quickest?,451,1.344,54,289736.6999999881,q,S,4478.699999988079,296072.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
Zinfindel,1,"What grape, used to make a popular California wine, is called Primitivo in Europe?  ",403,1.179,55,296072.6999999881,q,S,3237.800000011921,301000.0,HRV,HRV_0062,2022-11-30 17:48:27
Apple sauce,6,What was the first food eaten in space?,435,0.856,56,301000.0,q,S,5080.300000011921,307448.5,HRV,HRV_0062,2022-11-30 17:48:27
Vietnam,5,"In what country did the domesticated ""potbellied pig"" originate?",61,0.602,57,307448.5,p,K,5049.899999976158,313608.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
Gabriele Falloppio ,2,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,217,0.557,58,313608.6999999881,q,S,5257.5,319927.60000002384,HRV,HRV_0062,2022-11-30 17:48:27
It causes sour foods subsequently consumed to taste sweet. ,6,Why is the Synsepalum dulcificum berry called the miracle fruit?,464,0.739,59,319927.60000002384,q,S,2979.599999964237,324153.3000000119,HRV,HRV_0062,2022-11-30 17:48:27
Pet Rocks,2,What imports from a Baja California beach made Gary Drahl a millionaire in late 1975?,186,0.857,60,324153.3000000119,q,S,2138.800000011921,327664.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
Phosphorus,3,"What element did alchemist Hennig Brand discover in 1669 when, boiling his own urine in the hopes of making gold, he observed glowing fumes?",169,0.74,61,327664.6999999881,q,S,3439.300000011921,332351.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
Ginseng ,6,"What plant takes its name for the Chinese words for ""man root""? ",245,0.759,62,332351.6999999881,q,S,2197.5,335823.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
Brigham Young University,7,What is the most sober school according to The Princeton Review? ,206,1.776,63,335823.6999999881,q,S,1932.300000011921,340040.10000002384,HRV,HRV_0062,2022-11-30 17:48:27
"Gail Borden, Jr. ",4,Who invented condensed milk in 1856? ,414,1.234,64,340040.10000002384,q,S,1996.0999999642372,343777.10000002384,HRV,HRV_0062,2022-11-30 17:48:27
Medicine,7,What industry uses 20% of China's harvested plants?  ,188,1.341,65,343777.10000002384,q,S,4320.099999964237,349945.3000000119,HRV,HRV_0062,2022-11-30 17:48:27
Choking on food,1,"Each year, approximately 125 people die of what? ",417,0.818,66,349945.3000000119,q,S,2054.699999988079,353329.60000002384,HRV,HRV_0062,2022-11-30 17:48:27
The names of the Great Lakes ,7,"What are you trying to remember if you use the mnemonic ""HOMES""?  ",138,1.398,67,353329.60000002384,q,S,3288.199999988079,358521.0,HRV,HRV_0062,2022-11-30 17:48:27
Haricot beans,5,Baked beans are made from what type of bean?,443,1.225,68,358521.10000002384,p,K,3923.7999999523163,364177.1999999881,HRV,HRV_0062,2022-11-30 17:48:27
spiced ham,2,What two words were combined to make the word Spam?,426,0.704,69,364177.1999999881,q,S,8050.5,373439.60000002384,HRV,HRV_0062,2022-11-30 17:48:27
Eric the Red,5,"According to Norse sagas, who gave Greenland its misleading name in order to attract settlers? ",12,1.417,70,373439.60000002384,q,S,3247.199999988079,378617.5,HRV,HRV_0062,2022-11-30 17:48:27
A wiki,3,"What kind of information resource takes its name from a Hawaiian word for ""quick""? ",225,1.246,71,378617.60000002384,q,S,5296.899999976158,385663.89999997616,HRV,HRV_0062,2022-11-30 17:48:27
The Pope,7,"Currently, only the queen of Spain and Belgium and the grand duchess of Luxembourg hold the privlege of wearing white when they visit whom?",32,1.523,72,385664.0,q,S,4002.0,391697.10000002384,HRV,HRV_0062,2022-11-30 17:48:27
a spit,1,"If something is described as rotisserie, what has it been cooked on?",428,0.78,73,391697.10000002384,p,K,7025.399999976158,400008.60000002384,HRV,HRV_0062,2022-11-30 17:48:27
The Ritz (Hotel),6,"F. Scott Fitzgerald wrote a famous short story about ""A Diamond as Big as"" what New York landmark?",39,1.251,74,400008.60000002384,,,,409519.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
The Atlas,1,"The U.S.'s first successful ICBM was what rocket named for a Titan of Greek myth, later used to launch John Glenn into orbit?",107,1.496,75,409519.6999999881,q,S,2064.100000023842,413585.0,HRV,HRV_0062,2022-11-30 17:48:27
Pumpkin,4,Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?,360,1.62,76,413585.0,q,S,1951.5,417665.1999999881,HRV,HRV_0062,2022-11-30 17:48:27
honey,6,Which is the only food that can never go off or go bad?,442,1.742,77,417665.3000000119,q,S,2459.0,422368.8000000119,HRV,HRV_0062,2022-11-30 17:48:27
Sapphire,3,What type of stone is referred to as the Star of India?  ,270,1.932,78,422368.8000000119,q,S,2642.800000011921,427448.89999997616,HRV,HRV_0062,2022-11-30 17:48:27
Molasses,4,"A two-million gallon tank of what substance exploded in Boston in 1919, resulting in 21 deaths?",10,0.76,79,427448.89999997616,q,S,2907.2000000476837,431624.39999997616,HRV,HRV_0062,2022-11-30 17:48:27
I'm a Believer ,6,What Monkees number one hit was written by a young Neil Diamond? ,233,0.78,80,431624.39999997616,p,K,3265.800000011921,436175.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
Cayenne pepper ,7,What spice is named for the capital of French Guiana? ,409,1.777,81,436175.6999999881,q,S,2512.699999988079,440975.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
Captain Cook ,2,"Who christened Hawaii ""the Sandwich Islands"" in 1778?  ",363,0.95,82,440975.6999999881,q,S,1754.4000000357628,444184.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
The paper clip,4,"""Gem"" is the trade name for the most common, three-loop design of what?",4,0.648,83,444184.6999999881,q,S,2467.600000023842,447808.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
Marriage,5,Gamophobia is the fear of what?,42,1.855,84,447808.8000000119,q,S,2244.399999976158,452415.8000000119,HRV,HRV_0062,2022-11-30 17:48:27
Boston Tea Party,2,"The Dartmouth, the Eleanor,  and the Beaver were the three ships on which what famous event from American history occurred?",94,0.829,85,452415.8000000119,q,S,2256.099999964237,456008.8000000119,HRV,HRV_0062,2022-11-30 17:48:27
Adam,2,What did Coleco name its 1983 home computer in the hope that it would take a bit out of Apple's sales?,162,1.255,86,456008.8000000119,q,S,2481.199999988079,460248.39999997616,HRV,HRV_0062,2022-11-30 17:48:27
Pieces of Skylab fell there,3,"Why did the Shire of Esperance, in Western Australia, issue the United States a $400 fine for littering in 1979?",391,1.876,87,460248.39999997616,q,S,3704.600000023842,466336.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
The popsicle,4,Which popular treat was invented by an 11-year-old in California? ,413,0.779,88,466336.6999999881,q,S,3677.5,471304.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
Mushrooms which have been exposed to light,2,What is the only non-animal natural source of vitamin D?,459,1.551,89,471304.6999999881,q,S,3342.300000011921,476705.3000000119,HRV,HRV_0062,2022-11-30 17:48:27
Belgium,6,Where were French fries invented?,437,1.334,90,476705.39999997616,q,S,2337.300000011921,480880.5,HRV,HRV_0062,2022-11-30 17:48:27
Sixteenth,5,Which Constitutional Amendment deals with the income tax? ,336,0.545,91,480880.5,q,S,2368.399999976158,484305.39999997616,HRV,HRV_0062,2022-11-30 17:48:27
Kidnapping and killing the Lindbergh baby,1,For what crime was Bruno Hauptmann executed in 1936?,41,1.414,92,484305.39999997616,q,S,1941.1000000238419,488169.3000000119,HRV,HRV_0062,2022-11-30 17:48:27
Yellow,4,What color is insect blood? ,150,1.661,93,488169.3000000119,p,K,4913.300000011921,495249.10000002384,HRV,HRV_0062,2022-11-30 17:48:27
The crocodile,1,The Egyptian plover is a bird best known for its symbiotic relationship with what host animal?,95,1.633,94,495249.1999999881,q,S,4009.600000023842,501399.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
Turkey,7,Which animal was named for what was wrongly thought to be its country of origin? ,326,1.972,95,501399.6999999881,q,S,2627.0,506503.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
American Pie,7,What was the name of the plane Buddy Holly died in?  ,289,0.894,96,506503.8000000119,q,S,3273.800000011921,511177.10000002384,HRV,HRV_0062,2022-11-30 17:48:27
Plumbing,5,"What common English word derives from the Latin for ""lead"", for the Roman practice of making water pipes out of lead?",153,1.626,97,511177.10000002384,q,S,1703.2999999523163,515016.3000000119,HRV,HRV_0062,2022-11-30 17:48:27
Pachyderm,2,"What word comes to us from the Greek for ""thick-skinned""?  ",297,1.472,98,515016.3000000119,q,S,1593.0999999642372,518593.39999997616,HRV,HRV_0062,2022-11-30 17:48:27
Lhasa Apso,2,"What is called the ""bark lion sentinel dog"" in its native Tibet?  ",200,1.04,99,518593.39999997616,q,S,1521.2000000476837,521656.3000000119,HRV,HRV_0062,2022-11-30 17:48:27
Hong Kong ,5,What city's harbor is overlooked by Victoria Peak? ,185,1.315,100,521656.3000000119,q,S,2068.0,525544.6000000238,HRV,HRV_0062,2022-11-30 17:48:27
George H.W. Bush ,2,"Who said: ""I'm the president of the United States and I'm not going to eat any more broccoli""? ",415,1.188,101,525544.6000000238,q,S,4448.699999988079,531687.8999999762,HRV,HRV_0062,2022-11-30 17:48:27
Egypt,3,"In what country would you find the port of Rosetta, of Rosetta Stone fame?  ",63,0.557,102,531687.8999999762,q,S,3665.5,536417.1999999881,HRV,HRV_0062,2022-11-30 17:48:27
Dorito is Spanish for little golden things,4,What does Dorito actually mean?,434,1.279,103,536417.1999999881,q,S,4046.0,542248.5,HRV,HRV_0062,2022-11-30 17:48:27
Fiber is the gut bacteria's preferred fuel source. ,4,What food is most beneficial for your gut bacteria?,458,1.522,104,542248.5,p,K,4510.0,548792.6000000238,HRV,HRV_0062,2022-11-30 17:48:27
Tea leaves,6,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.131,105,548792.6000000238,q,S,3151.5,553584.5,HRV,HRV_0062,2022-11-30 17:48:27
Peanuts ,1,What snack food is an ingredient in the explosive dynamite?  ,408,1.064,106,553584.5,q,S,3291.699999988079,558448.3999999762,HRV,HRV_0062,2022-11-30 17:48:27
San Francisco Bay ,4,"What bay is Otis Redding serenading in ""(Sittin' on) the Dock of the Bay""? ",142,1.971,107,558448.3999999762,q,S,1798.6000000238419,562727.8999999762,HRV,HRV_0062,2022-11-30 17:48:27
Equal Employment Opportunity Commission ,1,"What federal agency, which targets workplace discrimination, was chaired by Clarence Thomas for most of the 1980s?",176,1.998,108,562727.8999999762,q,S,1930.1000000238419,567159.8999999762,HRV,HRV_0062,2022-11-30 17:48:27
Buck,6,"What's the name of the dog who is the hero of Jack London's ""The Call of the Wild""?   ",305,0.594,109,567159.8999999762,p,K,4230.200000047684,572497.1000000238,HRV,HRV_0062,2022-11-30 17:48:27
Pearl Harbor ,1,What late-breaking news story kicked Dumbo off the cover of Time magazine six weeks after the elephant cartoon's release?,227,0.807,110,572497.1000000238,q,S,3570.899999976158,577383.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
Matches,2,"Which accidentally invented household items were first marketed as ""friction lights""? ",322,1.178,111,577383.6999999881,q,S,3819.199999988079,582888.3999999762,HRV,HRV_0062,2022-11-30 17:48:27
Lightning strike,6,Carnivorous animals will not eat another animal that has been killed by what means?,29,0.808,112,582888.3999999762,q,S,4096.5,588304.8000000119,HRV,HRV_0062,2022-11-30 17:48:27
Russia,2,Which country has the most public libraries?  ,339,1.837,113,588304.8000000119,q,S,1901.0,592553.3999999762,HRV,HRV_0062,2022-11-30 17:48:27
The Chesapeake Bay,6,What bay is actually the United States's largest tidal estuary? ,141,0.588,114,592553.3999999762,q,S,3264.300000011921,596911.6999999881,HRV,HRV_0062,2022-11-30 17:48:27
Smoke,4,"in 1908, New York City passed the Sullivan Ordinance which made it illegal for women to do what in public?",52,0.741,115,596911.6999999881,q,S,2412.100000023842,600567.5,HRV,HRV_0062,2022-11-30 17:48:27
