Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
honey,5,Which is the only food that can never go off or go bad?,442,0.661,30,133774.89999997616,q,S,2464.399999976158,137420.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
Your blind spot,4,What's the more common name for the retinal scotoma caused by the optic nerve? ,303,1.302,31,137420.60000002384,q,S,2523.0,141766.69999992847,HRV,HRV_0143,2022-11-30 17:58:09
Two of the seven cities of gold,5,What are Quivira and Cibola?  ,136,1.875,32,141766.69999992847,q,S,2240.600000023842,146411.79999995232,HRV,HRV_0143,2022-11-30 17:58:09
Avocados have twice the amount of potassium as bananas. ,1,Which fruit has more potassium than bananas?,455,1.174,33,146411.79999995232,q,S,2795.5,150912.10000002384,HRV,HRV_0143,2022-11-30 17:58:09
France,6,"What country launched Europe's first super-high-speed passenger train, in 1981?",159,1.094,34,150912.10000002384,q,S,3209.5999999046326,155743.79999995232,HRV,HRV_0143,2022-11-30 17:58:09
popscicle,4,What food was invented by an 11 year old in 1905?,450,0.922,35,155743.79999995232,q,S,2687.5,159883.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
Tea leaves,3,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.998,36,159883.60000002384,q,S,2523.5999999046326,164930.29999995232,HRV,HRV_0143,2022-11-30 17:58:09
Bono ,2,What singer took his stage name from a Dublin hearing aid billboard?  ,257,1.907,37,164930.29999995232,q,S,2853.7000000476837,170203.5,HRV,HRV_0143,2022-11-30 17:58:09
Habanero,3,What chili pepper was believed the hottest in the world until the Naga Jolokia pepper was discovered in India in 2000?,401,1.0,38,170203.5,q,S,2403.7999999523163,174140.5,HRV,HRV_0143,2022-11-30 17:58:09
Darwin's,3,"For his tenacity, 19th century biologist Thomas Huxley was nicknamed whose ""bulldog""?",40,0.808,39,174140.5,q,S,2210.7999999523163,177678.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
Australia,7,What country has six sheep for every human? ,158,1.794,40,177678.60000002384,q,S,2361.1999999284744,182360.10000002384,HRV,HRV_0143,2022-11-30 17:58:09
Abraham Lincoln ,7,"What president has three ""A's"" in his first name, each of which has a different sound? ",246,1.996,41,182360.10000002384,q,S,1951.1999999284744,186833.69999992847,HRV,HRV_0143,2022-11-30 17:58:09
Crocodiles,2,"Which animals swallow large stones, which remain in their bellies and are thought to be used as ballasts for diving?",330,1.971,42,186833.69999992847,q,S,2934.0,192267.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
Espresso,1,The Italian government regulates the price of what beverage?,399,1.106,43,192267.60000002384,q,S,2124.0999999046326,196010.79999995232,HRV,HRV_0143,2022-11-30 17:58:09
Bamboo ,7,What were the first modern Olympic pole vaulters' poles made of? ,296,0.732,44,196010.79999995232,q,S,2052.5,199319.29999995232,HRV,HRV_0143,2022-11-30 17:58:09
Excalibur,5,"According to Thomas Malory, Sir Bedivere's last knightly act is to return what to a lake?",14,1.119,45,199319.29999995232,q,S,2728.100000023842,203690.79999995232,HRV,HRV_0143,2022-11-30 17:58:09
Eisenhower ,7,Who was president when the first U.S. presidential news conference was filmed for TV?,378,1.406,46,203690.79999995232,q,S,2245.0,207868.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
Texas,4,"What state's motto is ""friendship"" since that's supposed to have been the meaning of the state's Caddo Indian name?",263,0.715,47,207868.60000002384,q,S,2482.5,211604.29999995232,HRV,HRV_0143,2022-11-30 17:58:09
The Mona Lisa,6,Pablo Picasso was one of the suspects questioned when what item was stolen in Paris in 1911? ,78,1.859,48,211604.29999995232,q,S,2322.899999976158,216306.29999995232,HRV,HRV_0143,2022-11-30 17:58:09
"A peanut is a legume, not a nut",7,What type of food is a peanut?,447,1.576,49,216306.29999995232,q,S,2701.8000000715256,221104.89999997616,HRV,HRV_0143,2022-11-30 17:58:09
pastry,4,Choux and filo are two types of what food product?,446,1.258,50,221105.0,q,S,1798.2999999523163,224682.79999995232,HRV,HRV_0143,2022-11-30 17:58:09
Tears,3,"At 6-8 weeks, babies start producing what? ",23,1.038,51,224682.79999995232,q,S,3100.7000000476837,229338.69999992847,HRV,HRV_0143,2022-11-30 17:58:09
"the Red Hot Chili Peppers, followed closely by Meatloaf",1,Some bands share a name with a food. Which band named after a foodstuff has sold the most records?,439,0.543,52,229338.69999992847,q,S,3100.9000000953674,233506.19999992847,HRV,HRV_0143,2022-11-30 17:58:09
It sits beside the Finger Lakes ,6,"Why is Oneida Lake, near Syracuse, New York, sometimes called ""the thumb""?",393,0.876,53,233506.19999992847,q,S,3941.0,238850.10000002384,HRV,HRV_0143,2022-11-30 17:58:09
"Intercourse, Pennsylvania",6,"What Amish country village in Pennsylvania, where ""Witness"" was filmed, is a frequent victim of street-sign theft?",130,0.541,54,238850.10000002384,q,S,2901.1999999284744,242812.89999997616,HRV,HRV_0143,2022-11-30 17:58:09
Juvenile deliquent,2,What did popular author J.D. Salinger reveal the first two intials in his name to stand for?  ,163,0.618,55,242812.89999997616,q,S,2379.100000023842,246349.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
Bolivia,2,"Of all the countries named for a person, which country is named for the person who lived most recently?",75,1.873,56,246349.60000002384,q,S,3041.5999999046326,251788.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
I'm a Believer ,6,What Monkees number one hit was written by a young Neil Diamond? ,233,1.669,57,251788.60000002384,q,S,3355.0999999046326,257329.19999992847,HRV,HRV_0143,2022-11-30 17:58:09
The Korean War,7,"What 20th-century conflict was dubbed the ""forgotten war"" despite over 50,000 U.S. deaths?",126,1.367,58,257329.19999992847,q,S,3382.5,262593.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
Bright red,1,Vitamin A is largely available in natural food sources with which colour?,448,1.285,59,262593.60000002384,q,S,2917.6999999284744,267314.2999999523,HRV,HRV_0143,2022-11-30 17:58:09
Ciabatta,6,"What sandwich bread, because of its shape, takes its name from the Italian for ""carpet slipper""? ",406,0.974,60,267314.2999999523,q,S,2748.899999976158,271563.0,HRV,HRV_0143,2022-11-30 17:58:09
It's stamped on the coin's edge.,7,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",215,1.389,61,271563.0,q,S,4492.899999976158,277965.5,HRV,HRV_0143,2022-11-30 17:58:09
Cricket,1,"What sport used the term ""home run"" long before baseball?  ",260,0.627,62,277965.5,p,K,5842.299999952316,284963.6999999285,HRV,HRV_0143,2022-11-30 17:58:09
The Stanley Cup ,2,Where is Jacques Plante's name misspelled five of the six times it appears? ,318,0.629,63,284963.6999999285,q,S,4003.9000000953674,290126.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
Steamboat Geyser,1,"Which Yellowstone geyser, with eruptions 100 fee taller than Old Faithful's, is the world's tallest?",359,0.779,64,290126.6999999285,q,S,3904.600000023842,295328.7999999523,HRV,HRV_0143,2022-11-30 17:58:09
The La Brea tar pits ,3,"A California Chumash Indian woman, who appears to have been killed by a blow to the head 9,000 years ago, is the only human ever to be found where?",7,1.756,65,295328.7999999523,q,S,3630.8000000715256,301244.6999999285,HRV,HRV_0143,2022-11-30 17:58:09
"Puffer fish, if they are prepared incorrectly thheir poison could kill the eater. ",4,Cooking which food requires over two years of training?,461,1.969,66,301244.6999999285,q,S,3082.9000000953674,306823.2999999523,HRV,HRV_0143,2022-11-30 17:58:09
The Discovery,7,Which space shuttle is named for the ship on which Robert Scott first sailed to Antarctica? ,352,1.693,67,306823.39999997616,q,S,2215.7999999523163,311256.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
Don Adams,5,Who provided the voice for cartoon character Inspector Gadget? ,372,0.5,68,311256.6999999285,q,S,1998.8000000715256,314286.39999997616,HRV,HRV_0143,2022-11-30 17:58:09
C,1,"James Bond works for M, but what single initial is used for the real-life director of Britain's MI6?",71,0.994,69,314286.39999997616,q,S,3138.7999999523163,318931.1999999285,HRV,HRV_0143,2022-11-30 17:58:09
Pepper and Mustard,2,What are the top two most popular spices in the world?,422,1.07,70,318931.1999999285,q,S,2660.2000000476837,323186.0,HRV,HRV_0143,2022-11-30 17:58:09
Bling bling ,4,What term does rapper B.G. say he wishes he'd patented when he used it for the title of his massive 1999 hit?,264,1.265,71,323186.0,q,S,2389.399999976158,327364.6999999285,HRV,HRV_0143,2022-11-30 17:58:09
Death,2,"In ancient Egypt, what was the penalty for killing a cat?",58,1.391,72,327364.6999999285,q,S,2355.100000023842,331632.6999999285,HRV,HRV_0143,2022-11-30 17:58:09
Echinoderms,6,"Starfish belong to what animal phylum, whose name means ""spiny skin""? ",85,1.733,73,331632.6999999285,q,S,2094.5,335995.89999997616,HRV,HRV_0143,2022-11-30 17:58:09
The Notorious BIG,1,"Who released only a single album during his lifetime, the ominously named Ready to Die? ",373,1.237,74,335995.89999997616,q,S,2067.600000023842,339826.0,HRV,HRV_0143,2022-11-30 17:58:09
Westminster Kennel Club dog show ,3,What is the second oldest continuously held American sporting event?  ,214,1.125,75,339826.0,q,S,1789.6999999284744,343260.1999999285,HRV,HRV_0143,2022-11-30 17:58:09
George Orwell ,4,"Whose first book was ""Down and Out in Paris and London"", about his year among the poverty-stricken underclass of those cities?",388,1.062,76,343260.1999999285,q,S,1827.1000000238419,346666.89999997616,HRV,HRV_0143,2022-11-30 17:58:09
Poland,4,What EU nation was once led by a president and a prime minister who were identical twins? ,172,0.863,77,346666.89999997616,q,S,1733.2000000476837,349789.7999999523,HRV,HRV_0143,2022-11-30 17:58:09
Apples. They don't have caffeine but the natural sugar and vitamins release slowly and make you feel more awake. ,4,Whice fruit is effective than coffee at waking you up in the morning?,454,0.67,78,349789.7999999523,q,S,2042.1000000238419,353021.2999999523,HRV,HRV_0143,2022-11-30 17:58:09
Ampersand (&),2,"What began as a ligature of the letters ""e"" and ""t""?",144,0.971,79,353021.2999999523,q,S,2346.5,356867.5,HRV,HRV_0143,2022-11-30 17:58:09
cooking,3,"If you suffer from Mageirocophobia, what are you scared of?",438,1.521,80,356867.60000002384,q,S,3891.6999999284744,362799.0,HRV,HRV_0143,2022-11-30 17:58:09
Mushrooms which have been exposed to light,2,What is the only non-animal natural source of vitamin D?,459,1.24,81,362799.0,q,S,3152.6999999284744,367723.6999999285,HRV,HRV_0143,2022-11-30 17:58:09
Library of Congress,3,"In 1802, John Beckley became the librarian of what collection containing 740 books at the time?",48,1.396,82,367723.6999999285,q,S,2851.600000023842,372493.5,HRV,HRV_0143,2022-11-30 17:58:09
Columbia,4,What company introduced the first LP record albums?  ,155,1.24,83,372493.5,q,S,2762.399999976158,377030.39999997616,HRV,HRV_0143,2022-11-30 17:58:09
Choking on food,7,"Each year, approximately 125 people die of what? ",417,1.695,84,377030.39999997616,q,S,2849.5,382107.39999997616,HRV,HRV_0143,2022-11-30 17:58:09
Arthur Conan Doyle,2,"What gullible author believed that Harry Houdini had ""wonderful powers"" after Houdini showed him the child's trick of pretending to remove his thumb? ",184,1.522,85,382107.39999997616,q,S,2147.899999976158,386314.6999999285,HRV,HRV_0143,2022-11-30 17:58:09
Coca-Cola,1,"""Project Kansas"" was the name for the top secret 1985 attempt to revamp what product?",416,1.696,86,386314.6999999285,q,S,2708.600000023842,391235.39999997616,HRV,HRV_0143,2022-11-30 17:58:09
George H.W. Bush ,7,"Who said: ""I'm the president of the United States and I'm not going to eat any more broccoli""? ",415,1.397,87,391235.39999997616,q,S,2772.600000023842,395923.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
Honey,4,"What food, still edible, was found by archaeologists in the tombs of Egyptian pharaohs? ",402,0.582,88,395923.60000002384,q,S,1987.7999999523163,399013.0,HRV,HRV_0143,2022-11-30 17:58:09
Blue,4,Lobster blood is what color?,73,1.107,89,399013.0,q,S,1866.3999999761581,402524.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
The Beatles' Rain ,5,What was the first rock song ever to feature hidden messages in the form of back-masked vocals?  ,284,0.612,90,402524.60000002384,q,S,3011.0,406670.1999999285,HRV,HRV_0143,2022-11-30 17:58:09
Giant squid,6,What is the largest creature without a backbone? ,203,1.51,91,406670.1999999285,q,S,2705.2000000476837,411407.0,HRV,HRV_0143,2022-11-30 17:58:09
Kansas City ,7,The first suburban shopping center in the U.S. was established in what city?,99,1.955,92,411407.0,q,S,2496.399999976158,416380.10000002384,HRV,HRV_0143,2022-11-30 17:58:09
The Mini Cooper,4,"With over 5.3 million sold since 1959, what's by far the most successful British car of all time?",394,1.215,93,416380.10000002384,q,S,1707.8999999761581,419818.7999999523,HRV,HRV_0143,2022-11-30 17:58:09
A Galapagos giant tortoise ,2,"What kind of animal was Hariet, who died at the Queensland Zoo in 2006 and was claimed to have belonged to Charles Darwin?",223,0.67,94,419818.7999999523,q,S,1988.5,422994.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
Thomas Nast ,4,Which cartoonist is famous for creating the popular image of Santa Claus? ,333,1.171,95,422994.60000002384,q,S,1749.0,426446.89999997616,HRV,HRV_0143,2022-11-30 17:58:09
Woodrow Wilson ,3,"Which U.S. president declared the first national ""Mother's Day""?  ",355,1.861,96,426446.89999997616,q,S,3248.7999999523163,432084.89999997616,HRV,HRV_0143,2022-11-30 17:58:09
Kidnapping and killing the Lindbergh baby,7,For what crime was Bruno Hauptmann executed in 1936?,41,0.571,97,432084.89999997616,q,S,1970.3999999761581,435150.2999999523,HRV,HRV_0143,2022-11-30 17:58:09
Yellow,4,What color is insect blood? ,150,1.099,98,435150.2999999523,q,S,2601.100000023842,439381.7999999523,HRV,HRV_0143,2022-11-30 17:58:09
A truce ,7,What was put in place by the Ancient Greeks before and during all Olympic festivals? ,278,1.108,99,439381.7999999523,q,S,2177.899999976158,443190.1999999285,HRV,HRV_0143,2022-11-30 17:58:09
Throat,4,Where in the human body is the only bone that is not jointed to another?  ,317,1.572,100,443190.1999999285,q,S,2049.600000023842,447337.2999999523,HRV,HRV_0143,2022-11-30 17:58:09
Sao Paulo,5,What's the most populous city in the Southern Hemisphere?,304,1.189,101,447337.2999999523,q,S,2270.0,451313.7999999523,HRV,HRV_0143,2022-11-30 17:58:09
Peanuts ,7,What snack food is an ingredient in the explosive dynamite?  ,408,1.458,102,451313.7999999523,q,S,2350.7000000476837,455646.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
@,3,"in 2004, for the Internet age, what new character was added to the Morse code alphabet, the first ever official addition since world war I?",56,1.639,103,455646.60000002384,q,S,2040.7999999523163,459862.0,HRV,HRV_0143,2022-11-30 17:58:09
Peter Pan ,7,What was the first English play to be written especially for children? ,283,1.854,104,459862.0,q,S,1729.1999999284744,463974.0,HRV,HRV_0143,2022-11-30 17:58:09
potein,7,"What nutrient comes from meat, eggs, and fish?",433,1.367,105,463974.0,q,S,2073.7999999523163,467944.7999999523,HRV,HRV_0143,2022-11-30 17:58:09
Newborns ,4,The apgar score is used to measure the color and condition of what? ,91,1.022,106,467944.7999999523,q,S,1742.5,471227.10000002384,HRV,HRV_0143,2022-11-30 17:58:09
Shoe sizes,6,"In Europe, but not the U.S., what are measured in ""Paris Points""?",59,1.242,107,471227.10000002384,q,S,1852.0,474845.6999999285,HRV,HRV_0143,2022-11-30 17:58:09
Every jar of peanut butter must be at least 90% peanuts,2,What percentage of peanuts is found in a standard jar of peanut butter?,423,0.947,108,474845.6999999285,q,S,2490.100000023842,478801.0,HRV,HRV_0143,2022-11-30 17:58:09
Broccoli! ,6,Whice vegeteable has more vitamin C than an orange and as much calcium as whole milk?,456,1.623,109,478801.0,q,S,1958.2999999523163,482907.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
On a Jell-O box,6,"Where would you see the consumer warning ""Do not use fresh or frozen pineapple, kiwi, ginger-root, papaya, figs, or guava""?",411,0.608,110,482907.60000002384,q,S,2915.6999999284744,486963.10000002384,HRV,HRV_0143,2022-11-30 17:58:09
Mars,1,Where did the Beagle 2 crash and disappear on Christmas Day 2003?  ,316,1.156,111,486963.10000002384,q,S,2317.2999999523163,490952.2999999523,HRV,HRV_0143,2022-11-30 17:58:09
UFOs,1,What was studied by Project Blue Book?   ,279,0.732,112,490952.2999999523,q,S,2735.0,494946.7999999523,HRV,HRV_0143,2022-11-30 17:58:09
The budgerigar,7,"What pet bird takes its name from Australian Aborigine words for ""good eating""?",244,1.95,113,494946.7999999523,q,S,2220.399999976158,499635.5,HRV,HRV_0143,2022-11-30 17:58:09
The Millenium Falcon ,3,"What could be built by the largest Lego set ever sold, a 5195-piece monstrosity? ",156,0.653,114,499635.5,q,S,2548.6999999284744,503363.10000002384,HRV,HRV_0143,2022-11-30 17:58:09
Asparagus,5,what vegetable loses its flavour the quickest?,451,1.623,115,503363.10000002384,q,S,2812.1999999284744,508305.39999997616,HRV,HRV_0143,2022-11-30 17:58:09
San Francisco Bay ,7,"What bay is Otis Redding serenading in ""(Sittin' on) the Dock of the Bay""? ",142,0.941,116,508305.39999997616,q,S,2077.7999999523163,511851.6999999285,HRV,HRV_0143,2022-11-30 17:58:09
Museum of Modern Art in NYC ,6,"Which museum hung Matisse's ""Le Bateau"" upsidedown for more than a month, until an art student noticed the error?",348,1.728,117,511851.6999999285,q,S,2332.5,516444.39999997616,HRV,HRV_0143,2022-11-30 17:58:09
A glacial ridge,6,What is an esker? ,198,0.681,118,516444.39999997616,q,S,2322.7999999523163,519970.1999999285,HRV,HRV_0143,2022-11-30 17:58:09
North Korea,3,"Until 2007, what was the only country in the world not to have registered it's on internet domain suffix, "".kp""?",120,1.865,119,519970.1999999285,q,S,1630.1000000238419,524007.60000002384,HRV,HRV_0143,2022-11-30 17:58:09
A wiki,4,"What kind of information resource takes its name from a Hawaiian word for ""quick""? ",225,1.892,120,524007.60000002384,q,S,2032.2999999523163,528459.1999999285,HRV,HRV_0143,2022-11-30 17:58:09
Smurfette,1,"Who did Gargamel create using ingredients like crocodile tears, the tip of an adder's tongue and a hard stone for a heart?",364,0.938,121,528459.1999999285,q,S,1828.1000000238419,531745.2999999523,HRV,HRV_0143,2022-11-30 17:58:09
Marven (Marvin) Gardens,5,"What Margate City, NJ, housing area has been misspelled on the Monopoly board for almost 80 years?",229,1.523,122,531745.2999999523,q,S,1806.1000000238419,535613.0,HRV,HRV_0143,2022-11-30 17:58:09
Radar,6,What was developed thanks to Christian Hulsmeyer's 1904 invention of the telemobiloscope?  ,275,1.825,123,535613.0,q,S,1922.3999999761581,539895.1999999285,HRV,HRV_0143,2022-11-30 17:58:09
All in the Family ,3,"What's the only TV show to top the Nielsen ratings five seasons in a row, from 1972 to 1976?  ",311,0.693,124,539895.1999999285,q,S,1832.5,542948.0,HRV,HRV_0143,2022-11-30 17:58:09
Mae West,1,"Because her name became a slang term for a life preserver, who is the only actress whose name is an entry in Merriam-Webster's?",26,0.985,125,542948.0,q,S,2467.399999976158,546929.3999999762,HRV,HRV_0143,2022-11-30 17:58:09
Ronin,1,"What Japanese word for ""wave person"" refers to a masterless samurai?  ",219,1.056,126,546929.3999999762,q,S,1798.2999999523163,550300.6999999285,HRV,HRV_0143,2022-11-30 17:58:09
The Chesapeake Bay,2,What bay is actually the United States's largest tidal estuary? ,141,1.287,127,550300.6999999285,q,S,2154.7000000476837,554264.2999999523,HRV,HRV_0143,2022-11-30 17:58:09
The Oxford English Dictionary,2,"W.C. Minor, a murderer, spent the last decades of his life in an insane asylum writing hundreds of entries for what reference work? ",121,1.183,128,554264.2999999523,q,S,1719.2000000476837,557686.1000000238,HRV,HRV_0143,2022-11-30 17:58:09
at least 97%,6,How much caffeine needs to be taken out of coffee for it to be described as decaffeinated?,427,1.601,129,557686.1000000238,q,S,1553.5999999046326,561359.2999999523,HRV,HRV_0143,2022-11-30 17:58:09
Germany,3,Which European country was the first to produce decaffeinated coffee? ,412,0.586,130,561359.2999999523,q,S,2064.0,564540.7999999523,HRV,HRV_0143,2022-11-30 17:58:09
The crust and the mantle,2,"The ""Mohorovicic discontinuity"" divides what two outer layers of the earth?",87,1.283,131,564540.7999999523,q,S,2002.5,568349.6999999285,HRV,HRV_0143,2022-11-30 17:58:09
Tuesday,1,Greeks consider which day of the week the unluckiest because it is the day that Constantinople fell in 1453? ,43,1.035,132,568349.6999999285,q,S,2034.1000000238419,571947.8999999762,HRV,HRV_0143,2022-11-30 17:58:09
60 fragments per 100 gram ,7,What amount of insects does the FDA allow in chocolate,453,1.405,133,571947.8999999762,q,S,1763.5,575642.2999999523,HRV,HRV_0143,2022-11-30 17:58:09
Giant squid,6,Which animal can have eyes that are a foot in diameter? ,324,1.173,134,575642.2999999523,q,S,2629.100000023842,579977.3999999762,HRV,HRV_0143,2022-11-30 17:58:09
India,2,What's the only country outside Africa where lions still live in the wild?  ,307,1.014,135,579977.3999999762,q,S,1886.2000000476837,583384.6999999285,HRV,HRV_0143,2022-11-30 17:58:09
NY,4,In which state was the first execution by electric chair?  ,70,1.985,136,583384.6999999285,q,S,1710.7000000476837,587597.1999999285,HRV,HRV_0143,2022-11-30 17:58:09
Criss-Cross ,5,What was the game of Scrabble originally called? ,286,0.666,137,587597.1999999285,q,S,1578.1000000238419,590364.1000000238,HRV,HRV_0143,2022-11-30 17:58:09
Zinfindel,3,"What grape, used to make a popular California wine, is called Primitivo in Europe?  ",403,0.963,138,590364.1000000238,q,S,1715.5999999046326,593573.8999999762,HRV,HRV_0143,2022-11-30 17:58:09
Martin Luther King Jr. ,2,What civil rights leader did Dorothy Parker leave the bulk of her estate to?,149,0.617,139,593573.8999999762,q,S,2025.5,596734.3999999762,HRV,HRV_0143,2022-11-30 17:58:09
Dragonflies,5,"Which insect, one of the fastest, can fly at speeds up to 60 mph? ",342,0.996,140,596734.3999999762,q,S,2609.100000023842,600852.2999999523,HRV,HRV_0143,2022-11-30 17:58:09
