Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
James Buchanan ,5,Who was the only U.S. president never to be married?,383,1.13,28,147910.90000009537,q,S,2594.5,152143.20000004768,HRV,HRV_0164,2022-11-30 18:18:01
It causes sour foods subsequently consumed to taste sweet. ,2,Why is the Synsepalum dulcificum berry called the miracle fruit?,464,0.711,29,152143.29999995232,q,S,2908.7000000476837,156271.20000004768,HRV,HRV_0164,2022-11-30 18:18:01
Gerald Ford ,2,What president was shot while walking to California Governor Jerry Brown's office?  ,247,1.169,30,156271.20000004768,q,S,1762.2000000476837,159711.20000004768,HRV,HRV_0164,2022-11-30 18:18:01
Tea leaves,6,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.863,31,159711.20000004768,q,S,2959.7999999523163,165047.20000004768,HRV,HRV_0164,2022-11-30 18:18:01
Rechargeable batteries,2,"Three quarters of the cadmium mined annually is used, with nickel, to make what household items?",117,1.925,32,165047.29999995232,q,S,2019.5,169503.60000014305,HRV,HRV_0164,2022-11-30 18:18:01
Prairie dogs,7,"In 1900, Texas biologist Vernon Bailey discovered a network of tunnels the size of the state of Maryland. What had dug them?",51,0.831,33,169503.60000014305,q,S,1771.5999999046326,172623.0,HRV,HRV_0164,2022-11-30 18:18:01
Speed of wind,3,What does an anemometer measure? ,168,0.508,34,172623.0,p,K,2697.7999999523163,176339.29999995232,HRV,HRV_0164,2022-11-30 18:18:01
Fiber is the gut bacteria's preferred fuel source. ,2,What food is most beneficial for your gut bacteria?,458,0.58,35,176339.29999995232,q,S,3495.2000000476837,180926.60000014305,HRV,HRV_0164,2022-11-30 18:18:01
Shoe sizes,5,"In Europe, but not the U.S., what are measured in ""Paris Points""?",59,1.542,36,180926.60000014305,q,S,2938.0999999046326,185911.5,HRV,HRV_0164,2022-11-30 18:18:01
The Leek ,2,"What bulb vegetable is traditionally worn on Saint David's Day, as it's a national symbol of Wales?",145,1.218,37,185911.60000014305,q,S,1944.2999999523163,189582.60000014305,HRV,HRV_0164,2022-11-30 18:18:01
A Spoonful of Sugar ,7,What classic Disney song was inspired by lyricist Robert Sherman's fiver-year old son receiving the Sabin polio vaccine at school?,420,0.988,38,189582.70000004768,q,S,6476.799999952316,197558.60000014305,HRV,HRV_0164,2022-11-30 18:18:01
Zinfindel,2,"What grape, used to make a popular California wine, is called Primitivo in Europe?  ",403,1.784,39,197558.70000004768,q,S,5034.799999952316,204886.90000009537,HRV,HRV_0164,2022-11-30 18:18:01
Rod Serling ,1,What famed TV personality wrote the screenplay for 1968's Planet of the Apes? ,175,1.684,40,204887.0,q,S,5413.900000095367,212495.0,HRV,HRV_0164,2022-11-30 18:18:01
Violin,3,What instrument was invented to sound like a human singing? ,189,1.407,41,212495.0,p,K,3563.100000143051,217975.29999995232,HRV,HRV_0164,2022-11-30 18:18:01
Radioactivity,6,What is measured in becquerels? ,201,0.609,42,217976.10000014305,q,S,2455.0,221550.90000009537,HRV,HRV_0164,2022-11-30 18:18:01
"the Red Hot Chili Peppers, followed closely by Meatloaf",1,Some bands share a name with a food. Which band named after a foodstuff has sold the most records?,439,0.67,43,221551.10000014305,q,S,6188.099999904633,228918.79999995232,HRV,HRV_0164,2022-11-30 18:18:01
Latex. This is known as the latex-fruit syndrome. ,4,Allergy to which material is associated with allergy to fruit such as papaya and banana? ,462,0.721,44,228918.79999995232,q,S,2138.4000000953674,232287.20000004768,HRV,HRV_0164,2022-11-30 18:18:01
Teeth,5,"One in every 2,000 babies is born with what? ",77,1.359,45,232287.20000004768,q,S,3021.7999999523163,237183.70000004768,HRV,HRV_0164,2022-11-30 18:18:01
It's stamped on the coin's edge.,1,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",215,1.227,46,237183.70000004768,q,S,3204.7000000476837,242127.60000014305,HRV,HRV_0164,2022-11-30 18:18:01
Syzygy,7,What's the astronomical term for three celestial bodies aligning?   ,302,1.885,47,242127.60000014305,q,S,4040.7999999523163,248560.29999995232,HRV,HRV_0164,2022-11-30 18:18:01
Asparagus,4,what vegetable loses its flavour the quickest?,451,0.779,48,248560.40000009537,q,S,3430.2000000476837,253278.70000004768,HRV,HRV_0164,2022-11-30 18:18:01
Social Security,6,Ida May Fuller was the first U.S. citizen to receive a check for what?,46,1.75,49,253278.70000004768,q,S,2351.0999999046326,257886.79999995232,HRV,HRV_0164,2022-11-30 18:18:01
Sri Lanka,1,"The word serendipity comes from Serendip, the Persian name for what island? ",109,0.888,50,257886.79999995232,q,S,1762.4000000953674,261047.40000009537,HRV,HRV_0164,2022-11-30 18:18:01
Pandemonium,3,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",239,0.706,51,261047.40000009537,q,S,3780.2000000476837,266054.60000014305,HRV,HRV_0164,2022-11-30 18:18:01
Oliver!,6,What's the only Best Picture Oscar winner whose title ends with an exclamation point?  ,306,1.418,52,266054.7000000477,q,S,1802.0999999046326,269782.60000014305,HRV,HRV_0164,2022-11-30 18:18:01
Thrust,4,What term for a rocket's propulsive force is calculated by multiplying its exhaust velocity by the burn rate of its fuel?,265,1.705,53,269782.7000000477,q,S,1548.9000000953674,273552.5,HRV,HRV_0164,2022-11-30 18:18:01
The Super Bowl ,4,What rubber Wham-O toy inspired the name of one of the world's largest sporting events? ,255,1.443,54,273552.5,q,S,2618.7999999523163,278128.2000000477,HRV,HRV_0164,2022-11-30 18:18:01
"The code is ""SUX"" ",3,Why has Sioux Falls Regional Airport in South Dakota been trying to change its three-letter airport designation for years?,392,1.941,55,278128.2000000477,q,S,2305.7999999523163,282879.0,HRV,HRV_0164,2022-11-30 18:18:01
Chicago,5,What city has the only drive-thru post office in the world? ,147,0.948,56,282879.10000014305,q,S,1947.1999998092651,286288.40000009537,HRV,HRV_0164,2022-11-30 18:18:01
Honda's Civic,5,"After Toyota's Corolla, what coupe introduced in 1972 is the second oldest Japanese car model still on the market?",17,0.691,57,286288.7000000477,q,S,2920.0999999046326,290410.10000014305,HRV,HRV_0164,2022-11-30 18:18:01
Death,5,"In ancient Egypt, what was the penalty for killing a cat?",58,0.577,58,290410.10000014305,q,S,6891.5,298390.7999999523,HRV,HRV_0164,2022-11-30 18:18:01
pastry,6,Choux and filo are two types of what food product?,446,1.713,59,298390.7999999523,q,S,2051.800000190735,302671.0,HRV,HRV_0164,2022-11-30 18:18:01
Peanuts ,7,What snack food is an ingredient in the explosive dynamite?  ,408,1.101,60,302671.10000014305,q,S,3523.399999856949,307807.10000014305,HRV,HRV_0164,2022-11-30 18:18:01
AstroTurf ,3,"What was originally sold in 1965 under the name ""Chemgrass""?  ",277,1.857,61,307807.2000000477,q,S,1585.5,311759.0,HRV,HRV_0164,2022-11-30 18:18:01
Dragees,5,"What are the sugared almonds, traditionally thrown over the bride and groom at a wedding, called?",430,1.022,62,311759.0,q,S,4597.100000143051,317887.10000014305,HRV,HRV_0164,2022-11-30 18:18:01
Ciabatta,3,"What sandwich bread, because of its shape, takes its name from the Italian for ""carpet slipper""? ",406,1.033,63,317887.2000000477,q,S,3179.0,322616.2999999523,HRV,HRV_0164,2022-11-30 18:18:01
San Fancisco,5,"""Dear Abby"" first appeared in a newspaper of what city?",2,0.927,64,322616.2999999523,q,S,2280.9000000953674,326327.2999999523,HRV,HRV_0164,2022-11-30 18:18:01
Mexico ,5,"In what nation did the woven-yarn craft of ""God's eyes"" originate? ",65,0.735,65,326327.2999999523,q,S,5616.900000095367,333183.60000014305,HRV,HRV_0164,2022-11-30 18:18:01
Lou Gehrig,4,"In 1934, five years before his retirement, who became the first athlete to appear on a Wheaties box? ",53,1.702,66,333183.7000000477,q,S,2171.0999999046326,337567.10000014305,HRV,HRV_0164,2022-11-30 18:18:01
Ohio,4,Which is the only U.S. state that has a pennant-shaped flag instead of a rectangular one?  ,345,1.364,67,337567.2000000477,q,S,1696.7000000476837,341135.2999999523,HRV,HRV_0164,2022-11-30 18:18:01
Matches,7,John Walker invented what common household item having accidentally mixed potassium chlorate and antimony sulfide the previous year?,72,0.953,68,341135.40000009537,q,S,2001.5999999046326,344598.90000009537,HRV,HRV_0164,2022-11-30 18:18:01
George VI,3,Who was the last British Monarch to also be an emperor?  ,381,1.02,69,344599.0,q,S,1707.7999999523163,347839.40000009537,HRV,HRV_0164,2022-11-30 18:18:01
The Mona Lisa,7,Pablo Picasso was one of the suspects questioned when what item was stolen in Paris in 1911? ,78,1.838,70,347839.40000009537,q,S,5519.399999856949,355703.0,HRV,HRV_0164,2022-11-30 18:18:01
Bhutan,7,"Thimpu, the world's only capital city with no traffic lights, is the capital of what tiny kingdom?",114,1.961,71,355703.10000014305,q,S,1978.3999998569489,360151.40000009537,HRV,HRV_0164,2022-11-30 18:18:01
Odor Eaters ,6,What product did Herbert Lapidus invent in 1974 by impregnanting latex rubber with coconut charcoal?,248,0.745,72,360151.40000009537,q,S,4478.799999952316,365886.7999999523,HRV,HRV_0164,2022-11-30 18:18:01
Spiro Agnew ,3,"What vice president referred to his critics as the ""nattering nabobs of negativism""? ",274,1.678,73,365886.7999999523,q,S,3664.100000143051,371734.7999999523,HRV,HRV_0164,2022-11-30 18:18:01
"Gail Borden, Jr. ",6,Who invented condensed milk in 1856? ,414,1.797,74,371734.90000009537,p,K,3522.2000000476837,377559.10000014305,HRV,HRV_0164,2022-11-30 18:18:01
Japan ,5,What nation is home to the only tunnel in the world longer than the Chunnel?  ,236,0.626,75,377559.10000014305,q,S,4269.0,382967.40000009537,HRV,HRV_0164,2022-11-30 18:18:01
India,3,What's the only country outside Africa where lions still live in the wild?  ,307,1.538,76,382967.40000009537,p,K,6334.299999952316,391351.5,HRV,HRV_0164,2022-11-30 18:18:01
the skin and bones of animals,1,What is gelatin made from?,445,1.296,77,391351.5,p,K,3170.2999999523163,396327.2999999523,HRV,HRV_0164,2022-11-30 18:18:01
A wiki,5,"What kind of information resource takes its name from a Hawaiian word for ""quick""? ",225,1.885,78,396327.40000009537,q,S,5149.899999856949,403870.60000014305,HRV,HRV_0164,2022-11-30 18:18:01
Mushrooms which have been exposed to light,4,What is the only non-animal natural source of vitamin D?,459,1.272,79,403870.60000014305,q,S,2053.699999809265,407711.2000000477,HRV,HRV_0164,2022-11-30 18:18:01
Museum of Modern Art in NYC ,1,"Which museum hung Matisse's ""Le Bateau"" upsidedown for more than a month, until an art student noticed the error?",348,1.214,80,407711.2000000477,q,S,1700.9000000953674,411135.0,HRV,HRV_0164,2022-11-30 18:18:01
Sic semper tyrannis ,4,What state motto of Virginia did John Wilkes Booth shout as he jumped from Lincoln's box to the stage of Ford's Theatre? ,262,0.572,81,411135.0,q,S,4250.900000095367,416471.5,HRV,HRV_0164,2022-11-30 18:18:01
Joeys,4,What are infant marsupials called?  ,135,1.052,82,416471.60000014305,q,S,2834.699999809265,420870.90000009537,HRV,HRV_0164,2022-11-30 18:18:01
Nutmeg,2,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,407,0.921,83,420870.90000009537,q,S,3825.5999999046326,426127.2000000477,HRV,HRV_0164,2022-11-30 18:18:01
Botany Bay,1,"What Pacific inlet was called ""Stingray Bay"" until Captain Cook renamed it for ""the great quantity of plants"" his scientists had discovered?",242,1.26,84,426127.2000000477,q,S,7436.599999904633,435339.40000009537,HRV,HRV_0164,2022-11-30 18:18:01
popscicle,6,What food was invented by an 11 year old in 1905?,450,1.806,85,435339.5,q,S,3099.2999999523163,440750.7000000477,HRV,HRV_0164,2022-11-30 18:18:01
University of Phoenix,3,"What school has the most students over age 25, according to U.S. News & World Report?",256,1.083,86,440750.7000000477,q,S,2596.5999999046326,444943.60000014305,HRV,HRV_0164,2022-11-30 18:18:01
60 fragments per 100 gram ,4,What amount of insects does the FDA allow in chocolate,453,1.291,87,444943.7000000477,q,S,2901.0,449647.0,HRV,HRV_0164,2022-11-30 18:18:01
honey,4,Which is the only food that can never go off or go bad?,442,0.821,88,449647.10000014305,q,S,6734.199999809265,457710.60000014305,HRV,HRV_0164,2022-11-30 18:18:01
Equal Employment Opportunity Commission ,2,"What federal agency, which targets workplace discrimination, was chaired by Clarence Thomas for most of the 1980s?",176,0.582,89,457710.60000014305,q,S,3988.699999809265,462790.7999999523,HRV,HRV_0164,2022-11-30 18:18:01
Sao Paulo,7,What's the most populous city in the Southern Hemisphere?,304,1.789,90,462790.7999999523,q,S,3219.0,468311.40000009537,HRV,HRV_0164,2022-11-30 18:18:01
The names of the Great Lakes ,2,"What are you trying to remember if you use the mnemonic ""HOMES""?  ",138,1.915,91,468311.40000009537,q,S,5269.0,476022.0,HRV,HRV_0164,2022-11-30 18:18:01
Habanero,5,What chili pepper was believed the hottest in the world until the Naga Jolokia pepper was discovered in India in 2000?,401,1.549,92,476022.0,q,S,1546.6000001430511,479622.7000000477,HRV,HRV_0164,2022-11-30 18:18:01
Robert Lincoln ,2,Who was the only person to be nearby at three different presidential assassinations? ,382,1.355,93,479622.7999999523,q,S,1624.9000000953674,483111.10000014305,HRV,HRV_0164,2022-11-30 18:18:01
Pressure,1,What is measured in millibars? ,202,1.88,94,483111.2000000477,q,S,1598.5,487103.40000009537,HRV,HRV_0164,2022-11-30 18:18:01
Anaconda,1,Which species of snake gives birth to its young instead of laying eggs?  ,353,1.664,95,487103.40000009537,q,S,5937.099999904633,495214.60000014305,HRV,HRV_0164,2022-11-30 18:18:01
Shower curtain ,3,David Schmidt won the 2001 Ig Nobel Prize in Physics for discovering the horizontal vortex that makes what household item blow inward?,33,1.823,96,495214.7000000477,q,S,5623.099999904633,503175.2000000477,HRV,HRV_0164,2022-11-30 18:18:01
Utah,7,"What US state advertised ""The Greatest Snow on Earth"" on its license plates? ",273,0.86,97,503175.2000000477,q,S,4675.099999904633,509223.7999999523,HRV,HRV_0164,2022-11-30 18:18:01
The popsicle,1,Which popular treat was invented by an 11-year-old in California? ,413,0.9,98,509223.7999999523,q,S,2480.800000190735,513111.10000014305,HRV,HRV_0164,2022-11-30 18:18:01
Lightning strike,7,Carnivorous animals will not eat another animal that has been killed by what means?,29,0.856,99,513111.10000014305,q,S,5463.5,519943.7999999523,HRV,HRV_0164,2022-11-30 18:18:01
South America,7,The electric eel is native only to what continent?,96,1.24,100,519943.7999999523,q,S,4193.100000143051,525887.4000000954,HRV,HRV_0164,2022-11-30 18:18:01
Adlai Stevenson,4,Who twice lost presidential elections to Dwight Eisenhower in the 1950s?  ,375,1.581,101,525887.4000000954,q,S,3811.5999999046326,531800.2999999523,HRV,HRV_0164,2022-11-30 18:18:01
Belgium,4,Where were French fries invented?,437,0.863,102,531800.4000000954,q,S,2427.5999999046326,535606.9000000954,HRV,HRV_0164,2022-11-30 18:18:01
San Francisco Bay ,2,"What bay is Otis Redding serenading in ""(Sittin' on) the Dock of the Bay""? ",142,1.44,103,535606.9000000954,q,S,2258.5,539814.7999999523,HRV,HRV_0164,2022-11-30 18:18:01
Tse-tse fly,2,What transmits the disease typanosomiasis to humans and cattle? ,267,1.963,104,539814.7999999523,q,S,3386.7000000476837,545680.2999999523,HRV,HRV_0164,2022-11-30 18:18:01
Apples. They don't have caffeine but the natural sugar and vitamins release slowly and make you feel more awake. ,2,Whice fruit is effective than coffee at waking you up in the morning?,454,1.519,105,545680.4000000954,q,S,3720.0,551431.0,HRV,HRV_0164,2022-11-30 18:18:01
Rooster,6,What animal is combined with a serpent to make the mythical creature the Cockatrice? ,268,0.801,106,551431.100000143,q,S,1668.6999998092651,554415.2000000477,HRV,HRV_0164,2022-11-30 18:18:01
Bright red,7,Vitamin A is largely available in natural food sources with which colour?,448,1.13,107,554415.2000000477,q,S,2411.9000000953674,558471.600000143,HRV,HRV_0164,2022-11-30 18:18:01
Ian Thorpe ,1,Who outgrew a childhood chlorine allergy to become the biggest Olympic medal winner in Australian history? ,370,1.757,108,558471.9000000954,q,S,1993.0,562727.5,HRV,HRV_0164,2022-11-30 18:18:01
Grace Kelly ,3,What was the name of the American actress who was first to appear on a postage stamp?  ,288,1.081,109,562727.600000143,q,S,3934.5999999046326,568254.7999999523,HRV,HRV_0164,2022-11-30 18:18:01
Your blind spot,1,What's the more common name for the retinal scotoma caused by the optic nerve? ,303,1.562,110,568254.7999999523,q,S,2264.4000000953674,572590.600000143,HRV,HRV_0164,2022-11-30 18:18:01
Pride and Prejudice,3,"""An Assembly Such as This"" was a retelling of what famous literary work from a different character's point of view?",1,1.554,111,572590.7000000477,q,S,3135.9000000953674,577791.2000000477,HRV,HRV_0164,2022-11-30 18:18:01
The paper clip,3,"""Gem"" is the trade name for the most common, three-loop design of what?",4,1.498,112,577791.2000000477,q,S,4681.900000095367,584479.7000000477,HRV,HRV_0164,2022-11-30 18:18:01
The Korean War,7,"What 20th-century conflict was dubbed the ""forgotten war"" despite over 50,000 U.S. deaths?",126,0.903,113,584479.7999999523,q,S,1647.7000000476837,587542.600000143,HRV,HRV_0164,2022-11-30 18:18:01
The U.S. Air Force,3,What current branch of the U.S. military was a corps of only 50 soldiers when World War I broke out?,161,0.741,114,587542.600000143,q,S,5792.899999856949,594583.4000000954,HRV,HRV_0164,2022-11-30 18:18:01
Choking on food,2,"Each year, approximately 125 people die of what? ",417,0.795,115,594583.5,q,S,4804.600000143051,600695.2000000477,HRV,HRV_0164,2022-11-30 18:18:01
