Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
It's stamped on the coin's edge.,2,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",215,1.45,94,429016.5,q,S,2873.800000011921,433854.8000000119,HRV,HRV_0020,2022-11-30 17:48:28
Model train set,1,HO scale is the world's most popular size of what?,45,0.923,95,433854.8000000119,q,S,1964.5,437255.10000002384,HRV,HRV_0020,2022-11-30 17:48:28
Marven (Marvin) Gardens,6,"What Margate City, NJ, housing area has been misspelled on the Monopoly board for almost 80 years?",229,1.054,96,437255.10000002384,q,S,3944.399999976158,442759.60000002384,HRV,HRV_0020,2022-11-30 17:48:28
Orca (Killer Whale) ,1,Which is the largest species of dolphin? ,343,1.882,97,442759.8000000119,q,S,1922.699999988079,447078.90000000596,HRV,HRV_0020,2022-11-30 17:48:28
The crust and the mantle,1,"The ""Mohorovicic discontinuity"" divides what two outer layers of the earth?",87,1.161,98,447079.0,q,S,1709.9000000059605,450463.3000000119,HRV,HRV_0020,2022-11-30 17:48:28
The Korean War,6,"What 20th-century conflict was dubbed the ""forgotten war"" despite over 50,000 U.S. deaths?",126,1.427,99,450463.40000000596,q,S,3677.0,456079.60000002384,HRV,HRV_0020,2022-11-30 17:48:28
Pet Rocks,6,What imports from a Baja California beach made Gary Drahl a millionaire in late 1975?,186,0.664,100,456079.60000002384,q,S,5778.699999988079,463031.7000000179,HRV,HRV_0020,2022-11-30 17:48:28
Rat,2,Which animal can go longer without water than a camel can? ,323,1.977,101,463031.8000000119,p,K,4607.4000000059605,470126.40000000596,HRV,HRV_0020,2022-11-30 17:48:28
Equal Employment Opportunity Commission ,6,"What federal agency, which targets workplace discrimination, was chaired by Clarence Thomas for most of the 1980s?",176,1.659,102,470126.40000000596,q,S,6895.200000017881,479191.7000000179,HRV,HRV_0020,2022-11-30 17:48:28
Cornea,2,What is the only part of the body that has no blood supply? ,211,1.013,103,479191.8000000119,q,S,2520.800000011921,483230.90000000596,HRV,HRV_0020,2022-11-30 17:48:28
a spit,6,"If something is described as rotisserie, what has it been cooked on?",428,0.972,104,483230.90000000596,q,S,4826.700000017881,489543.60000002384,HRV,HRV_0020,2022-11-30 17:48:28
potein,7,"What nutrient comes from meat, eggs, and fish?",433,0.753,105,489543.60000002384,p,K,3700.5,494511.40000000596,HRV,HRV_0020,2022-11-30 17:48:28
Butterfly,6,The Admiral is which type of insect? ,89,0.79,106,494511.40000000596,q,S,3977.5999999940395,499783.7000000179,HRV,HRV_0020,2022-11-30 17:48:28
"Puffer fish, if they are prepared incorrectly thheir poison could kill the eater. ",4,Cooking which food requires over two years of training?,461,1.074,107,499783.8000000119,p,K,5008.9000000059605,506375.7000000179,HRV,HRV_0020,2022-11-30 17:48:28
Bacon,6,"In Britain, what kind of meat comes in rashers?",397,1.707,108,506375.8000000119,p,K,2769.0999999940395,511358.8000000119,HRV,HRV_0020,2022-11-30 17:48:28
Peter Pan ,2,What was the first English play to be written especially for children? ,283,0.979,109,511358.90000000596,q,S,1655.4000000059605,514503.0,HRV,HRV_0020,2022-11-30 17:48:28
Asparagus,3,what vegetable loses its flavour the quickest?,451,0.98,110,514503.10000002384,q,S,1653.5999999940395,517648.3000000119,HRV,HRV_0020,2022-11-30 17:48:28
Bile,5,"Two of the ""four humors"" the ancients believed controlled temperament consist of what bodily fluid?",118,1.692,111,517648.3000000119,q,S,6278.0999999940395,526126.6000000238,HRV,HRV_0020,2022-11-30 17:48:28
A Cheeta born in 1932,3,Who is the world's oldest (non-human) primate on record?  ,369,0.611,112,526126.6000000238,q,S,2034.0999999940395,529280.0,HRV,HRV_0020,2022-11-30 17:48:28
Prussian Blue ,4,What craylola color became 'midnight blue' in 1985 to remove an out-of-date geographical term? ,160,0.783,113,529280.0,q,S,5024.5,535592.2000000179,HRV,HRV_0020,2022-11-30 17:48:28
Westminster Kennel Club dog show ,5,What is the second oldest continuously held American sporting event?  ,214,1.754,114,535592.2000000179,q,S,2440.7999999821186,540295.0,HRV,HRV_0020,2022-11-30 17:48:28
Darwin's,4,"For his tenacity, 19th century biologist Thomas Huxley was nicknamed whose ""bulldog""?",40,1.024,115,540295.1000000238,q,S,2279.7999999821186,544111.400000006,HRV,HRV_0020,2022-11-30 17:48:28
Broccoli! ,3,Whice vegeteable has more vitamin C than an orange and as much calcium as whole milk?,456,1.903,116,544111.5,q,S,3920.5,550439.5,HRV,HRV_0020,2022-11-30 17:48:28
Matches,6,"Which accidentally invented household items were first marketed as ""friction lights""? ",322,1.684,117,550439.5,q,S,4087.2000000178814,556719.2000000179,HRV,HRV_0020,2022-11-30 17:48:28
"Third finger, left hand ",1,What part of his body did Keith Richards insure for a million pounds?,243,1.35,118,556719.2000000179,q,S,2050.199999988079,560623.8000000119,HRV,HRV_0020,2022-11-30 17:48:28
Queen Isabella I ,7,"In 1893, who became the first woman ever to appear on a U.S. postage stamp?",50,1.703,119,560623.8000000119,q,S,1975.4000000059605,564815.0,HRV,HRV_0020,2022-11-30 17:48:28
Avocado,6,Pet parrots can eat most human foods except chocolate and which pitted food?  ,398,1.216,120,564815.1000000238,q,S,4925.199999988079,571471.0,HRV,HRV_0020,2022-11-30 17:48:28
Two of the seven cities of gold,5,What are Quivira and Cibola?  ,136,1.185,121,571471.0,q,S,2120.800000011921,575287.1000000238,HRV,HRV_0020,2022-11-30 17:48:28
The Loch Ness Monster,1,"In 1994, Christian Spurling confessed that the so-called Surgeon's Photo of 1934 was a fake. What was pictured in it?",55,0.831,122,575287.2000000179,q,S,6287.0,582912.5,HRV,HRV_0020,2022-11-30 17:48:28
Hong Kong ,4,What city's harbor is overlooked by Victoria Peak? ,185,1.769,123,582912.7000000179,q,S,3335.699999988079,588527.8000000119,HRV,HRV_0020,2022-11-30 17:48:28
Ripe cranerries bounce when dropped on the ground,7,How do farmers test whether cranberries are ripe?,452,0.632,124,588527.900000006,q,S,1517.4000000059605,591191.900000006,HRV,HRV_0020,2022-11-30 17:48:28
Speed of wind,2,What does an anemometer measure? ,168,0.543,125,591191.900000006,q,S,1519.7000000178814,593759.8000000119,HRV,HRV_0020,2022-11-30 17:48:28
Shenandoah Valley,1,What area changed hands 72 times during the Civil War? ,139,0.972,126,593760.0,q,S,1603.800000011921,596847.900000006,HRV,HRV_0020,2022-11-30 17:48:28
New Jersey's Rutgers,4,Which U.S. state's leading public university is the only one not to be named for the state?  ,357,0.542,127,596847.900000006,q,S,4849.0,602743.3000000119,HRV,HRV_0020,2022-11-30 17:48:28
