Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Mountain Dew,7,"What was first marketed with hillbilly-themed advertising, since its name is a euphemism for moonshine?",421,0.814,53,229838.69999998808,q,S,4147.699999988079,235323.5,HRV,HRV_0301,2022-11-30 20:58:08
Theodore Roosevelt ,6,"What former president coined the phrase ""lunatic fringe"" to refer to the wackos in his own reform movement?",178,1.775,54,235323.5,q,S,2998.300000011921,240610.89999997616,HRV,HRV_0301,2022-11-30 20:58:08
Zinfindel,1,"What grape, used to make a popular California wine, is called Primitivo in Europe?  ",403,0.745,55,240610.89999997616,q,S,1872.800000011921,243736.5,HRV,HRV_0301,2022-11-30 20:58:08
Thomas Hardy,2,"Though the rest of him lies in Westminster Abbey, what writer's heart is buried near his native Dorchester?",116,1.843,56,243736.5,q,S,2956.699999988079,249067.5,HRV,HRV_0301,2022-11-30 20:58:08
Gecko,1,What is the only type of lizard that has a voice? ,213,1.908,57,249067.5,q,S,1518.199999988079,253016.69999998808,HRV,HRV_0301,2022-11-30 20:58:08
Joeys,4,What are infant marsupials called?  ,135,0.754,58,253016.80000001192,q,S,1828.5999999642372,256112.39999997616,HRV,HRV_0301,2022-11-30 20:58:08
chickpeas,2,What is used to make hummus?,424,0.737,59,256112.39999997616,p,K,4195.700000047684,261561.39999997616,HRV,HRV_0301,2022-11-30 20:58:08
Social Security,3,Ida May Fuller was the first U.S. citizen to receive a check for what?,46,1.831,60,261561.39999997616,q,S,2139.5,266056.1999999881,HRV,HRV_0301,2022-11-30 20:58:08
cooking,2,"If you suffer from Mageirocophobia, what are you scared of?",438,1.802,61,266056.1999999881,q,S,2793.800000011921,271158.0,HRV,HRV_0301,2022-11-30 20:58:08
"Puffer fish, if they are prepared incorrectly thheir poison could kill the eater. ",3,Cooking which food requires over two years of training?,461,1.718,62,271158.0,q,S,2168.0,275567.10000002384,HRV,HRV_0301,2022-11-30 20:58:08
Choking on food,2,"Each year, approximately 125 people die of what? ",417,1.344,63,275567.10000002384,q,S,2778.899999976158,280211.1999999881,HRV,HRV_0301,2022-11-30 20:58:08
A Cheeta born in 1932,4,Who is the world's oldest (non-human) primate on record?  ,369,1.922,64,280211.1999999881,q,S,1564.199999988079,284206.39999997616,HRV,HRV_0301,2022-11-30 20:58:08
Anne Hathaway,1,What was the name of William Shakespeare's wife?  ,290,0.809,65,284206.39999997616,q,S,2123.300000011921,287668.0,HRV,HRV_0301,2022-11-30 20:58:08
Pandemonium,3,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",239,0.935,66,287668.0,q,S,1857.300000011921,290969.89999997616,HRV,HRV_0301,2022-11-30 20:58:08
A red giant ,1,"What kind of enormous, cool star will our own sun become in five billion years? ",224,1.404,67,290969.89999997616,q,S,3336.7000000476837,296230.3000000119,HRV,HRV_0301,2022-11-30 20:58:08
Mouse,2,What is the most common mammal in the U.S.? ,205,1.576,68,296230.3000000119,q,S,2205.800000011921,300534.6999999881,HRV,HRV_0301,2022-11-30 20:58:08
Model train set,4,HO scale is the world's most popular size of what?,45,1.411,69,300534.6999999881,p,K,3881.400000035763,306340.10000002384,HRV,HRV_0301,2022-11-30 20:58:08
The Beatles' Rain ,3,What was the first rock song ever to feature hidden messages in the form of back-masked vocals?  ,284,0.521,70,306340.10000002384,q,S,3294.7999999523163,310674.1999999881,HRV,HRV_0301,2022-11-30 20:58:08
The Commodore 64 ,3,What 1982 successor to the VIC-20 is still the bestselling computer model of all time?,124,1.499,71,310674.1999999881,q,S,2847.300000011921,315531.60000002384,HRV,HRV_0301,2022-11-30 20:58:08
Every jar of peanut butter must be at least 90% peanuts,2,What percentage of peanuts is found in a standard jar of peanut butter?,423,1.608,72,315531.60000002384,q,S,1975.3999999761581,319634.3000000119,HRV,HRV_0301,2022-11-30 20:58:08
Prairie dogs,3,"In 1900, Texas biologist Vernon Bailey discovered a network of tunnels the size of the state of Maryland. What had dug them?",51,1.739,73,319634.39999997616,q,S,2332.400000035763,324222.89999997616,HRV,HRV_0301,2022-11-30 20:58:08
Prussian Blue ,4,What craylola color became 'midnight blue' in 1985 to remove an out-of-date geographical term? ,160,1.561,74,324222.89999997616,q,S,2856.100000023842,329151.6999999881,HRV,HRV_0301,2022-11-30 20:58:08
Echinoderms,1,"Starfish belong to what animal phylum, whose name means ""spiny skin""? ",85,0.978,75,329151.6999999881,q,S,3183.800000011921,333831.0,HRV,HRV_0301,2022-11-30 20:58:08
USA,2,Which country invented volleyball?   ,340,1.707,76,333831.0,q,S,1679.0,337737.60000002384,HRV,HRV_0301,2022-11-30 20:58:08
Ciabatta,5,"What sandwich bread, because of its shape, takes its name from the Italian for ""carpet slipper""? ",406,1.808,77,337737.6999999881,q,S,2535.300000011921,342598.60000002384,HRV,HRV_0301,2022-11-30 20:58:08
Botany Bay,3,"What Pacific inlet was called ""Stingray Bay"" until Captain Cook renamed it for ""the great quantity of plants"" his scientists had discovered?",242,1.452,78,342598.60000002384,q,S,2083.5,346649.1999999881,HRV,HRV_0301,2022-11-30 20:58:08
Capitol Hill,4,"Until 1790, what was known as Jenkins Hill? ",119,1.924,79,346649.1999999881,q,S,2310.800000011921,351405.0,HRV,HRV_0301,2022-11-30 20:58:08
Medicine,2,What industry uses 20% of China's harvested plants?  ,188,0.61,80,351405.10000002384,q,S,2122.099999964237,354651.3000000119,HRV,HRV_0301,2022-11-30 20:58:08
There was a pound of every ingredient in the original reciipe. ,6,How did the pound cake get its name?,460,1.71,81,354651.3000000119,q,S,2277.5,359161.6999999881,HRV,HRV_0301,2022-11-30 20:58:08
Belgium,6,Where were French fries invented?,437,0.568,82,359161.6999999881,q,S,2963.600000023842,363209.0,HRV,HRV_0301,2022-11-30 20:58:08
Grover Cleveland ,2,Who was the only U.S. president to have been married in the White House? ,385,1.63,83,363209.0,q,S,2678.699999988079,368044.5,HRV,HRV_0301,2022-11-30 20:58:08
Woodrow Wilson,4,Which U.S. president's home was named Shadow Lawn?,356,1.931,84,368044.5,q,S,1994.6000000238419,372493.1999999881,HRV,HRV_0301,2022-11-30 20:58:08
The Millenium Falcon ,1,"What could be built by the largest Lego set ever sold, a 5195-piece monstrosity? ",156,0.671,85,372493.1999999881,q,S,2374.800000011921,376053.5,HRV,HRV_0301,2022-11-30 20:58:08
Eisenhower ,3,Who was president when the first U.S. presidential news conference was filmed for TV?,378,1.709,86,376053.5,q,S,1908.699999988079,380189.39999997616,HRV,HRV_0301,2022-11-30 20:58:08
spiced ham,7,What two words were combined to make the word Spam?,426,1.884,87,380189.39999997616,q,S,3394.900000035763,385978.5,HRV,HRV_0301,2022-11-30 20:58:08
Giant squid,3,Which animal can have eyes that are a foot in diameter? ,324,1.725,88,385978.5,q,S,1645.1000000238419,389868.5,HRV,HRV_0301,2022-11-30 20:58:08
George Washington,6,Who is pictured on a US Purple Heart medal? ,368,1.512,89,389868.5,q,S,1872.0,393771.6999999881,HRV,HRV_0301,2022-11-30 20:58:08
Carbon,3,What element must be burned out of pig iron to make steel? ,170,0.519,90,393771.6999999881,q,S,2985.600000023842,397801.60000002384,HRV,HRV_0301,2022-11-30 20:58:08
Shoe sizes,3,"In Europe, but not the U.S., what are measured in ""Paris Points""?",59,0.726,91,397801.60000002384,q,S,2816.599999964237,401872.1999999881,HRV,HRV_0301,2022-11-30 20:58:08
Avocado,7,Pet parrots can eat most human foods except chocolate and which pitted food?  ,398,1.68,92,401872.3000000119,q,S,4871.599999964237,408952.6999999881,HRV,HRV_0301,2022-11-30 20:58:08
The crocodile,2,The Egyptian plover is a bird best known for its symbiotic relationship with what host animal?,95,1.959,93,408952.6999999881,q,S,2516.199999988079,413948.1999999881,HRV,HRV_0301,2022-11-30 20:58:08
Peter Pan ,3,What was the first English play to be written especially for children? ,283,0.717,94,413948.1999999881,q,S,2179.900000035763,417365.1999999881,HRV,HRV_0301,2022-11-30 20:58:08
Bright red,3,Vitamin A is largely available in natural food sources with which colour?,448,0.818,95,417365.3000000119,p,K,4299.300000011921,422999.6999999881,HRV,HRV_0301,2022-11-30 20:58:08
Sao Paulo,6,What's the most populous city in the Southern Hemisphere?,304,1.132,96,422999.6999999881,q,S,1512.699999988079,426149.8000000119,HRV,HRV_0301,2022-11-30 20:58:08
Sapphire,5,What type of stone is referred to as the Star of India?  ,270,1.02,97,426149.8000000119,q,S,2802.800000011921,430497.0,HRV,HRV_0301,2022-11-30 20:58:08
Grace Kelly ,1,What was the name of the American actress who was first to appear on a postage stamp?  ,288,1.344,98,430497.0,q,S,1873.5,434241.89999997616,HRV,HRV_0301,2022-11-30 20:58:08
Bhutan,3,"Thimpu, the world's only capital city with no traffic lights, is the capital of what tiny kingdom?",114,0.84,99,434241.89999997616,q,S,2250.2000000476837,437849.0,HRV,HRV_0301,2022-11-30 20:58:08
It causes sour foods subsequently consumed to taste sweet. ,3,Why is the Synsepalum dulcificum berry called the miracle fruit?,464,1.245,100,437849.0,q,S,2059.100000023842,441672.10000002384,HRV,HRV_0301,2022-11-30 20:58:08
"The code is ""SUX"" ",6,Why has Sioux Falls Regional Airport in South Dakota been trying to change its three-letter airport designation for years?,392,1.173,101,441672.10000002384,q,S,2481.0,445843.6999999881,HRV,HRV_0301,2022-11-30 20:58:08
George Orwell ,1,"Whose first book was ""Down and Out in Paris and London"", about his year among the poverty-stricken underclass of those cities?",388,0.75,102,445843.6999999881,q,S,1766.0,448882.10000002384,HRV,HRV_0301,2022-11-30 20:58:08
Rod Serling ,4,What famed TV personality wrote the screenplay for 1968's Planet of the Apes? ,175,1.73,103,448882.10000002384,q,S,2098.899999976158,453238.0,HRV,HRV_0301,2022-11-30 20:58:08
Syzygy,6,What's the astronomical term for three celestial bodies aligning?   ,302,1.177,104,453238.0,q,S,1742.0,456675.89999997616,HRV,HRV_0301,2022-11-30 20:58:08
Gone with the Wind,3,The first swear word on the big screen was in what movie?,100,1.43,105,456675.89999997616,q,S,2122.400000035763,460734.39999997616,HRV,HRV_0301,2022-11-30 20:58:08
Tim McGraw,4,"At age 11, who accidentally discovered the true identity of his baseball pitcher father while searching his mother's closet for hidden Christmas presents? ",24,1.862,106,460734.5,q,S,2215.300000011921,465327.8000000119,HRV,HRV_0301,2022-11-30 20:58:08
Pachyderm,6,"What word comes to us from the Greek for ""thick-skinned""?  ",297,1.554,107,465327.8000000119,q,S,2288.5,469690.10000002384,HRV,HRV_0301,2022-11-30 20:58:08
Apple sauce,6,What was the first food eaten in space?,435,1.617,108,469690.10000002384,q,S,1785.0999999642372,473604.0,HRV,HRV_0301,2022-11-30 20:58:08
Haddock,6,"If you ordered an Omelet Arnold Bennett, what fish would you find in it?",429,1.378,109,473604.0,q,S,2133.5,477632.1999999881,HRV,HRV_0301,2022-11-30 20:58:08
Mushrooms which have been exposed to light,7,What is the only non-animal natural source of vitamin D?,459,1.9,110,477632.1999999881,q,S,2847.199999988079,482897.1999999881,HRV,HRV_0301,2022-11-30 20:58:08
State quarters ,1,What's been released five times a year from January 1999 to fall 2008?,300,1.884,111,482897.1999999881,q,S,3144.600000023842,488442.89999997616,HRV,HRV_0301,2022-11-30 20:58:08
Ivory Coast's ,5,"The world's largest church is Our Lady of Peace Basilica in Yamoussoukro, what nation's capital?",111,1.209,112,488442.89999997616,q,S,1599.2000000476837,491767.39999997616,HRV,HRV_0301,2022-11-30 20:58:08
Shenandoah Valley,6,What area changed hands 72 times during the Civil War? ,139,1.321,113,491767.39999997616,q,S,2110.600000023842,495723.6999999881,HRV,HRV_0301,2022-11-30 20:58:08
at least 97%,3,How much caffeine needs to be taken out of coffee for it to be described as decaffeinated?,427,1.407,114,495723.6999999881,q,S,1994.800000011921,499644.3000000119,HRV,HRV_0301,2022-11-30 20:58:08
Abraham Lincoln ,1,"What president has three ""A's"" in his first name, each of which has a different sound? ",246,0.539,115,499644.3000000119,q,S,3994.0,504697.3000000119,HRV,HRV_0301,2022-11-30 20:58:08
Mae West,6,"Because her name became a slang term for a life preserver, who is the only actress whose name is an entry in Merriam-Webster's?",26,0.955,116,504697.39999997616,,,,514214.60000002384,HRV,HRV_0301,2022-11-30 20:58:08
Ozone,1,"What molecule is named for the Greek word for ""smell,"" because of the odor associated with lightning storms?",232,1.544,117,514214.6999999881,q,S,2680.5,518959.8000000119,HRV,HRV_0301,2022-11-30 20:58:08
Harmonica,3,"What's sometimes called a ""licking stick"" or a ""tin sandwich""?  ",301,0.686,118,518959.8000000119,q,S,1641.5,521806.39999997616,HRV,HRV_0301,2022-11-30 20:58:08
Sweden,3,What nation's dyslexic king Carl XVI Gustaf misspelled his own name on the accession document that gave him the throne?,237,0.736,119,521806.39999997616,q,S,2293.800000011921,525351.8999999762,HRV,HRV_0301,2022-11-30 20:58:08
Oklahoma,6,"What U.S. state has the slogan ""Native America"" on its license plates?",271,1.46,120,525351.8999999762,q,S,2606.2000000476837,529943.8999999762,HRV,HRV_0301,2022-11-30 20:58:08
American Pie,6,What was the name of the plane Buddy Holly died in?  ,289,1.572,121,529943.8999999762,q,S,1735.6000000238419,533776.0,HRV,HRV_0301,2022-11-30 20:58:08
Brine Shrimp ,7,"What kind of animal is Artemia Salina, the ""sea monkey"" of novelty pet ad fame? ",222,0.538,122,533776.1000000238,q,S,2067.599999964237,536911.3000000119,HRV,HRV_0301,2022-11-30 20:58:08
James Buchanan ,6,Who was the only U.S. president never to be married?,383,0.681,123,536911.3000000119,q,S,1733.800000011921,539831.8000000119,HRV,HRV_0301,2022-11-30 20:58:08
KISS ,7,"According to the Guinness Book of Records, what was the loudest rock band ever?",13,1.383,124,539831.8000000119,q,S,1639.0,543357.8000000119,HRV,HRV_0301,2022-11-30 20:58:08
Sugar-sweetened beverages are likely the most fattening becaause they are not registered as consumed calories. ,3,What is the most fattening product in the modern diet?,457,0.919,125,543357.8999999762,q,S,1559.7000000476837,546353.1999999881,HRV,HRV_0301,2022-11-30 20:58:08
Lhasa Apso,6,"What is called the ""bark lion sentinel dog"" in its native Tibet?  ",200,1.339,126,546353.1999999881,q,S,1531.699999988079,549754.3999999762,HRV,HRV_0301,2022-11-30 20:58:08
The nock,3,What slot on the back of an arrow's shaft keeps it on the bowstring? ,259,0.889,127,549754.3999999762,q,S,2563.600000023842,553731.5,HRV,HRV_0301,2022-11-30 20:58:08
Anaconda,7,Which species of snake gives birth to its young instead of laying eggs?  ,353,1.687,128,553731.5,q,S,2182.0,558116.3000000119,HRV,HRV_0301,2022-11-30 20:58:08
Geyser,4,What English word comes from the name of a hot spring in Iceland's Haukadalur valley? ,171,1.629,129,558116.3000000119,q,S,2552.199999988079,562809.8000000119,HRV,HRV_0301,2022-11-30 20:58:08
Thomas Nast ,2,Which cartoonist is famous for creating the popular image of Santa Claus? ,333,1.167,130,562809.8000000119,q,S,1991.199999988079,566474.6999999881,HRV,HRV_0301,2022-11-30 20:58:08
Dragees,5,"What are the sugared almonds, traditionally thrown over the bride and groom at a wedding, called?",430,0.598,131,566474.6999999881,q,S,2143.400000035763,569738.3000000119,HRV,HRV_0301,2022-11-30 20:58:08
Asparagus,4,what vegetable loses its flavour the quickest?,451,1.324,132,569738.3999999762,q,S,1829.0,573429.0,HRV,HRV_0301,2022-11-30 20:58:08
China,5,Which country first used the decimal system?  ,338,1.064,133,573429.0,q,S,3677.100000023842,578687.1000000238,HRV,HRV_0301,2022-11-30 20:58:08
The Missouri River ,3,"What forms the only part of the Kansas border, a seventy-five mile stretch, that's not drawn with a straight edge?",179,0.696,134,578687.1000000238,q,S,8262.5,588161.3000000119,HRV,HRV_0301,2022-11-30 20:58:08
Gabriele Falloppio ,1,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,217,0.957,135,588161.3999999762,q,S,2861.5,592508.6999999881,HRV,HRV_0301,2022-11-30 20:58:08
Dark Side of the Moon,1,What album spent a record 741 weeks on Billboard's Top 200 Albums chart? ,129,1.746,136,592508.8000000119,q,S,1604.199999988079,596378.6000000238,HRV,HRV_0301,2022-11-30 20:58:08
South Africa,5,In what country was the largest rough diamond ever discovered?,62,1.874,137,596378.6000000238,q,S,1926.7999999523163,600692.3000000119,HRV,HRV_0301,2022-11-30 20:58:08
