Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_AnswerPresent,C_WorthPresent,C_Worth,C_Worth_rt,C_TrialEnd,exp,subjectId,date
The popsicle,2,Which popular treat was invented by an 11-year-old in California? ,413,1.468,17,140320.5,t,W,4363.5,147212.40000000596,151225.70000001788,3,736.4000000059605,153963.30000001192,HRV,HRV_0156,2022-11-30 18:34:12
Equal Employment Opportunity Commission ,7,"What federal agency, which targets workplace discrimination, was chaired by Clarence Thomas for most of the 1980s?",176,1.964,18,153963.30000001192,p,K,4091.699999988079,,,,,160555.80000001192,HRV,HRV_0156,2022-11-30 18:34:12
Green Eggs and Ham,5,What 1960 classic originated when Bennett Cerf bet one of his authors that he couldn't write a book using only fifty words?,419,1.692,19,160555.80000001192,,,,,,,,170086.30000001192,HRV,HRV_0156,2022-11-30 18:34:12
Rabbit,5,What kind of animal attacked Jimmy Carter during an April 1979 fishing trip?   ,221,0.583,20,170086.40000000596,q,S,4188.4000000059605,,,,,175376.0,HRV,HRV_0156,2022-11-30 18:34:12
Cygnet ,5,What is the name given to a young swan? ,207,0.765,21,175376.0,p,K,2333.7000000178814,,,,,179001.80000001192,HRV,HRV_0156,2022-11-30 18:34:12
"the white flesh that houses the seeds, known as the placenta",5,What is the hottest part of a chili?,432,0.953,22,179001.90000000596,q,S,2645.0,,,,,183128.5,HRV,HRV_0156,2022-11-30 18:34:12
Eric the Red,2,"According to Norse sagas, who gave Greenland its misleading name in order to attract settlers? ",12,1.632,23,183128.5,p,K,4112.0,,,,,189398.20000001788,HRV,HRV_0156,2022-11-30 18:34:12
cooking,3,"If you suffer from Mageirocophobia, what are you scared of?",438,0.588,24,189398.20000001788,t,W,4252.9000000059605,196169.60000002384,200179.90000000596,5,741.5999999940395,202024.0,HRV,HRV_0156,2022-11-30 18:34:12
Nutmeg,2,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,407,0.919,25,202024.10000002384,t,W,5031.399999976158,209586.30000001192,213608.70000001788,5,623.5999999940395,215665.5,HRV,HRV_0156,2022-11-30 18:34:12
Oxygen,6,"By a wide margin (more than 3:2), what's the most abundant element in the Earth's crust?",28,1.922,26,215665.5,q,S,5157.5,,,,,223267.90000000596,HRV,HRV_0156,2022-11-30 18:34:12
ZZ Top,7,What musical group chose their name deliberately so that they would appear last in alphabetical listings?,234,0.804,27,223267.90000000596,q,S,4338.300000011921,,,,,228929.10000002384,HRV,HRV_0156,2022-11-30 18:34:12
" ""!"" ",3,"Eager to find out how his novel Les Miserables was being received, Victor Hugo sent a telegram to his publisher that read ""?"" What did his publisher reply?",35,1.179,28,228929.20000001788,t,W,7153.199999988079,238596.60000002384,242616.60000002384,2,780.8999999761581,245097.70000001788,HRV,HRV_0156,2022-11-30 18:34:12
Japan,2,Where is the longest suspension bridge? ,319,0.898,29,245097.80000001192,q,S,2349.0999999940395,,,,,248867.90000000596,HRV,HRV_0156,2022-11-30 18:34:12
Tse-tse fly,6,What transmits the disease typanosomiasis to humans and cattle? ,267,0.74,30,248867.90000000596,q,S,2492.0999999940395,,,,,252621.10000002384,HRV,HRV_0156,2022-11-30 18:34:12
"Gail Borden, Jr. ",3,Who invented condensed milk in 1856? ,414,1.626,31,252621.20000001788,q,S,1628.0,,,,,256397.10000002384,HRV,HRV_0156,2022-11-30 18:34:12
Stratosphere,3,"In what layer of the Earth's atmosphere is Antarctica's famed ""ozone hole""? ",64,1.845,32,256397.10000002384,q,S,1825.3999999761581,,,,,260598.0,HRV,HRV_0156,2022-11-30 18:34:12
As Good As It Gets ,4,"What Jack Nicholson comedy was translated as ""Mr. Cat Poop"" in Cantonese when it was released in China?",218,1.629,33,260598.10000002384,q,S,3742.5999999940395,,,,,266501.0,HRV,HRV_0156,2022-11-30 18:34:12
France,4,"What country launched Europe's first super-high-speed passenger train, in 1981?",159,1.527,34,266501.0,q,S,4514.600000023842,,,,,273078.3000000119,HRV,HRV_0156,2022-11-30 18:34:12
The Korean War,2,"What 20th-century conflict was dubbed the ""forgotten war"" despite over 50,000 U.S. deaths?",126,1.806,35,273078.40000000596,p,K,5272.9000000059605,,,,,280680.90000000596,HRV,HRV_0156,2022-11-30 18:34:12
Arthur Conan Doyle,6,"What gullible author believed that Harry Houdini had ""wonderful powers"" after Houdini showed him the child's trick of pretending to remove his thumb? ",184,1.594,36,280680.90000000596,,,,,,,,290188.40000000596,HRV,HRV_0156,2022-11-30 18:34:12
Everything ,3,Pantophobia is the fear of what?,79,1.382,37,290188.40000000596,q,S,2232.300000011921,,,,,294320.5,HRV,HRV_0156,2022-11-30 18:34:12
Rod Serling ,3,What famed TV personality wrote the screenplay for 1968's Planet of the Apes? ,175,1.793,38,294320.5,q,S,3720.7000000178814,,,,,300352.60000002384,HRV,HRV_0156,2022-11-30 18:34:12
Speed of wind,5,What does an anemometer measure? ,168,1.61,39,300352.7000000179,q,S,2106.5,,,,,304586.90000000596,HRV,HRV_0156,2022-11-30 18:34:12
Rhesus antigens (Rh or RhD),3,"What is absent in ""negative"" blood types like O negative and AB negative? ",196,1.315,40,304586.90000000596,q,S,2776.0999999940395,,,,,309205.7000000179,HRV,HRV_0156,2022-11-30 18:34:12
Mushrooms which have been exposed to light,5,What is the only non-animal natural source of vitamin D?,459,0.965,41,309205.7000000179,t,W,3787.5,315516.5,319536.8000000119,5,763.9000000059605,321791.10000002384,HRV,HRV_0156,2022-11-30 18:34:12
Pancreas,3,In what organ of the body would you find the islets of Langerhans and the duct of Wirsung? ,66,0.828,42,321791.10000002384,q,S,2493.399999976158,,,,,325628.0,HRV,HRV_0156,2022-11-30 18:34:12
Buck,1,"What's the name of the dog who is the hero of Jack London's ""The Call of the Wild""?   ",305,1.667,43,325628.0,q,S,2731.100000023842,,,,,330545.90000000596,HRV,HRV_0156,2022-11-30 18:34:12
Pearl Harbor ,6,What late-breaking news story kicked Dumbo off the cover of Time magazine six weeks after the elephant cartoon's release?,227,1.923,44,330545.90000000596,t,W,3596.5,336658.2000000179,340671.0,5,681.1000000238419,343812.60000002384,HRV,HRV_0156,2022-11-30 18:34:12
On Christ's crucifix ,7,"Where did the abbreviation ""INRI"" traditionally appear? ",315,1.581,45,343812.7000000179,q,S,2309.0999999940395,,,,,348225.90000000596,HRV,HRV_0156,2022-11-30 18:34:12
Nuclear Disarmament,3,"The famous ""peace symbol"" was designed to combine the semaphoe positions for N and D. What do the N and D stand for?",97,0.634,46,348225.90000000596,q,S,3736.800000011921,,,,,353116.5,HRV,HRV_0156,2022-11-30 18:34:12
Captain Cook ,3,"Who christened Hawaii ""the Sandwich Islands"" in 1778?  ",363,0.751,47,353116.5,q,S,2396.9000000059605,,,,,356789.5,HRV,HRV_0156,2022-11-30 18:34:12
Sugar-sweetened beverages are likely the most fattening becaause they are not registered as consumed calories. ,3,What is the most fattening product in the modern diet?,457,1.912,48,356789.60000002384,q,S,2833.7999999821186,,,,,362060.40000000596,HRV,HRV_0156,2022-11-30 18:34:12
The Pope,4,"Currently, only the queen of Spain and Belgium and the grand duchess of Luxembourg hold the privlege of wearing white when they visit whom?",32,0.531,49,362060.40000000596,q,S,5459.4000000059605,,,,,368579.10000002384,HRV,HRV_0156,2022-11-30 18:34:12
chickpeas,2,What is used to make hummus?,424,1.152,50,368579.2000000179,p,K,2459.2999999821186,,,,,372712.40000000596,HRV,HRV_0156,2022-11-30 18:34:12
Every jar of peanut butter must be at least 90% peanuts,3,What percentage of peanuts is found in a standard jar of peanut butter?,423,1.708,51,372712.40000000596,q,S,2582.7000000178814,,,,,377531.90000000596,HRV,HRV_0156,2022-11-30 18:34:12
citrus fruit (scurvy is caused by a lack of vitamin c),7,Sailors used to suffer from a horrible illness called scurvy. Which food prevents scurvy?,441,1.491,52,377531.90000000596,p,K,2723.300000011921,,,,,382269.8000000119,HRV,HRV_0156,2022-11-30 18:34:12
School buses were painted yellow,5,A conference on safety held at Columbia University's Teacher College in 1939 led to what change? ,9,1.532,53,382269.90000000596,q,S,2815.4000000059605,,,,,387145.8000000119,HRV,HRV_0156,2022-11-30 18:34:12
Copperhead snake,1,Which poisonous snake smells like fresh cut cucumbers? ,350,1.247,54,387145.8000000119,t,W,4392.9000000059605,394062.10000002384,398076.5,5,736.1000000238419,400579.40000000596,HRV,HRV_0156,2022-11-30 18:34:12
Strom Thurmond ,1,Who filibustered for a record twenty-four hours and eighteen minutes -- with a urine pail standing at the ready -- in the hope of preventing the Civil Rights Act of 1957?,366,1.976,55,400579.40000000596,q,S,4108.0999999940395,,,,,407193.10000002384,HRV,HRV_0156,2022-11-30 18:34:12
Mountain Dew,6,"What was first marketed with hillbilly-themed advertising, since its name is a euphemism for moonshine?",421,0.508,56,407193.10000002384,q,S,3350.5,,,,,411578.10000002384,HRV,HRV_0156,2022-11-30 18:34:12
Texas,5,"What state's motto is ""friendship"" since that's supposed to have been the meaning of the state's Caddo Indian name?",263,0.547,57,411578.10000002384,q,S,2536.7999999821186,,,,,415187.3000000119,HRV,HRV_0156,2022-11-30 18:34:12
Benjamin Franklin ,3,"Who carried hundreds of imported books in his Philadelphia shop in the 1730s, the same decade in which he started America's first lending library?",362,1.369,58,415187.40000000596,t,W,4070.9000000059605,421779.10000002384,425795.8000000119,5,675.5,428362.2000000179,HRV,HRV_0156,2022-11-30 18:34:12
Turkey,1,Which animal was named for what was wrongly thought to be its country of origin? ,326,1.725,59,428362.2000000179,q,S,2639.699999988079,,,,,433250.90000000596,HRV,HRV_0156,2022-11-30 18:34:12
Kiwi,5,"Which bird species has survived more than 70 million years, despite the fact that it lays one egg a year and is nearly blind?",331,1.41,60,433250.90000000596,q,S,3729.4000000059605,,,,,438918.3000000119,HRV,HRV_0156,2022-11-30 18:34:12
Asparagus,6,what vegetable loses its flavour the quickest?,451,0.671,61,438918.3000000119,q,S,2719.199999988079,,,,,442833.3000000119,HRV,HRV_0156,2022-11-30 18:34:12
Haricot beans,7,Baked beans are made from what type of bean?,443,1.034,62,442833.3000000119,p,K,3045.5,,,,,447434.60000002384,HRV,HRV_0156,2022-11-30 18:34:12
Coca-Cola,5,"The BBC once banned the Beatles' ""Come Together"" for ""advertising"" what product in the lyrics?",93,0.612,63,447434.60000002384,q,S,3803.199999988079,,,,,452379.2000000179,HRV,HRV_0156,2022-11-30 18:34:12
The crust and the mantle,5,"The ""Mohorovicic discontinuity"" divides what two outer layers of the earth?",87,0.541,64,452379.3000000119,q,S,2524.0999999940395,,,,,455974.3000000119,HRV,HRV_0156,2022-11-30 18:34:12
Tea leaves,3,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.158,65,455974.3000000119,t,W,3054.5999999940395,461549.7000000179,465567.7000000179,3,541.4000000059605,467787.10000002384,HRV,HRV_0156,2022-11-30 18:34:12
Iraq,2,In which country were the Hanging Gardens of Babylon located?,69,1.082,66,467787.10000002384,q,S,2319.5999999940395,,,,,471705.2000000179,HRV,HRV_0156,2022-11-30 18:34:12
Ginseng ,5,"What plant takes its name for the Chinese words for ""man root""? ",245,0.979,67,471705.2000000179,q,S,2259.699999988079,,,,,475468.7000000179,HRV,HRV_0156,2022-11-30 18:34:12
"the Red Hot Chili Peppers, followed closely by Meatloaf",2,Some bands share a name with a food. Which band named after a foodstuff has sold the most records?,439,1.293,68,475468.7000000179,q,S,4257.5,,,,,481546.40000000596,HRV,HRV_0156,2022-11-30 18:34:12
Honda's Civic,5,"After Toyota's Corolla, what coupe introduced in 1972 is the second oldest Japanese car model still on the market?",17,1.762,69,481546.5,q,S,2475.2000000178814,,,,,486314.7000000179,HRV,HRV_0156,2022-11-30 18:34:12
The old-fashioned,6,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,1.429,70,486314.7000000179,q,S,4129.4000000059605,,,,,492390.3000000119,HRV,HRV_0156,2022-11-30 18:34:12
Papillae,2,What are the bumps on the tongue that carry the taste buds called? ,137,0.829,71,492390.3000000119,q,S,3402.0,,,,,497139.40000000596,HRV,HRV_0156,2022-11-30 18:34:12
George Orwell ,5,"Whose first book was ""Down and Out in Paris and London"", about his year among the poverty-stricken underclass of those cities?",388,1.906,72,497139.40000000596,q,S,2665.5,,,,,502246.0,HRV,HRV_0156,2022-11-30 18:34:12
Dorito is Spanish for little golden things,5,What does Dorito actually mean?,434,1.993,73,502246.10000002384,q,S,3859.899999976158,,,,,508619.40000000596,HRV,HRV_0156,2022-11-30 18:34:12
Snoopy's,6,"Whose doghouse apparently contains a basement, a pool table, an Andrew Wyeth painting, and a Jacuzzi?",387,1.986,74,508619.40000000596,q,S,3802.0,,,,,514934.5,HRV,HRV_0156,2022-11-30 18:34:12
Peanuts ,4,What snack food is an ingredient in the explosive dynamite?  ,408,1.277,75,514934.5,t,W,3490.2000000178814,520949.0,524957.3000000119,5,704.4000000059605,527475.3000000119,HRV,HRV_0156,2022-11-30 18:34:12
"Cle(a)veland, Ohio",3,The name of which city permanently lost its first 'a' when the first issue of a newspaper was published in 1831 and they had to shorten it to fit on the paper's masthead?,102,0.731,76,527475.3000000119,q,S,3012.0999999940395,,,,,531731.8000000119,HRV,HRV_0156,2022-11-30 18:34:12
KISS ,4,"According to the Guinness Book of Records, what was the loudest rock band ever?",13,1.69,77,531731.8000000119,q,S,1526.199999988079,,,,,535473.3000000119,HRV,HRV_0156,2022-11-30 18:34:12
Sudan,5,"Though an eleven-year ceasefire held from 1972 to 1983, what African country has been embroiled in a civil war since 1955?",115,1.501,78,535473.3000000119,q,S,2155.4000000059605,,,,,539661.6000000238,HRV,HRV_0156,2022-11-30 18:34:12
Avocado,4,Pet parrots can eat most human foods except chocolate and which pitted food?  ,398,1.693,79,539661.6000000238,q,S,3866.0,,,,,545756.6000000238,HRV,HRV_0156,2022-11-30 18:34:12
Smurfette,4,"Who did Gargamel create using ingredients like crocodile tears, the tip of an adder's tongue and a hard stone for a heart?",364,0.653,80,545756.7000000179,q,S,4296.4000000059605,,,,,551236.6000000238,HRV,HRV_0156,2022-11-30 18:34:12
Model train set,2,HO scale is the world's most popular size of what?,45,1.085,81,551236.7000000179,q,S,1970.0,,,,,554825.2000000179,HRV,HRV_0156,2022-11-30 18:34:12
Shoe sizes,2,"In Europe, but not the U.S., what are measured in ""Paris Points""?",59,1.044,82,554825.2000000179,t,W,3679.0,561040.2000000179,565044.0,4,667.8000000119209,567289.900000006,HRV,HRV_0156,2022-11-30 18:34:12
Catapult ,7,What artillery weapon was launched upon the world in 400 B.C.?  ,140,1.065,83,567290.0,q,S,2403.600000023842,,,,,571291.2000000179,HRV,HRV_0156,2022-11-30 18:34:12
Spanish,4,Which language is spoken in the Canary Islands?   ,346,1.088,84,571291.2000000179,q,S,1654.0,,,,,574565.400000006,HRV,HRV_0156,2022-11-30 18:34:12
Thrust,3,What term for a rocket's propulsive force is calculated by multiplying its exhaust velocity by the burn rate of its fuel?,265,1.424,85,574565.400000006,q,S,6100.4000000059605,,,,,582616.900000006,HRV,HRV_0156,2022-11-30 18:34:12
coca-cola,5,Which famous soft drink was invented in 1892?,425,0.851,86,582616.900000006,q,S,2353.5999999940395,,,,,586343.2000000179,HRV,HRV_0156,2022-11-30 18:34:12
Bruce Springsteen's Born in the USA ,1,What was the first CD pressed for commerical release in the U.S.?,282,1.735,87,586343.3000000119,q,S,2771.5999999940395,,,,,591368.6000000238,HRV,HRV_0156,2022-11-30 18:34:12
the skin and bones of animals,6,What is gelatin made from?,445,1.55,88,591368.6000000238,p,K,2161.7999999821186,,,,,595605.3000000119,HRV,HRV_0156,2022-11-30 18:34:12
The La Brea tar pits ,1,"A California Chumash Indian woman, who appears to have been killed by a blow to the head 9,000 years ago, is the only human ever to be found where?",7,0.5,89,595605.3000000119,q,S,2759.5999999940395,,,,,599382.0,HRV,HRV_0156,2022-11-30 18:34:12
Charles ,3,What river runs through Boston? ,252,0.702,90,599382.0,q,S,2041.7000000178814,,,,,602663.5,HRV,HRV_0156,2022-11-30 18:34:12
