Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Apples. They don't have caffeine but the natural sugar and vitamins release slowly and make you feel more awake. ,2,Whice fruit is effective than coffee at waking you up in the morning?,454,0.842,116,544523.5999999642,q,S,4907.800000011921,550780.0999999642,HRV,HRV_0287,2022-11-30 22:41:29
Louisiana's,7,What U.S. state's civil law is most closely based on the Napoleonic Code?  ,272,1.832,117,550780.0999999642,p,K,4188.0,557307.0999999642,HRV,HRV_0287,2022-11-30 22:41:29
A soccer ball,5,What common item is usually made up of twelve pentagons and twenty hexagons?,154,1.493,118,557307.1999999881,p,K,4594.699999988079,563901.3999999762,HRV,HRV_0287,2022-11-30 22:41:29
The World Almanac and Book of Facts,6,What reference classic is still named for the defunct New York newspaper that first published it in 1868?,250,1.553,119,563901.3999999762,q,S,3992.199999988079,569968.3000000119,HRV,HRV_0287,2022-11-30 22:41:29
Ear ,6,"The pinna is the outer, visible part of what?",103,1.342,120,569968.3000000119,q,S,1653.5999999642372,573489.1999999881,HRV,HRV_0287,2022-11-30 22:41:29
Teapot Dome scandal,3,Albert Fall became the first US cabinet officer to serve jail time for his part in what scandal? ,19,0.721,121,573489.1999999881,q,S,2736.300000011921,577452.6999999881,HRV,HRV_0287,2022-11-30 22:41:29
The La Brea tar pits ,6,"A California Chumash Indian woman, who appears to have been killed by a blow to the head 9,000 years ago, is the only human ever to be found where?",7,1.78,122,577452.6999999881,q,S,2803.399999976158,582542.6999999881,HRV,HRV_0287,2022-11-30 22:41:29
at least 97%,7,How much caffeine needs to be taken out of coffee for it to be described as decaffeinated?,427,1.27,123,582542.6999999881,q,S,2419.399999976158,586738.3000000119,HRV,HRV_0287,2022-11-30 22:41:29
American Pie,4,What was the name of the plane Buddy Holly died in?  ,289,1.13,124,586738.3000000119,q,S,1954.5,590330.6999999881,HRV,HRV_0287,2022-11-30 22:41:29
Monday,6,The risk of heart attack is highest on which day of the week?,104,1.048,125,590330.6999999881,q,S,2414.899999976158,594299.5,HRV,HRV_0287,2022-11-30 22:41:29
"the Red Hot Chili Peppers, followed closely by Meatloaf",5,Some bands share a name with a food. Which band named after a foodstuff has sold the most records?,439,1.638,126,594299.5,q,S,3049.0,599498.3000000119,HRV,HRV_0287,2022-11-30 22:41:29
A Hawaiian goose,7,What is a nene?,195,1.353,127,599498.3000000119,q,S,1605.0,602962.6999999881,HRV,HRV_0287,2022-11-30 22:41:29
